MatchID,homeTeamID,awayTeamID,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
1562,37,19,12/09/2009,Sunderland,Hull City,4,1,H,1,1,D,M Atkinson,7,6,4,5,18,15,7,8,2,2,0,0,1.75,3.5,5.0
1563,39,26,12/09/2009,Tottenham Hotspur,Manchester United,1,3,A,1,2,A,A Marriner,11,17,7,13,16,13,3,9,3,2,0,1,3.1,3.4,2.3
1564,43,42,12/09/2009,Wigan Athletic,West Ham United,1,0,H,0,0,D,A Wiley,12,12,6,5,13,11,6,7,2,1,0,0,2.3,3.25,3.25
1565,3,2,13/09/2009,Birmingham,Aston Villa,0,1,A,0,0,D,H Webb,11,12,7,5,10,20,7,1,1,2,0,0,3.4,3.25,2.25
1566,17,16,13/09/2009,Fulham,Everton,2,1,H,0,1,A,P Walton,14,6,8,6,6,10,5,3,1,0,0,0,2.6,3.2,2.8
1567,1,43,19/09/2009,Arsenal,Wigan Athletic,4,0,H,1,0,H,M Jones,23,8,11,5,6,18,6,4,2,2,0,0,1.25,5.5,13.0
1568,2,31,19/09/2009,Aston Villa,Portsmouth,2,0,H,2,0,H,S Attwell,7,17,5,12,17,12,7,5,2,0,0,0,1.4,4.2,10.0
1569,6,36,19/09/2009,Bolton Wanderers,Stoke City,1,1,D,0,0,D,M Clattenburg,11,10,5,6,6,11,4,6,2,2,0,0,2.1,3.25,3.75
1570,10,37,19/09/2009,Burnley,Sunderland,3,1,H,1,1,D,C Foy,10,8,3,5,4,15,4,4,0,3,0,0,2.88,3.25,2.5
1571,19,3,19/09/2009,Hull City,Birmingham,0,1,A,0,0,D,P Dowd,16,14,11,9,15,13,10,8,0,2,0,0,2.4,3.25,3.0
1572,42,23,19/09/2009,West Ham United,Liverpool,2,3,A,2,2,D,A Marriner,8,19,5,15,13,17,4,4,3,3,0,0,6.5,4.0,1.53
1573,13,39,20/09/2009,Chelsea,Tottenham Hotspur,3,0,H,1,0,H,H Webb,25,9,15,4,7,9,11,3,0,2,0,0,1.5,4.0,7.0
1574,16,4,20/09/2009,Everton,Blackburn Rovers,3,0,H,1,0,H,L Mason,18,7,11,4,15,18,6,2,1,2,0,0,1.8,3.3,5.0
1575,26,25,20/09/2009,Manchester United,Manchester City,4,3,H,1,1,D,M Atkinson,21,10,11,6,15,14,11,1,2,2,0,0,1.57,4.0,6.0
1576,44,17,20/09/2009,Wolverhampton Wanderers,Fulham,2,1,H,1,0,H,K Friend,12,3,4,1,14,11,3,3,1,1,0,0,2.5,3.25,2.88
1577,3,6,26/09/2009,Birmingham,Bolton Wanderers,1,2,A,0,1,A,S Bennett,12,10,6,4,9,17,8,4,2,1,0,0,2.2,3.25,3.4
1578,4,2,26/09/2009,Blackburn Rovers,Aston Villa,2,1,H,1,1,D,M Clattenburg,15,10,7,5,14,11,6,5,2,3,1,0,3.1,3.25,2.38
1579,17,1,26/09/2009,Fulham,Arsenal,0,1,A,0,0,D,M Atkinson,18,14,12,4,14,11,4,6,4,0,0,0,6.5,4.0,1.53
1580,23,19,26/09/2009,Liverpool,Hull City,6,1,H,2,1,H,P Walton,22,7,14,3,10,3,13,2,1,4,0,0,1.14,7.5,23.0
1581,31,16,26/09/2009,Portsmouth,Everton,0,1,A,0,1,A,A Wiley,16,12,12,8,14,17,5,6,0,3,0,0,4.2,3.4,1.91
1582,36,26,26/09/2009,Stoke City,Manchester United,0,2,A,0,0,D,H Webb,2,13,1,7,9,8,2,7,1,1,0,0,8.5,4.5,1.4
1583,39,10,26/09/2009,Tottenham Hotspur,Burnley,5,0,H,2,0,H,M Dean,18,10,12,7,10,14,2,7,1,1,0,0,1.33,5.0,10.0
1584,43,13,26/09/2009,Wigan Athletic,Chelsea,3,1,H,1,0,H,P Dowd,15,14,9,8,11,11,4,7,1,2,0,1,10.0,5.0,1.33
1585,37,44,27/09/2009,Sunderland,Wolverhampton Wanderers,5,2,H,1,0,H,L Mason,10,15,8,11,18,11,7,8,1,3,0,0,1.73,3.6,5.0
1586,25,42,28/09/2009,Manchester City,West Ham United,3,1,H,2,1,H,C Foy,20,12,12,8,18,14,11,5,1,1,0,0,1.44,4.33,7.5
1587,6,39,03/10/2009,Bolton Wanderers,Tottenham Hotspur,2,2,D,1,1,D,M Jones,12,17,9,9,15,16,5,6,2,1,0,0,3.8,3.6,1.95
1588,10,3,03/10/2009,Burnley,Birmingham,2,1,H,0,0,D,K Friend,15,10,13,6,17,11,8,4,0,3,0,0,2.3,3.25,3.2
1589,19,43,03/10/2009,Hull City,Wigan Athletic,2,1,H,0,0,D,M Clattenburg,11,13,6,5,14,8,4,2,0,2,0,0,2.88,3.3,2.5
1590,26,37,03/10/2009,Manchester United,Sunderland,2,2,D,0,1,A,A Wiley,17,4,9,3,11,15,14,1,2,3,0,1,1.2,6.5,15.0
1591,44,31,03/10/2009,Wolverhampton Wanderers,Portsmouth,0,1,A,0,1,A,H Webb,11,12,5,8,8,12,8,6,1,2,0,0,2.0,3.4,3.8
1592,1,4,04/10/2009,Arsenal,Blackburn Rovers,6,2,H,3,2,H,P Walton,24,7,18,7,9,10,8,1,1,1,0,0,1.2,6.5,15.0
1593,13,23,04/10/2009,Chelsea,Liverpool,2,0,H,0,0,D,M Atkinson,12,12,8,3,14,17,5,8,1,1,0,0,2.1,3.3,3.6
1594,16,36,04/10/2009,Everton,Stoke City,1,1,D,0,0,D,A Marriner,24,8,17,6,5,15,11,4,1,3,0,0,1.57,4.0,6.0
1595,42,17,04/10/2009,West Ham United,Fulham,2,2,D,1,0,H,P Dowd,20,10,10,6,12,9,8,4,3,2,0,1,2.2,3.25,3.4
1596,2,25,05/10/2009,Aston Villa,Manchester City,1,1,D,1,0,H,M Dean,12,9,6,7,10,8,6,6,1,2,0,0,2.75,3.25,2.63
1597,1,3,17/10/2009,Arsenal,Birmingham,3,1,H,2,1,H,L Probert,20,3,12,2,8,16,7,3,1,2,0,0,1.17,7.0,19.0
1598,2,13,17/10/2009,Aston Villa,Chelsea,2,1,H,1,1,D,K Friend,7,21,5,13,19,13,6,9,2,1,0,0,4.5,3.6,1.8
1599,16,44,17/10/2009,Everton,Wolverhampton Wanderers,1,1,D,0,0,D,S Attwell,13,12,5,6,6,15,6,5,1,3,0,1,1.44,4.2,6.5
1600,26,6,17/10/2009,Manchester United,Bolton Wanderers,2,1,H,2,0,H,M Clattenburg,13,15,7,7,15,8,13,1,0,1,0,0,1.2,5.5,13.0
1601,31,39,17/10/2009,Portsmouth,Tottenham Hotspur,1,2,A,0,2,A,P Dowd,23,9,13,4,14,13,10,9,3,3,1,1,4.5,3.5,1.83
1602,36,42,17/10/2009,Stoke City,West Ham United,2,1,H,1,1,D,M Atkinson,11,12,4,11,16,13,5,6,3,3,0,0,2.1,3.3,3.6
1603,37,23,17/10/2009,Sunderland,Liverpool,1,0,H,1,0,H,M Jones,13,15,7,6,20,17,1,7,2,1,0,0,4.2,3.4,1.91
1604,4,10,18/10/2009,Blackburn Rovers,Burnley,3,2,H,3,1,H,C Foy,12,9,6,5,18,14,3,2,3,3,0,0,1.73,3.6,5.0
1605,43,25,18/10/2009,Wigan Athletic,Manchester City,1,1,D,1,0,H,A Wiley,13,5,7,4,15,11,6,6,2,1,0,1,5.0,3.6,1.73
1606,17,19,19/10/2009,Fulham,Hull City,2,0,H,1,0,H,A Marriner,17,5,11,2,13,15,7,4,1,1,0,0,1.67,3.6,5.5
1607,3,37,24/10/2009,Birmingham,Sunderland,2,1,H,1,0,H,M Atkinson,19,14,13,6,9,14,6,8,3,1,0,0,2.9,3.25,2.5
1608,10,43,24/10/2009,Burnley,Wigan Athletic,1,3,A,1,1,D,L Mason,12,13,9,8,12,11,7,4,2,0,0,0,2.5,3.3,2.88
1609,13,4,24/10/2009,Chelsea,Blackburn Rovers,5,0,H,1,0,H,A Wiley,26,5,15,2,8,10,8,0,0,1,0,0,1.2,6.5,15.0
1610,19,31,24/10/2009,Hull City,Portsmouth,0,0,D,0,0,D,S Attwell,7,8,3,2,16,23,6,6,2,1,0,0,2.6,3.2,2.8
1611,39,36,24/10/2009,Tottenham Hotspur,Stoke City,0,1,A,0,0,D,L Probert,22,8,12,2,8,18,7,1,0,3,0,0,1.44,4.33,7.5
1612,44,2,24/10/2009,Wolverhampton Wanderers,Aston Villa,1,1,D,0,0,D,P Walton,8,12,4,8,10,16,8,3,1,2,0,0,3.5,3.2,2.2
1613,6,16,25/10/2009,Bolton Wanderers,Everton,3,2,H,2,1,H,P Dowd,12,17,8,12,14,15,4,4,3,1,0,0,2.63,3.25,2.75
1614,23,26,25/10/2009,Liverpool,Manchester United,2,0,H,0,0,D,A Marriner,11,7,6,5,20,11,5,1,2,3,1,1,3.0,3.25,2.4
1615,25,17,25/10/2009,Manchester City,Fulham,2,2,D,0,0,D,K Friend,20,11,7,5,11,12,14,2,0,2,0,0,1.44,4.2,8.0
1616,42,1,25/10/2009,West Ham United,Arsenal,2,2,D,0,2,A,C Foy,15,15,9,10,17,15,6,8,3,2,1,0,7.0,4.2,1.5
1617,1,39,31/10/2009,Arsenal,Tottenham Hotspur,3,0,H,2,0,H,M Clattenburg,18,7,12,5,10,10,6,2,1,1,0,0,1.57,4.0,6.0
1618,6,13,31/10/2009,Bolton Wanderers,Chelsea,0,4,A,0,1,A,P Walton,15,27,6,17,9,7,8,10,1,1,1,0,9.0,4.33,1.4
1619,10,19,31/10/2009,Burnley,Hull City,2,0,H,1,0,H,M Jones,11,8,5,6,12,13,8,1,1,4,0,1,1.91,3.4,4.2
1620,16,2,31/10/2009,Everton,Aston Villa,1,1,D,1,0,H,L Probert,9,13,4,8,15,16,3,4,1,3,1,1,2.5,3.25,2.88
1621,17,23,31/10/2009,Fulham,Liverpool,3,1,H,1,1,D,L Mason,10,6,6,3,10,13,2,2,1,0,0,2,4.2,3.4,1.91
1622,26,4,31/10/2009,Manchester United,Blackburn Rovers,2,0,H,0,0,D,P Dowd,20,2,11,1,10,21,7,2,0,2,0,0,1.17,7.0,19.0
1623,31,43,31/10/2009,Portsmouth,Wigan Athletic,4,0,H,2,0,H,A Wiley,21,8,11,3,11,10,7,4,0,1,0,0,2.38,3.3,3.0
1624,36,44,31/10/2009,Stoke City,Wolverhampton Wanderers,2,2,D,2,0,H,C Foy,10,11,5,7,13,15,4,3,0,3,0,0,1.91,3.4,4.2
1625,37,42,31/10/2009,Sunderland,West Ham United,2,2,D,1,2,A,A Marriner,17,15,7,9,12,16,7,3,3,3,1,1,2.0,3.3,4.0
1626,3,25,01/11/2009,Birmingham,Manchester City,0,0,D,0,0,D,M Dean,7,14,4,6,9,8,4,8,3,1,1,0,4.33,3.6,1.83
1627,42,2,04/11/2009,West Ham United,Aston Villa,2,1,H,1,0,H,S Bennett,14,13,7,10,11,12,6,14,2,4,0,1,2.75,3.3,2.63
1628,2,6,07/11/2009,Aston Villa,Bolton Wanderers,5,1,H,2,1,H,M Clattenburg,19,13,13,9,17,16,8,1,1,4,0,0,1.8,3.5,4.75
1629,4,31,07/11/2009,Blackburn Rovers,Portsmouth,3,1,H,0,1,A,A Marriner,10,9,6,3,12,18,8,5,3,3,0,0,2.1,3.4,3.6
1630,25,10,07/11/2009,Manchester City,Burnley,3,3,D,1,2,A,S Attwell,13,6,8,4,10,11,8,3,1,3,0,0,1.33,4.75,11.0
1631,39,37,07/11/2009,Tottenham Hotspur,Sunderland,2,0,H,1,0,H,K Friend,10,14,8,6,10,19,4,4,1,2,0,0,1.57,3.75,6.5
1632,44,1,07/11/2009,Wolverhampton Wanderers,Arsenal,1,4,A,0,3,A,St Bennett,8,11,6,6,9,15,4,4,2,3,0,0,9.0,4.75,1.36
1633,13,26,08/11/2009,Chelsea,Manchester United,1,0,H,0,0,D,Mn Atkinson,12,21,9,10,13,15,0,7,3,3,0,0,2.0,3.25,4.0
1634,19,36,08/11/2009,Hull City,Stoke City,2,1,H,0,1,A,M Dean,16,7,8,4,12,14,4,2,1,4,0,1,2.75,3.3,2.6
1635,42,16,08/11/2009,West Ham United,Everton,1,2,A,0,1,A,A Wiley,16,9,7,6,12,18,5,4,0,5,0,0,2.4,3.3,3.0
1636,43,17,08/11/2009,Wigan Athletic,Fulham,1,1,D,1,1,D,P Dowd,19,7,12,3,15,16,10,6,2,1,0,0,2.25,3.2,3.4
1637,23,3,09/11/2009,Liverpool,Birmingham,2,2,D,1,2,A,P Walton,27,5,14,2,7,9,11,1,1,2,0,0,1.36,4.5,10.0
1638,3,17,21/11/2009,Birmingham,Fulham,1,0,H,1,0,H,C Foy,3,12,2,5,7,9,0,7,1,0,0,0,2.5,3.2,2.9
1639,10,2,21/11/2009,Burnley,Aston Villa,1,1,D,1,0,H,H Webb,11,10,6,6,6,12,6,8,0,3,0,0,3.4,3.3,2.2
1640,13,44,21/11/2009,Chelsea,Wolverhampton Wanderers,4,0,H,3,0,H,L Mason,23,4,14,3,4,14,5,6,0,2,0,0,1.17,7.0,19.0
1641,19,42,21/11/2009,Hull City,West Ham United,3,3,D,3,2,H,M Clattenburg,12,16,8,10,9,17,5,3,0,4,1,0,2.88,3.25,2.5
1642,23,25,21/11/2009,Liverpool,Manchester City,2,2,D,0,0,D,P Dowd,10,9,6,6,9,13,7,3,2,0,0,0,1.91,3.4,4.2
1643,26,16,21/11/2009,Manchester United,Everton,3,0,H,1,0,H,S Bennett,18,11,11,5,4,6,13,4,2,2,0,0,1.4,4.5,9.0
1644,37,1,21/11/2009,Sunderland,Arsenal,1,0,H,0,0,D,A Wiley,5,9,1,3,10,10,2,6,2,1,0,0,6.0,3.75,1.62
1645,6,4,22/11/2009,Bolton Wanderers,Blackburn Rovers,0,2,A,0,1,A,M Dean,15,15,8,11,13,12,7,7,3,1,0,0,2.25,3.2,3.4
1646,36,31,22/11/2009,Stoke City,Portsmouth,1,0,H,0,0,D,K Friend,9,14,3,7,15,13,4,4,1,2,0,0,2.1,3.4,3.5
1647,39,43,22/11/2009,Tottenham Hotspur,Wigan Athletic,9,1,H,1,0,H,P Walton,28,11,16,5,9,11,10,5,1,0,0,0,1.44,4.33,8.0
1648,17,4,25/11/2009,Fulham,Blackburn Rovers,3,0,H,1,0,H,S Attwell,8,7,4,3,7,13,3,3,0,0,0,0,2.1,3.3,3.6
1649,19,16,25/11/2009,Hull City,Everton,3,2,H,3,0,H,M Atkinson,8,5,7,3,18,23,3,4,1,4,0,0,3.5,3.3,2.15
1650,2,39,28/11/2009,Aston Villa,Tottenham Hotspur,1,1,D,1,0,H,P Dowd,12,23,4,17,10,8,7,9,0,1,0,0,2.5,3.25,2.88
1651,4,36,28/11/2009,Blackburn Rovers,Stoke City,0,0,D,0,0,D,H Webb,11,7,4,4,12,11,9,2,1,2,0,0,1.91,3.4,4.2
1652,17,6,28/11/2009,Fulham,Bolton Wanderers,1,1,D,0,1,A,S Bennett,12,4,7,2,7,21,8,5,1,6,0,0,1.91,3.5,4.2
1653,25,19,28/11/2009,Manchester City,Hull City,1,1,D,1,0,H,L Probert,17,8,7,3,14,12,8,2,1,3,0,0,1.29,5.5,11.0
1654,31,26,28/11/2009,Portsmouth,Manchester United,1,4,A,1,1,D,M Dean,20,12,12,8,16,10,4,8,4,3,0,0,10.0,4.5,1.36
1655,42,10,28/11/2009,West Ham United,Burnley,5,3,H,3,0,H,C Foy,9,16,5,10,10,15,1,7,2,1,0,1,1.8,3.6,4.5
1656,43,37,28/11/2009,Wigan Athletic,Sunderland,1,0,H,0,0,D,Mn Atkinson,16,9,10,4,12,14,5,8,0,3,0,0,2.4,3.4,2.9
1657,1,13,29/11/2009,Arsenal,Chelsea,0,3,A,0,2,A,A Marriner,5,7,3,5,17,12,4,3,2,2,0,0,2.7,3.2,2.7
1658,16,23,29/11/2009,Everton,Liverpool,0,2,A,0,1,A,A Wiley,12,9,8,7,15,12,6,4,1,0,0,0,3.5,3.4,2.1
1659,44,3,29/11/2009,Wolverhampton Wanderers,Birmingham,0,1,A,0,1,A,M Clattenburg,8,13,2,7,14,8,6,5,2,1,0,0,2.4,3.2,3.1
1660,1,36,05/12/2009,Arsenal,Stoke City,2,0,H,1,0,H,M Clattenburg,12,5,8,4,3,7,10,2,0,0,0,0,1.29,5.0,13.0
1661,2,19,05/12/2009,Aston Villa,Hull City,3,0,H,2,0,H,S Attwell,13,5,6,1,15,15,9,3,4,3,0,0,1.44,4.33,7.5
1662,4,23,05/12/2009,Blackburn Rovers,Liverpool,0,0,D,0,0,D,M Atkinson,9,15,3,11,15,9,1,8,1,0,0,0,5.25,3.8,1.67
1663,25,13,05/12/2009,Manchester City,Chelsea,2,1,H,1,1,D,H Webb,13,10,8,6,12,17,9,6,1,6,0,0,4.2,3.4,1.91
1664,31,10,05/12/2009,Portsmouth,Burnley,2,0,H,0,0,D,P Dowd,9,14,4,8,16,14,5,5,4,2,0,0,1.91,3.4,4.2
1665,42,26,05/12/2009,West Ham United,Manchester United,0,4,A,0,1,A,P Walton,11,18,7,11,8,16,2,8,0,1,0,0,8.0,4.2,1.44
1666,43,3,05/12/2009,Wigan Athletic,Birmingham,2,3,A,1,0,H,L Probert,18,10,7,9,14,8,2,2,2,0,0,0,2.1,3.3,3.6
1667,44,6,05/12/2009,Wolverhampton Wanderers,Bolton Wanderers,2,1,H,1,0,H,C Foy,12,17,11,10,9,16,11,10,2,1,0,0,2.38,3.25,3.1
1668,16,39,06/12/2009,Everton,Tottenham Hotspur,2,2,D,0,0,D,A Marriner,15,19,6,11,11,18,1,6,4,4,0,0,2.88,3.25,2.5
1669,17,37,06/12/2009,Fulham,Sunderland,1,0,H,1,0,H,M Dean,16,8,5,5,9,12,4,8,1,2,0,0,2.1,3.3,3.6
1670,3,42,12/12/2009,Birmingham,West Ham United,1,0,H,0,0,D,L Mason,16,14,9,7,12,13,11,7,3,4,0,1,2.1,3.3,3.6
1671,6,25,12/12/2009,Bolton Wanderers,Manchester City,3,3,D,2,2,D,M Clattenburg,12,14,8,6,11,9,5,9,3,3,0,1,4.5,3.6,1.8
1672,10,17,12/12/2009,Burnley,Fulham,1,1,D,0,0,D,M Jones,10,12,8,6,12,8,7,4,0,2,0,0,2.63,3.25,2.75
1673,13,16,12/12/2009,Chelsea,Everton,3,3,D,2,2,D,P Dowd,25,10,13,7,13,17,7,1,0,1,0,0,1.25,5.5,15.0
1674,19,4,12/12/2009,Hull City,Blackburn Rovers,0,0,D,0,0,D,C Foy,9,14,7,9,14,19,3,4,1,2,0,0,2.8,3.25,2.6
1675,26,2,12/12/2009,Manchester United,Aston Villa,0,1,A,0,1,A,M Atkinson,16,8,9,5,4,14,9,4,1,1,0,0,1.5,4.2,7.0
1676,36,43,12/12/2009,Stoke City,Wigan Athletic,2,2,D,1,1,D,M Dean,14,11,5,8,19,8,5,3,5,1,0,0,2.1,3.3,3.6
1677,37,31,12/12/2009,Sunderland,Portsmouth,1,1,D,1,0,H,S Bennett,16,9,9,6,12,14,9,6,4,3,0,1,1.8,3.5,4.75
1678,39,44,12/12/2009,Tottenham Hotspur,Wolverhampton Wanderers,0,1,A,0,1,A,S Attwell,18,3,10,3,8,13,1,5,0,5,0,0,1.25,5.75,13.0
1679,23,1,13/12/2009,Liverpool,Arsenal,1,2,A,1,0,H,H Webb,6,7,3,5,19,16,3,4,3,3,0,0,2.2,3.3,3.4
1680,3,4,15/12/2009,Birmingham,Blackburn Rovers,2,1,H,1,0,H,M Jones,13,8,6,4,8,16,6,7,2,2,0,0,2.2,3.25,3.4
1681,6,42,15/12/2009,Bolton Wanderers,West Ham United,3,1,H,0,0,D,A Marriner,23,9,12,6,10,7,8,4,4,1,0,0,2.25,3.3,3.25
1682,26,44,15/12/2009,Manchester United,Wolverhampton Wanderers,3,0,H,2,0,H,S Bennett,12,4,9,1,11,11,8,3,1,1,0,0,1.17,7.0,19.0
1683,37,2,15/12/2009,Sunderland,Aston Villa,0,2,A,0,1,A,K Friend,15,11,5,4,16,14,7,1,2,2,1,0,2.88,3.3,2.5
1684,10,1,16/12/2009,Burnley,Arsenal,1,1,D,1,1,D,M Dean,8,17,3,9,11,11,3,6,2,0,0,0,7.0,4.2,1.5
1685,13,31,16/12/2009,Chelsea,Portsmouth,2,1,H,1,0,H,M Clattenburg,21,7,8,3,11,11,11,2,0,0,0,0,1.14,8.0,19.0
1686,23,43,16/12/2009,Liverpool,Wigan Athletic,2,1,H,1,0,H,P Dowd,12,8,7,5,12,11,13,0,1,1,0,0,1.33,4.75,11.0
1687,39,25,16/12/2009,Tottenham Hotspur,Manchester City,3,0,H,1,0,H,A Wiley,19,9,7,5,10,8,5,6,2,3,0,0,2.25,3.3,3.25
1688,1,19,19/12/2009,Arsenal,Hull City,3,0,H,1,0,H,S Bennett,18,6,9,2,9,14,8,0,1,5,0,0,1.22,6.0,15.0
