MatchID,homeTeamID,awayTeamID,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
775,31,26,15/08/2007,Portsmouth,Man United,1,1,D,0,1,A,S Bennett,7,20,6,12,13,5,6,12,2,1,1,1,5.5,3.6,1.61
776,33,13,15/08/2007,Reading,Chelsea,1,2,A,1,0,H,M Dean,15,15,11,7,15,16,4,11,4,5,1,0,6.5,3.75,1.53
777,43,27,15/08/2007,Wigan,Middlesbrough,1,0,H,0,0,D,S Tanner,14,5,5,1,8,20,5,3,1,3,0,0,2.3,3.25,3.0
778,3,42,18/08/2007,Birmingham,West Ham,0,1,A,0,0,D,M Halsey,6,13,3,5,16,15,9,5,4,2,0,0,2.37,3.25,2.87
779,17,27,18/08/2007,Fulham,Middlesbrough,1,2,A,1,0,H,L Mason,13,9,6,6,9,12,8,7,1,3,0,0,2.1,3.25,3.4
780,28,2,18/08/2007,Newcastle,Aston Villa,0,0,D,0,0,D,H Webb,6,11,2,5,16,12,8,6,0,2,0,0,1.83,3.3,4.33
781,31,6,18/08/2007,Portsmouth,Bolton,3,1,H,2,1,H,S Tanner,11,8,6,3,13,11,10,6,0,2,0,0,1.83,3.3,4.33
782,33,16,18/08/2007,Reading,Everton,1,0,H,1,0,H,S Bennett,10,13,5,5,14,8,4,12,2,2,0,0,2.5,3.25,2.7
783,39,15,18/08/2007,Tottenham,Derby,4,0,H,3,0,H,C Foy,25,4,14,2,8,14,9,3,0,4,0,0,1.44,4.0,7.5
784,43,37,18/08/2007,Wigan,Sunderland,3,0,H,1,0,H,M Riley,9,9,4,6,8,17,5,9,0,2,0,0,2.2,3.25,3.2
785,4,1,19/08/2007,Blackburn,Arsenal,1,1,D,0,1,A,A Wiley,9,10,4,3,19,15,5,4,4,4,1,0,3.1,3.2,2.25
786,23,13,19/08/2007,Liverpool,Chelsea,1,1,D,1,0,H,R Styles,18,6,8,2,11,16,5,2,4,5,0,0,2.62,3.1,3.1
787,25,26,19/08/2007,Man City,Man United,1,0,H,1,0,H,M Clattenburg,6,15,2,6,8,11,0,11,2,2,0,0,4.5,3.25,1.83
788,1,25,25/08/2007,Arsenal,Man City,1,0,H,0,0,D,C Foy,16,8,10,4,8,9,8,2,0,1,0,0,1.53,3.8,6.0
789,2,17,25/08/2007,Aston Villa,Fulham,2,1,H,0,1,A,S Bennett,23,10,4,5,11,13,12,3,1,2,0,1,1.8,3.4,4.5
790,6,33,25/08/2007,Bolton,Reading,3,0,H,1,0,H,M Clattenburg,18,5,12,2,10,7,10,7,2,1,0,0,2.25,3.2,3.0
791,13,31,25/08/2007,Chelsea,Portsmouth,1,0,H,1,0,H,A Wiley,18,18,7,4,16,12,4,6,0,2,0,0,1.28,5.0,10.0
792,15,3,25/08/2007,Derby,Birmingham,1,2,A,0,1,A,L Probert,16,11,8,6,8,13,4,4,0,1,0,0,2.37,3.25,2.87
793,16,4,25/08/2007,Everton,Blackburn,1,1,D,0,1,A,M Riley,12,11,8,7,20,18,5,7,0,2,0,0,2.1,3.2,3.5
794,37,23,25/08/2007,Sunderland,Liverpool,0,2,A,0,1,A,M Halsey,7,17,2,12,12,12,6,4,1,1,0,0,6.0,3.6,1.57
795,42,43,25/08/2007,West Ham,Wigan,1,1,D,0,0,D,A Marriner,13,12,4,3,11,12,6,1,1,2,0,0,1.9,3.25,4.0
796,26,39,26/08/2007,Man United,Tottenham,1,0,H,0,0,D,H Webb,14,10,5,3,15,7,4,4,2,3,0,0,1.5,4.0,6.0
797,27,28,26/08/2007,Middlesbrough,Newcastle,2,2,D,1,1,D,M Dean,11,5,7,3,13,10,5,2,6,3,0,0,2.6,3.2,2.62
798,6,16,01/09/2007,Bolton,Everton,1,2,A,0,1,A,P Walton,13,15,7,11,8,10,11,6,1,3,0,0,2.4,3.2,2.87
799,17,39,01/09/2007,Fulham,Tottenham,3,3,D,1,2,A,M Riley,13,13,7,8,13,11,6,14,1,0,0,0,3.1,3.2,2.25
800,23,15,01/09/2007,Liverpool,Derby,6,0,H,2,0,H,A Wiley,20,8,10,3,10,14,4,2,0,1,0,0,1.16,6.0,19.0
801,26,37,01/09/2007,Man United,Sunderland,1,0,H,0,0,D,M Atkinson,17,4,9,1,10,7,6,0,1,2,0,0,1.16,6.0,19.0
802,27,3,01/09/2007,Middlesbrough,Birmingham,2,0,H,2,0,H,R Styles,13,9,7,4,8,12,11,5,1,3,0,0,2.0,3.2,3.75
803,28,43,01/09/2007,Newcastle,Wigan,1,0,H,0,0,D,S Bennett,20,7,8,6,15,18,9,1,2,4,0,1,1.72,3.5,4.75
804,33,42,01/09/2007,Reading,West Ham,0,3,A,0,1,A,H Webb,9,13,3,9,10,11,14,4,0,1,0,0,2.2,3.2,3.25
805,1,31,02/09/2007,Arsenal,Portsmouth,3,1,H,2,0,H,M Halsey,10,15,8,10,6,12,8,5,1,2,1,0,1.5,3.75,7.0
806,2,13,02/09/2007,Aston Villa,Chelsea,2,0,H,0,0,D,M Clattenburg,9,20,5,8,17,11,2,13,4,1,0,0,5.5,3.6,1.61
807,4,25,02/09/2007,Blackburn,Man City,1,0,H,1,0,H,M Dean,16,7,11,3,23,3,6,3,5,1,1,1,2.2,3.2,3.25
808,3,6,15/09/2007,Birmingham,Bolton,1,0,H,1,0,H,P Dowd,10,8,5,3,16,15,6,5,1,3,0,0,2.37,3.25,3.0
809,13,4,15/09/2007,Chelsea,Blackburn,0,0,D,0,0,D,H Webb,16,5,8,1,21,13,9,2,2,2,0,0,1.36,4.33,10.0
810,16,26,15/09/2007,Everton,Man United,0,1,A,0,0,D,A Wiley,8,16,2,8,20,10,3,6,2,2,0,0,4.5,3.5,1.8
811,31,23,15/09/2007,Portsmouth,Liverpool,0,0,D,0,0,D,M Riley,9,12,2,6,20,14,5,4,3,2,0,0,5.0,3.5,1.72
812,37,33,15/09/2007,Sunderland,Reading,2,1,H,1,0,H,S Tanner,14,10,8,4,14,18,9,9,1,2,0,0,2.25,3.25,3.2
813,39,1,15/09/2007,Tottenham,Arsenal,1,3,A,1,0,H,M Clattenburg,14,16,5,10,28,22,8,4,2,2,0,0,2.8,3.2,2.5
814,42,27,15/09/2007,West Ham,Middlesbrough,3,0,H,0,0,D,S Bennett,13,16,7,12,14,14,5,8,2,1,0,0,2.0,3.4,3.75
815,43,17,15/09/2007,Wigan,Fulham,1,1,D,0,1,A,R Styles,14,10,4,5,8,9,9,4,1,0,0,0,2.1,3.25,3.6
816,25,2,16/09/2007,Man City,Aston Villa,1,0,H,0,0,D,M Atkinson,12,11,8,2,11,14,8,6,1,1,0,0,2.37,3.25,3.0
817,15,28,17/09/2007,Derby,Newcastle,1,0,H,1,0,H,P Walton,10,8,3,3,16,11,5,5,2,3,0,0,4.33,3.25,1.9
818,1,15,22/09/2007,Arsenal,Derby,5,0,H,2,0,H,M Atkinson,15,4,9,3,9,12,5,4,1,1,0,0,1.14,7.0,23.0
819,17,25,22/09/2007,Fulham,Man City,3,3,D,1,1,D,M Halsey,13,11,8,5,10,7,6,2,3,2,0,0,2.5,3.25,2.8
820,23,3,22/09/2007,Liverpool,Birmingham,0,0,D,0,0,D,L Mason,18,5,4,2,3,10,11,2,0,2,0,0,1.22,5.25,17.0
821,27,37,22/09/2007,Middlesbrough,Sunderland,2,2,D,1,1,D,H Webb,16,11,5,6,18,11,7,2,3,4,0,0,2.1,3.2,3.6
822,33,43,22/09/2007,Reading,Wigan,2,1,H,1,0,H,K Stroud,15,9,7,5,17,13,6,7,3,2,0,0,2.1,3.2,3.6
823,2,16,23/09/2007,Aston Villa,Everton,2,0,H,1,0,H,L Probert,8,8,3,6,17,12,6,3,1,0,0,0,2.25,3.2,3.25
824,4,31,23/09/2007,Blackburn,Portsmouth,0,1,A,0,1,A,C Foy,9,13,3,7,6,16,7,4,0,3,0,0,1.9,3.3,4.2
825,6,39,23/09/2007,Bolton,Tottenham,1,1,D,1,1,D,A Marriner,5,10,4,7,14,15,4,11,0,2,0,0,2.8,3.25,2.5
826,26,13,23/09/2007,Man United,Chelsea,2,0,H,1,0,H,M Dean,17,4,9,1,10,15,10,1,2,2,0,1,2.1,3.25,4.0
827,28,42,23/09/2007,Newcastle,West Ham,3,1,H,2,1,H,M Riley,12,13,4,8,16,15,1,5,1,3,0,0,2.0,3.4,3.75
828,3,26,29/09/2007,Birmingham,Man United,0,1,A,0,0,D,S Bennett,17,11,9,4,14,11,4,4,3,1,0,0,6.5,4.0,1.53
829,13,17,29/09/2007,Chelsea,Fulham,0,0,D,0,0,D,M Atkinson,16,6,4,1,8,18,9,4,1,1,1,0,1.3,5.0,12.0
830,15,6,29/09/2007,Derby,Bolton,1,1,D,1,1,D,R Styles,10,12,6,7,15,8,7,8,3,2,0,0,2.7,3.25,2.62
831,25,28,29/09/2007,Man City,Newcastle,3,1,H,1,1,D,C Foy,16,12,12,8,7,10,3,9,0,0,0,0,2.25,3.25,3.3
832,31,33,29/09/2007,Portsmouth,Reading,7,4,H,2,1,H,M Halsey,25,13,17,7,4,7,8,4,1,1,0,0,1.72,3.4,5.5
833,37,4,29/09/2007,Sunderland,Blackburn,1,2,A,0,0,D,P Walton,14,14,12,8,11,4,10,2,1,0,0,0,2.75,3.25,2.62
834,42,1,29/09/2007,West Ham,Arsenal,0,1,A,0,1,A,A Wiley,9,16,4,12,15,14,3,14,2,2,0,0,4.5,3.5,1.83
835,43,23,29/09/2007,Wigan,Liverpool,0,1,A,0,0,D,M Clattenburg,9,14,3,10,11,10,5,6,2,1,0,0,6.5,3.8,1.57
836,16,27,30/09/2007,Everton,Middlesbrough,2,0,H,1,0,H,M Riley,13,13,9,5,17,21,2,6,0,4,0,0,1.8,3.5,4.75
837,39,2,01/10/2007,Tottenham,Aston Villa,4,4,D,1,3,A,M Dean,19,7,12,7,10,13,13,3,2,3,0,0,1.9,3.25,4.33
838,2,42,06/10/2007,Aston Villa,West Ham,1,0,H,1,0,H,S Tanner,5,8,5,3,17,12,7,4,3,2,0,0,1.83,3.6,4.33
839,26,43,06/10/2007,Man United,Wigan,4,0,H,0,0,D,M Riley,17,6,12,2,12,6,12,2,1,1,0,0,1.16,6.5,21.0
840,1,37,07/10/2007,Arsenal,Sunderland,3,2,H,2,1,H,R Styles,18,11,8,7,10,9,8,2,0,2,0,1,1.16,6.5,23.0
841,4,3,07/10/2007,Blackburn,Birmingham,2,1,H,1,0,H,M Clattenburg,17,6,5,5,15,13,6,7,3,1,0,0,1.66,3.75,5.5
842,6,13,07/10/2007,Bolton,Chelsea,0,1,A,0,1,A,A Wiley,13,15,7,8,17,8,5,5,5,1,0,0,5.0,3.6,1.72
843,17,31,07/10/2007,Fulham,Portsmouth,0,2,A,0,0,D,H Webb,13,14,10,8,7,17,8,5,1,0,0,0,2.62,3.25,2.75
844,23,39,07/10/2007,Liverpool,Tottenham,2,2,D,1,1,D,M Halsey,21,11,9,6,18,10,5,3,0,1,0,0,1.53,4.0,6.5
845,25,27,07/10/2007,Man City,Middlesbrough,3,1,H,2,0,H,S Bennett,18,17,13,11,11,13,8,8,2,3,0,0,1.66,3.6,5.5
846,28,16,07/10/2007,Newcastle,Everton,3,2,H,1,0,H,M Atkinson,15,11,10,6,13,19,8,2,2,1,0,0,2.1,3.3,3.6
847,33,15,07/10/2007,Reading,Derby,1,0,H,0,0,D,L Mason,11,7,3,0,9,18,3,3,1,1,0,0,1.72,3.6,5.0
848,1,6,20/10/2007,Arsenal,Bolton,2,0,H,0,0,D,M Riley,19,1,9,0,14,20,5,3,1,5,0,0,1.25,5.25,15.0
849,2,26,20/10/2007,Aston Villa,Man United,1,4,A,1,3,A,R Styles,11,21,5,13,8,8,3,9,2,2,2,0,4.5,3.6,1.8
850,4,33,20/10/2007,Blackburn,Reading,4,2,H,3,0,H,A Marriner,11,13,6,7,8,7,4,9,0,0,0,0,1.7,3.5,5.5
851,16,23,20/10/2007,Everton,Liverpool,1,2,A,1,0,H,M Clattenburg,6,17,1,7,8,14,9,6,1,2,2,0,3.6,3.3,2.1
852,17,15,20/10/2007,Fulham,Derby,0,0,D,0,0,D,P Dowd,13,13,9,9,10,10,6,8,0,2,1,0,1.72,3.5,5.25
853,25,3,20/10/2007,Man City,Birmingham,1,0,H,1,0,H,M Dean,12,13,4,8,17,12,6,7,3,2,0,0,1.57,3.6,7.0
854,27,13,20/10/2007,Middlesbrough,Chelsea,0,2,A,0,1,A,M Halsey,7,9,4,6,9,9,6,6,1,1,0,0,6.0,3.75,1.61
855,43,31,20/10/2007,Wigan,Portsmouth,0,2,A,0,0,D,P Walton,7,15,0,8,9,9,3,2,2,3,0,0,3.1,3.25,2.37
856,42,37,21/10/2007,West Ham,Sunderland,3,1,H,1,0,H,C Foy,12,16,7,10,8,17,6,7,3,2,0,0,1.9,3.25,4.5
857,28,39,22/10/2007,Newcastle,Tottenham,3,1,H,1,0,H,S Bennett,15,11,7,4,12,7,5,5,2,2,0,0,2.37,3.3,3.0
858,3,43,27/10/2007,Birmingham,Wigan,3,2,H,1,1,D,S Tanner,16,8,10,5,11,12,6,5,0,1,0,0,2.1,3.3,3.6
859,13,25,27/10/2007,Chelsea,Man City,6,0,H,2,0,H,M Riley,16,7,9,4,13,12,9,3,2,2,0,0,1.5,4.0,7.0
860,26,27,27/10/2007,Man United,Middlesbrough,4,1,H,2,1,H,A Wiley,18,7,14,4,10,15,2,4,0,2,0,0,1.18,6.5,19.0
861,31,42,27/10/2007,Portsmouth,West Ham,0,0,D,0,0,D,M Dean,10,10,3,3,18,9,11,5,2,4,0,0,1.8,3.5,4.75
862,33,28,27/10/2007,Reading,Newcastle,2,1,H,0,0,D,P Dowd,12,6,5,2,14,10,5,8,0,1,0,0,2.75,3.25,2.5
863,37,17,27/10/2007,Sunderland,Fulham,1,1,D,0,1,A,A Marriner,8,8,6,3,13,16,9,1,1,4,1,0,2.1,3.3,3.6
864,6,2,28/10/2007,Bolton,Aston Villa,1,1,D,1,0,H,M Atkinson,13,8,6,3,15,13,7,3,2,1,0,0,2.7,3.3,2.62
865,15,16,28/10/2007,Derby,Everton,0,2,A,0,1,A,S Bennett,5,7,2,3,11,12,0,2,1,1,0,0,3.6,3.3,2.1
866,23,1,28/10/2007,Liverpool,Arsenal,1,1,D,1,0,H,H Webb,11,11,8,4,16,10,4,1,3,3,0,0,2.5,3.25,2.8
867,39,4,28/10/2007,Tottenham,Blackburn,1,2,A,0,0,D,R Styles,9,9,6,4,11,14,10,2,4,3,0,0,2.2,3.4,3.25
868,1,26,03/11/2007,Arsenal,Man United,2,2,D,0,1,A,H Webb,16,10,6,4,15,15,3,4,1,2,0,0,2.5,3.1,3.0
869,2,15,03/11/2007,Aston Villa,Derby,2,0,H,0,0,D,M Halsey,15,8,7,2,7,20,7,4,0,3,0,0,1.4,4.33,9.0
870,4,23,03/11/2007,Blackburn,Liverpool,0,0,D,0,0,D,M Atkinson,15,11,7,7,7,11,6,3,0,1,0,0,3.0,3.3,2.37
871,16,3,03/11/2007,Everton,Birmingham,3,1,H,1,0,H,M Riley,16,7,9,6,14,22,6,5,0,1,0,0,1.66,3.5,5.75
872,17,33,03/11/2007,Fulham,Reading,3,1,H,1,0,H,M Clattenburg,9,13,7,6,11,6,8,9,3,0,1,0,2.2,3.25,3.4
873,27,39,03/11/2007,Middlesbrough,Tottenham,1,1,D,0,1,A,M Dean,5,9,3,4,13,8,6,7,1,0,0,0,3.0,3.25,2.4
874,28,31,03/11/2007,Newcastle,Portsmouth,1,4,A,1,3,A,C Foy,14,10,7,7,15,15,4,5,2,2,0,0,2.1,3.3,3.6
875,43,13,03/11/2007,Wigan,Chelsea,0,2,A,0,2,A,S Bennett,10,13,3,7,16,9,4,3,2,1,0,0,9.0,4.33,1.4
876,42,6,04/11/2007,West Ham,Bolton,1,1,D,1,0,H,P Walton,9,11,7,6,13,13,8,3,2,1,0,0,1.9,3.3,4.33
877,25,37,05/11/2007,Man City,Sunderland,1,0,H,0,0,D,A Wiley,7,8,3,2,11,14,2,3,0,1,0,0,1.61,3.75,6.0
878,15,42,10/11/2007,Derby,West Ham,0,5,A,0,1,A,M Clattenburg,9,16,2,11,12,9,4,5,2,2,0,0,3.25,3.4,2.2
879,23,17,10/11/2007,Liverpool,Fulham,2,0,H,0,0,D,S Tanner,20,5,12,3,9,12,8,2,0,2,0,0,1.22,5.0,13.0
880,37,28,10/11/2007,Sunderland,Newcastle,1,1,D,0,0,D,M Atkinson,19,9,8,5,10,15,7,4,1,2,0,0,2.87,3.25,2.5
881,3,2,11/11/2007,Birmingham,Aston Villa,1,2,A,0,1,A,S Bennett,13,13,8,6,17,8,8,5,3,2,0,0,2.7,3.2,2.7
882,6,27,11/11/2007,Bolton,Middlesbrough,0,0,D,0,0,D,L Probert,15,8,7,7,16,22,6,7,1,2,0,0,2.1,3.4,3.5
883,13,16,11/11/2007,Chelsea,Everton,1,1,D,0,0,D,A Wiley,15,6,10,2,13,16,9,1,2,2,0,0,1.33,5.0,10.0
884,26,4,11/11/2007,Man United,Blackburn,2,0,H,2,0,H,C Foy,22,12,15,7,7,19,9,4,1,4,0,1,1.33,4.5,8.5
885,31,25,11/11/2007,Portsmouth,Man City,0,0,D,0,0,D,M Halsey,20,10,12,5,11,7,9,1,1,1,0,0,2.0,3.4,3.8
886,39,43,11/11/2007,Tottenham,Wigan,4,0,H,3,0,H,H Webb,19,6,8,2,8,16,5,2,0,2,0,0,1.44,4.2,8.0
887,33,1,12/11/2007,Reading,Arsenal,1,3,A,0,1,A,R Styles,8,16,5,7,9,5,5,1,1,1,0,0,7.0,4.0,1.5
888,1,43,24/11/2007,Arsenal,Wigan,2,0,H,0,0,D,P Walton,13,7,6,2,9,17,7,3,1,4,0,0,1.16,7.0,17.0
889,3,31,24/11/2007,Birmingham,Portsmouth,0,2,A,0,1,A,M Atkinson,4,15,3,8,17,21,4,3,3,2,0,0,3.2,3.3,2.3
890,6,26,24/11/2007,Bolton,Man United,1,0,H,1,0,H,M Clattenburg,6,13,5,3,16,13,4,6,3,0,0,0,9.0,4.33,1.4
891,15,13,24/11/2007,Derby,Chelsea,0,2,A,0,1,A,A Marriner,9,9,4,5,8,6,3,2,0,1,0,1,15.0,6.0,1.22
892,16,37,24/11/2007,Everton,Sunderland,7,1,H,3,1,H,P Dowd,24,13,18,7,9,13,2,6,0,1,0,0,1.61,3.6,6.5
893,25,33,24/11/2007,Man City,Reading,2,1,H,1,1,D,S Tanner,13,5,9,3,12,15,2,7,0,2,0,0,1.57,3.75,6.5
894,27,2,24/11/2007,Middlesbrough,Aston Villa,0,3,A,0,1,A,K Stroud,15,11,8,8,16,17,11,6,2,1,0,0,2.75,3.25,2.6
895,28,23,24/11/2007,Newcastle,Liverpool,0,3,A,0,1,A,A Wiley,6,17,2,11,13,11,0,8,3,1,0,0,3.8,3.3,2.0
896,17,4,25/11/2007,Fulham,Blackburn,2,2,D,0,0,D,M Dean,5,12,2,10,19,10,3,6,2,1,0,0,2.87,3.25,2.5
897,42,39,25/11/2007,West Ham,Tottenham,1,1,D,1,0,H,M Riley,14,9,9,5,33,5,7,8,3,4,0,0,2.75,3.25,2.6
898,4,2,28/11/2007,Blackburn,Aston Villa,0,4,A,0,1,A,P Dowd,16,7,10,7,11,16,11,2,0,1,1,0,2.2,3.25,3.4
899,2,1,01/12/2007,Aston Villa,Arsenal,1,2,A,1,2,A,C Foy,11,14,5,9,16,10,4,7,3,2,0,0,4.0,3.3,2.0
900,4,28,01/12/2007,Blackburn,Newcastle,3,1,H,0,0,D,M Atkinson,13,20,6,8,21,17,1,1,2,3,0,0,1.9,3.4,4.2
901,13,42,01/12/2007,Chelsea,West Ham,1,0,H,0,0,D,H Webb,14,4,5,1,15,26,7,0,5,3,0,0,1.25,5.5,13.0
902,31,16,01/12/2007,Portsmouth,Everton,0,0,D,0,0,D,P Walton,20,4,6,2,14,13,9,0,1,2,0,0,2.2,3.25,3.4
903,33,27,01/12/2007,Reading,Middlesbrough,1,1,D,0,0,D,A Wiley,12,16,7,11,11,16,5,4,2,1,0,0,2.0,3.3,4.0
904,37,15,01/12/2007,Sunderland,Derby,1,0,H,0,0,D,M Halsey,20,12,9,9,12,15,5,3,1,1,0,0,1.66,3.6,5.5
905,43,25,01/12/2007,Wigan,Man City,1,1,D,1,1,D,M Riley,5,4,4,1,13,10,2,4,2,2,1,0,3.0,3.25,2.4
906,23,6,02/12/2007,Liverpool,Bolton,4,0,H,2,0,H,S Bennett,23,6,14,3,11,14,5,5,0,3,0,0,1.28,5.0,13.0
907,39,3,02/12/2007,Tottenham,Birmingham,2,3,A,0,1,A,P Dowd,17,7,9,3,10,13,12,3,0,1,1,0,1.44,4.2,8.0
908,26,17,03/12/2007,Man United,Fulham,2,0,H,1,0,H,R Styles,15,12,11,3,3,13,7,3,2,1,0,0,1.2,6.0,17.0
909,28,1,05/12/2007,Newcastle,Arsenal,1,1,D,0,1,A,M Dean,12,6,8,2,9,10,6,6,3,2,0,0,6.0,3.75,1.61
910,2,31,08/12/2007,Aston Villa,Portsmouth,1,3,A,0,2,A,M Riley,14,12,6,8,18,23,7,5,2,5,0,0,2.1,3.3,3.6
911,13,37,08/12/2007,Chelsea,Sunderland,2,0,H,1,0,H,P Walton,11,9,4,2,6,12,10,2,0,1,0,1,1.16,6.5,21.0
912,16,17,08/12/2007,Everton,Fulham,3,0,H,0,0,D,S Bennett,15,6,11,4,9,9,12,7,0,2,0,0,1.57,3.75,6.5
913,26,15,08/12/2007,Man United,Derby,4,1,H,2,0,H,C Foy,23,10,12,6,12,12,9,3,0,2,0,0,1.11,8.5,26.0
914,28,3,08/12/2007,Newcastle,Birmingham,2,1,H,1,1,D,R Styles,17,7,9,4,10,8,6,5,1,2,0,0,1.8,3.5,4.75
915,33,23,08/12/2007,Reading,Liverpool,3,1,H,1,1,D,A Marriner,7,15,4,5,10,10,7,7,0,1,0,0,5.5,3.6,1.66
916,4,42,09/12/2007,Blackburn,West Ham,0,1,A,0,0,D,A Wiley,15,11,7,5,15,17,9,5,1,1,0,0,1.83,3.5,4.5
917,6,43,09/12/2007,Bolton,Wigan,4,1,H,2,1,H,M Atkinson,8,11,6,7,13,11,5,11,2,1,0,0,2.0,3.4,3.8
918,27,1,09/12/2007,Middlesbrough,Arsenal,2,1,H,1,0,H,H Webb,13,7,7,4,15,13,5,4,2,2,0,0,7.0,3.8,1.53
919,39,25,09/12/2007,Tottenham,Man City,2,1,H,1,0,H,M Halsey,12,7,8,3,7,13,2,6,2,3,0,1,2.0,3.3,3.75
920,3,33,15/12/2007,Birmingham,Reading,1,1,D,1,0,H,L Probert,15,10,9,6,12,19,6,6,2,1,0,0,2.2,3.25,3.4
921,15,27,15/12/2007,Derby,Middlesbrough,0,1,A,0,1,A,R Styles,13,7,9,5,6,7,5,3,0,0,0,0,3.1,3.25,2.37
922,17,28,15/12/2007,Fulham,Newcastle,0,1,A,0,0,D,H Webb,10,6,5,4,17,10,7,6,0,1,0,0,2.5,3.25,2.87
923,25,6,15/12/2007,Man City,Bolton,4,2,H,1,2,A,P Walton,15,9,11,3,12,12,6,4,1,1,0,0,1.83,3.25,5.0
924,31,39,15/12/2007,Portsmouth,Tottenham,0,1,A,0,0,D,M Atkinson,9,12,5,5,22,13,4,4,3,2,0,0,2.2,3.25,3.4
925,37,2,15/12/2007,Sunderland,Aston Villa,1,1,D,1,0,H,S Bennett,9,14,7,11,17,14,5,13,2,2,0,0,3.25,3.25,2.3
926,42,16,15/12/2007,West Ham,Everton,0,2,A,0,1,A,S Tanner,11,12,3,8,16,14,9,2,1,2,0,0,2.5,3.25,2.87
927,43,4,15/12/2007,Wigan,Blackburn,5,3,H,3,1,H,M Clattenburg,9,9,7,5,17,24,6,4,4,4,0,1,3.25,3.25,2.3
928,1,13,16/12/2007,Arsenal,Chelsea,1,0,H,1,0,H,A Wiley,11,10,5,7,19,12,3,5,5,5,0,0,2.5,3.0,3.1
929,23,26,16/12/2007,Liverpool,Man United,0,1,A,0,1,A,M Halsey,19,5,6,3,14,13,3,3,2,3,0,0,2.62,3.1,2.87
930,1,39,22/12/2007,Arsenal,Tottenham,2,1,H,0,0,D,R Styles,9,10,5,5,10,10,5,1,1,3,0,0,1.5,4.0,7.5
931,2,25,22/12/2007,Aston Villa,Man City,1,1,D,1,1,D,L Mason,9,6,6,2,15,15,7,4,2,4,0,0,2.1,3.3,3.6
932,6,3,22/12/2007,Bolton,Birmingham,3,0,H,0,0,D,C Foy,10,4,6,1,14,18,7,2,3,2,0,0,1.9,3.3,4.33
933,17,43,22/12/2007,Fulham,Wigan,1,1,D,0,0,D,A Wiley,9,10,3,4,15,16,8,4,0,0,0,0,2.1,3.3,3.6
934,23,31,22/12/2007,Liverpool,Portsmouth,4,1,H,2,0,H,M Riley,14,9,7,3,13,11,3,1,1,2,0,0,1.5,4.0,7.0
935,27,42,22/12/2007,Middlesbrough,West Ham,1,2,A,1,1,D,M Atkinson,7,8,2,4,15,12,7,4,2,3,0,0,2.3,3.3,3.2
936,33,37,22/12/2007,Reading,Sunderland,2,1,H,0,0,D,S Tanner,17,8,9,4,9,17,7,2,0,4,0,0,1.9,3.3,4.33
937,4,13,23/12/2007,Blackburn,Chelsea,0,1,A,0,1,A,S Bennett,16,10,7,8,15,14,7,11,1,2,0,0,4.2,3.4,1.9
