MatchID,homeTeamID,awayTeamID,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
2736,41,25,20/10/2012,West Brom,Man City,1,2,A,0,0,D,M Clattenburg,16,21,8,13,11,15,6,9,4,3,0,1,5.0,3.75,1.7
2737,42,35,20/10/2012,West Ham,Southampton,4,1,H,0,0,D,N Swarbrick,9,11,8,4,10,12,6,3,0,2,0,0,1.83,3.75,4.2
2738,32,16,21/10/2012,QPR,Everton,1,1,D,1,1,D,J Moss,14,10,6,4,12,18,5,4,2,1,0,1,3.25,3.4,2.2
2739,37,28,21/10/2012,Sunderland,Newcastle,1,1,D,0,1,A,M Atkinson,16,10,6,7,14,15,8,4,0,4,0,1,2.5,3.3,2.88
2740,1,32,27/10/2012,Arsenal,QPR,1,0,H,0,0,D,A Taylor,21,4,11,3,14,9,5,2,1,2,0,1,1.36,5.0,8.5
2741,2,29,27/10/2012,Aston Villa,Norwich,1,1,D,1,0,H,P Dowd,7,14,5,6,12,7,3,8,2,0,1,0,2.0,3.5,3.75
2742,25,38,27/10/2012,Man City,Swansea,1,0,H,0,0,D,M Atkinson,10,9,5,5,8,10,3,0,1,2,0,0,1.22,6.0,15.0
2743,33,17,27/10/2012,Reading,Fulham,3,3,D,1,0,H,M Jones,15,16,9,8,6,17,6,8,1,1,0,0,2.75,3.4,2.5
2744,36,37,27/10/2012,Stoke,Sunderland,0,0,D,0,0,D,M Halsey,11,6,6,3,12,6,7,3,2,2,0,0,1.95,3.3,4.2
2745,43,42,27/10/2012,Wigan,West Ham,2,1,H,1,0,H,J Moss,17,15,13,11,10,16,6,6,3,4,0,0,2.25,3.4,3.2
2746,13,26,28/10/2012,Chelsea,Man United,2,3,A,1,2,A,M Clattenburg,14,15,11,7,13,11,8,6,2,2,2,0,2.4,3.4,2.9
2747,16,23,28/10/2012,Everton,Liverpool,2,2,D,2,2,D,A Marriner,17,12,8,5,16,18,9,5,4,3,0,0,2.6,3.3,2.75
2748,28,41,28/10/2012,Newcastle,West Brom,2,1,H,1,0,H,C Foy,10,8,6,4,13,7,6,4,3,2,0,0,2.0,3.5,3.75
2749,35,39,28/10/2012,Southampton,Tottenham,1,2,A,0,2,A,L Mason,11,11,6,4,14,8,2,3,0,3,0,0,4.2,3.75,1.83
2750,17,16,03/11/2012,Fulham,Everton,2,2,D,1,0,H,N Swarbrick,8,26,5,15,16,9,5,9,3,1,0,0,2.75,3.4,2.5
2751,26,1,03/11/2012,Man United,Arsenal,2,1,H,1,0,H,M Dean,11,7,7,3,13,13,6,1,5,3,0,1,1.7,3.8,5.0
2752,29,36,03/11/2012,Norwich,Stoke,1,0,H,1,0,H,A Marriner,12,8,8,3,11,13,9,1,1,5,0,0,2.6,3.3,2.75
2753,37,2,03/11/2012,Sunderland,Aston Villa,0,1,A,0,0,D,M Jones,11,9,1,6,10,17,6,7,2,3,0,0,2.1,3.3,3.6
2754,38,13,03/11/2012,Swansea,Chelsea,1,1,D,0,0,D,K Friend,9,11,7,7,12,9,8,6,4,1,0,0,4.5,3.6,1.8
2755,39,43,03/11/2012,Tottenham,Wigan,0,1,A,0,0,D,M Atkinson,13,7,10,4,10,11,9,3,1,1,0,0,1.5,4.33,6.5
2756,42,25,03/11/2012,West Ham,Man City,0,0,D,0,0,D,H Webb,6,18,1,8,11,12,3,7,3,0,0,0,5.0,3.8,1.7
2757,23,28,04/11/2012,Liverpool,Newcastle,1,1,D,0,1,A,A Taylor,20,10,12,3,10,13,14,3,0,1,0,1,1.57,4.0,6.0
2758,32,33,04/11/2012,QPR,Reading,1,1,D,0,1,A,M Oliver,23,18,12,8,11,15,8,8,0,2,0,0,1.8,3.6,4.5
2759,41,35,05/11/2012,West Brom,Southampton,2,0,H,1,0,H,M Halsey,16,9,6,5,6,12,8,6,1,0,0,0,1.73,3.75,4.75
2760,1,17,10/11/2012,Arsenal,Fulham,3,3,D,2,2,D,P Dowd,15,9,9,5,12,10,8,6,1,2,0,0,1.53,4.2,6.0
2761,2,26,10/11/2012,Aston Villa,Man United,2,3,A,1,0,H,K Friend,10,16,7,7,12,7,5,6,1,1,0,0,7.0,4.5,1.44
2762,16,37,10/11/2012,Everton,Sunderland,2,1,H,0,1,A,L Mason,16,6,10,4,14,14,6,2,1,3,0,0,1.44,4.2,8.0
2763,33,29,10/11/2012,Reading,Norwich,0,0,D,0,0,D,C Foy,7,10,3,3,9,16,10,3,0,1,0,0,2.25,3.4,3.2
2764,35,38,10/11/2012,Southampton,Swansea,1,1,D,0,0,D,A Marriner,11,5,5,3,11,10,10,6,2,2,0,0,2.38,3.5,2.88
2765,36,32,10/11/2012,Stoke,QPR,1,0,H,0,0,D,M Atkinson,10,17,5,8,11,16,5,5,2,3,0,0,1.91,3.4,4.2
2766,43,41,10/11/2012,Wigan,West Brom,1,2,A,1,2,A,N Swarbrick,14,7,6,4,9,13,5,8,1,4,0,0,2.3,3.4,3.1
2767,13,23,11/11/2012,Chelsea,Liverpool,1,1,D,1,0,H,H Webb,12,9,3,5,12,13,4,7,1,3,0,0,1.95,3.5,4.0
2768,25,39,11/11/2012,Man City,Tottenham,2,1,H,0,1,A,M Oliver,16,6,8,2,16,7,8,2,1,2,0,0,1.57,4.0,6.0
2769,28,42,11/11/2012,Newcastle,West Ham,0,1,A,0,1,A,M Dean,14,10,9,5,8,14,11,4,1,2,0,0,1.95,3.6,3.8
2770,1,39,17/11/2012,Arsenal,Tottenham,5,2,H,3,1,H,H Webb,13,6,10,4,13,12,6,6,1,2,0,1,1.91,3.75,3.8
2771,23,43,17/11/2012,Liverpool,Wigan,3,0,H,0,0,D,K Friend,22,9,11,3,9,11,10,5,0,3,0,0,1.44,4.33,7.5
2772,25,2,17/11/2012,Man City,Aston Villa,5,0,H,1,0,H,J Moss,21,10,8,8,9,4,9,4,0,1,0,0,1.2,6.5,15.0
2773,28,38,17/11/2012,Newcastle,Swansea,1,2,A,0,0,D,P Dowd,27,15,10,9,7,7,5,4,1,3,0,0,1.91,3.6,4.0
2774,29,26,17/11/2012,Norwich,Man United,1,0,H,0,0,D,A Taylor,10,12,5,9,10,7,0,12,0,1,0,0,7.0,4.5,1.44
2775,32,35,17/11/2012,QPR,Southampton,1,3,A,0,2,A,M Dean,13,21,7,15,12,9,4,13,1,0,0,0,1.91,3.6,4.0
2776,33,16,17/11/2012,Reading,Everton,2,1,H,0,1,A,M Atkinson,12,21,4,11,11,11,7,13,3,2,0,0,4.33,3.6,1.83
2777,41,13,17/11/2012,West Brom,Chelsea,2,1,H,1,1,D,M Oliver,8,19,6,12,7,13,0,12,0,0,0,0,3.75,3.5,2.0
2778,17,37,18/11/2012,Fulham,Sunderland,1,3,A,0,0,D,L Probert,18,12,13,9,9,13,4,4,1,3,1,0,1.67,3.75,5.25
2779,42,36,19/11/2012,West Ham,Stoke,1,1,D,0,1,A,C Foy,16,12,11,6,8,9,12,4,1,0,0,0,2.0,3.4,3.8
2780,2,1,24/11/2012,Aston Villa,Arsenal,0,0,D,0,0,D,L Mason,10,13,8,6,6,9,7,6,1,0,0,0,4.75,3.75,1.73
2781,16,29,24/11/2012,Everton,Norwich,1,1,D,1,0,H,M Jones,14,8,9,4,10,18,4,2,0,3,0,0,1.44,4.33,7.5
2782,26,32,24/11/2012,Man United,QPR,3,1,H,0,0,D,L Probert,15,10,10,6,6,10,9,7,1,1,0,0,1.17,7.5,15.0
2783,36,17,24/11/2012,Stoke,Fulham,1,0,H,1,0,H,M Oliver,12,8,3,5,14,11,7,2,1,1,0,0,2.2,3.3,3.4
2784,37,41,24/11/2012,Sunderland,West Brom,2,4,A,0,2,A,M Dean,19,11,12,6,12,15,7,2,2,3,0,0,2.5,3.3,2.88
2785,43,33,24/11/2012,Wigan,Reading,3,2,H,0,1,A,H Webb,19,16,11,10,15,9,9,5,2,0,0,0,1.83,3.6,4.33
2786,13,25,25/11/2012,Chelsea,Man City,0,0,D,0,0,D,C Foy,5,11,1,7,9,16,6,11,0,3,0,0,2.5,3.5,2.7
2787,35,28,25/11/2012,Southampton,Newcastle,2,0,H,1,0,H,M Atkinson,17,8,10,3,12,14,4,3,2,2,0,0,2.3,3.5,3.0
2788,38,23,25/11/2012,Swansea,Liverpool,0,0,D,0,0,D,J Moss,17,21,8,14,6,10,7,6,1,0,0,0,3.4,3.5,2.1
2789,39,42,25/11/2012,Tottenham,West Ham,3,1,H,1,0,H,A Marriner,25,10,13,6,9,10,4,2,1,2,0,0,1.67,3.75,5.5
2790,2,33,27/11/2012,Aston Villa,Reading,1,0,H,0,0,D,L Probert,15,11,7,6,10,5,8,3,1,0,0,0,1.95,3.4,4.0
2791,37,32,27/11/2012,Sunderland,QPR,0,0,D,0,0,D,A Marriner,13,13,8,9,10,15,5,8,1,3,0,0,2.25,3.25,3.3
2792,13,17,28/11/2012,Chelsea,Fulham,0,0,D,0,0,D,A Taylor,17,8,13,7,10,11,10,2,3,0,0,0,1.44,4.5,7.0
2793,16,1,28/11/2012,Everton,Arsenal,1,1,D,1,1,D,M Oliver,14,12,10,9,15,9,6,6,2,1,0,0,2.5,3.4,2.75
2794,26,42,28/11/2012,Man United,West Ham,1,0,H,1,0,H,M Jones,23,9,13,3,7,9,5,5,1,1,0,0,1.22,6.5,12.0
2795,35,29,28/11/2012,Southampton,Norwich,1,1,D,1,1,D,M Clattenburg,8,9,2,5,11,7,3,7,1,1,0,0,2.0,3.4,3.8
2796,36,28,28/11/2012,Stoke,Newcastle,2,1,H,0,0,D,H Webb,11,7,5,6,12,12,7,2,2,2,0,0,1.91,3.4,4.2
2797,38,41,28/11/2012,Swansea,West Brom,3,1,H,3,1,H,L Mason,13,6,8,2,10,16,5,2,0,4,0,0,2.3,3.4,3.1
2798,39,23,28/11/2012,Tottenham,Liverpool,2,1,H,2,0,H,P Dowd,14,14,7,9,4,14,1,12,1,2,0,0,2.4,3.4,2.88
2799,43,25,28/11/2012,Wigan,Man City,0,2,A,0,0,D,M Halsey,9,15,4,6,13,12,6,6,1,1,0,0,6.0,4.2,1.53
2800,1,38,01/12/2012,Arsenal,Swansea,0,2,A,0,0,D,M Clattenburg,10,12,8,10,11,9,8,5,1,0,0,0,1.44,4.5,7.0
2801,17,39,01/12/2012,Fulham,Tottenham,0,3,A,0,0,D,C Foy,8,10,2,6,10,8,2,1,0,2,0,0,2.88,3.3,2.5
2802,23,35,01/12/2012,Liverpool,Southampton,1,0,H,1,0,H,M Oliver,24,8,11,4,10,8,10,4,2,0,0,0,1.4,4.5,8.5
2803,25,16,01/12/2012,Man City,Everton,1,1,D,1,1,D,L Probert,9,8,6,5,16,12,5,2,2,1,0,0,1.5,4.0,7.0
2804,32,2,01/12/2012,QPR,Aston Villa,1,1,D,1,1,D,H Webb,17,7,12,3,5,6,11,4,1,2,0,0,1.95,3.5,4.0
2805,33,26,01/12/2012,Reading,Man United,3,4,A,3,4,A,M Halsey,10,10,7,5,10,12,6,1,1,1,0,0,7.5,4.75,1.4
2806,41,36,01/12/2012,West Brom,Stoke,0,1,A,0,0,D,K Friend,14,6,11,4,8,15,5,5,0,3,0,0,2.1,3.25,3.75
2807,42,13,01/12/2012,West Ham,Chelsea,3,1,H,0,1,A,M Atkinson,16,16,13,9,15,6,14,5,1,2,0,0,4.0,3.5,1.91
2808,29,37,02/12/2012,Norwich,Sunderland,2,1,H,2,1,H,P Dowd,7,16,5,6,11,16,2,6,0,2,0,0,2.1,3.3,3.6
2809,28,43,03/12/2012,Newcastle,Wigan,3,0,H,2,0,H,M Jones,16,9,8,4,12,14,4,4,1,3,0,1,2.0,3.4,3.75
2810,1,41,08/12/2012,Arsenal,West Brom,2,0,H,1,0,H,M Jones,16,7,7,2,11,12,7,4,2,3,0,0,1.5,4.33,6.5
2811,2,36,08/12/2012,Aston Villa,Stoke,0,0,D,0,0,D,R East,9,1,5,0,8,13,3,2,0,1,0,1,2.4,3.2,3.1
2812,35,33,08/12/2012,Southampton,Reading,1,0,H,0,0,D,J Moss,18,6,9,2,11,10,7,4,0,0,0,0,1.91,3.6,4.0
2813,37,13,08/12/2012,Sunderland,Chelsea,1,3,A,0,2,A,M Halsey,14,11,10,5,11,14,11,1,1,3,0,0,4.75,3.5,1.8
2814,38,29,08/12/2012,Swansea,Norwich,3,4,A,0,3,A,H Webb,21,10,10,8,12,9,6,2,2,1,0,0,1.8,3.6,4.5
2815,43,32,08/12/2012,Wigan,QPR,2,2,D,1,1,D,P Dowd,14,8,9,4,7,11,11,4,0,1,0,0,2.3,3.4,3.1
2816,16,39,09/12/2012,Everton,Tottenham,2,1,H,0,0,D,K Friend,17,8,11,6,10,9,4,4,2,2,0,0,2.0,3.5,3.75
2817,25,26,09/12/2012,Man City,Man United,2,3,A,0,2,A,M Atkinson,16,8,11,3,11,9,8,2,4,3,0,0,2.2,3.5,3.2
2818,42,23,09/12/2012,West Ham,Liverpool,2,3,A,2,1,H,L Probert,9,16,6,8,12,10,2,5,1,2,0,0,3.0,3.3,2.38
2819,17,28,10/12/2012,Fulham,Newcastle,2,1,H,1,0,H,L Mason,16,20,7,13,13,11,5,4,0,0,0,0,1.91,3.6,4.0
2820,37,33,11/12/2012,Sunderland,Reading,3,0,H,2,0,H,N Swarbrick,16,12,11,5,8,11,6,8,2,1,0,0,2.0,3.5,3.75
2821,23,2,15/12/2012,Liverpool,Aston Villa,1,3,A,0,2,A,N Swarbrick,26,9,17,6,4,11,7,2,1,2,0,0,1.36,4.75,9.0
2822,26,37,15/12/2012,Man United,Sunderland,3,1,H,2,0,H,C Foy,15,13,6,10,13,10,9,9,0,0,0,0,1.2,6.5,15.0
2823,28,25,15/12/2012,Newcastle,Man City,1,3,A,0,2,A,A Marriner,17,16,8,10,9,16,12,7,3,2,0,0,5.5,3.75,1.67
2824,29,43,15/12/2012,Norwich,Wigan,2,1,H,1,0,H,L Probert,16,12,10,6,7,4,7,3,3,1,0,0,2.2,3.4,3.25
2825,32,17,15/12/2012,QPR,Fulham,2,1,H,0,0,D,M Atkinson,19,6,9,3,10,14,3,3,1,2,0,0,2.4,3.4,2.88
2826,36,16,15/12/2012,Stoke,Everton,1,1,D,0,1,A,M Halsey,14,9,8,5,11,13,4,8,1,0,0,0,3.1,3.2,2.4
2827,39,38,16/12/2012,Tottenham,Swansea,1,0,H,0,0,D,M Dean,24,4,16,0,12,8,9,3,2,3,0,0,1.62,4.0,5.5
2828,41,42,16/12/2012,West Brom,West Ham,0,0,D,0,0,D,P Dowd,19,10,10,2,12,9,8,2,3,3,0,0,2.0,3.5,3.75
2829,33,1,17/12/2012,Reading,Arsenal,2,5,A,0,3,A,A Taylor,7,25,5,17,8,4,3,7,1,1,0,0,5.5,4.0,1.62
2830,23,17,22/12/2012,Liverpool,Fulham,4,0,H,2,0,H,M Clattenburg,22,7,12,6,13,6,8,2,1,2,0,0,1.53,4.0,6.5
2831,25,33,22/12/2012,Man City,Reading,1,0,H,0,0,D,M Dean,17,6,10,1,11,15,12,3,2,3,0,0,1.14,8.0,19.0
2832,28,32,22/12/2012,Newcastle,QPR,1,0,H,0,0,D,K Friend,18,5,8,4,9,16,10,3,3,2,0,0,2.1,3.4,3.5
2833,35,37,22/12/2012,Southampton,Sunderland,0,1,A,0,1,A,H Webb,13,10,7,6,11,15,8,5,0,3,0,0,2.0,3.5,3.75
2834,39,36,22/12/2012,Tottenham,Stoke,0,0,D,0,0,D,L Mason,21,4,14,2,8,11,11,4,2,5,0,0,1.62,3.75,6.0
2835,41,29,22/12/2012,West Brom,Norwich,2,1,H,1,1,D,M Atkinson,12,10,8,4,14,9,6,5,1,1,0,0,1.91,3.6,4.0
2836,42,16,22/12/2012,West Ham,Everton,1,2,A,1,0,H,A Taylor,6,15,5,8,12,8,3,5,1,0,1,1,2.88,3.25,2.5
