MatchID,homeTeamID,awayTeamID,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
1929,23,41,29/08/2010,Liverpool,West Bromwich Albion,1,0,H,0,0,D,L Probert,11,14,7,5,9,8,7,6,0,0,0,1,1.22,6.0,15.0
1930,37,25,29/08/2010,Sunderland,Manchester City,1,0,H,0,0,D,M Dean,12,9,4,7,5,9,3,7,0,3,0,0,4.5,3.5,1.83
1931,1,6,11/09/2010,Arsenal,Bolton Wanderers,4,1,H,1,1,D,S Attwell,23,7,14,6,11,11,9,6,2,2,0,1,1.25,5.5,13.0
1932,16,26,11/09/2010,Everton,Manchester United,3,3,D,1,1,D,M Atkinson,23,13,14,8,11,18,7,5,1,1,0,0,4.2,3.4,1.91
1933,17,44,11/09/2010,Fulham,Wolverhampton Wanderers,2,1,H,0,1,A,P Dowd,13,4,6,2,9,17,6,6,3,6,0,1,1.83,3.5,4.5
1934,25,4,11/09/2010,Manchester City,Blackburn Rovers,1,1,D,0,1,A,M Clattenburg,20,4,14,2,12,10,14,2,2,1,0,0,1.33,5.0,10.0
1935,28,5,11/09/2010,Newcastle United,Blackpool,0,2,A,0,1,A,L Mason,16,7,13,4,15,14,3,2,2,3,0,0,1.57,4.0,6.0
1936,41,39,11/09/2010,West Bromwich Albion,Tottenham Hotspur,1,1,D,1,1,D,H Webb,15,16,8,9,12,9,9,4,2,1,0,0,3.75,3.25,2.1
1937,42,13,11/09/2010,West Ham United,Chelsea,1,3,A,0,2,A,C Foy,13,17,7,9,13,10,1,5,2,2,0,0,10.0,5.0,1.33
1938,43,37,11/09/2010,Wigan Athletic,Sunderland,1,1,D,0,0,D,A Marriner,17,4,4,2,19,11,5,1,4,2,0,1,2.5,3.25,2.88
1939,3,23,12/09/2010,Birmingham,Liverpool,0,0,D,0,0,D,M Halsey,15,14,3,8,8,9,4,3,1,0,0,0,3.1,3.2,2.4
1940,36,2,13/09/2010,Stoke City,Aston Villa,2,1,H,0,1,A,L Probert,20,10,12,6,11,14,8,7,1,2,0,0,2.5,3.25,2.88
1941,2,6,18/09/2010,Aston Villa,Bolton Wanderers,1,1,D,1,1,D,M Dean,13,13,6,7,15,8,8,4,1,2,0,0,1.8,3.6,4.5
1942,4,17,18/09/2010,Blackburn Rovers,Fulham,1,1,D,1,0,H,A Taylor,9,9,5,4,15,10,3,3,0,1,0,0,2.0,3.3,4.0
1943,16,28,18/09/2010,Everton,Newcastle United,0,1,A,0,1,A,A Marriner,6,9,3,4,15,21,3,6,2,3,0,0,1.62,3.75,6.0
1944,36,42,18/09/2010,Stoke City,West Ham United,1,1,D,0,1,A,L Mason,9,13,3,6,14,8,6,3,3,2,0,0,1.91,3.4,4.2
1945,37,1,18/09/2010,Sunderland,Arsenal,1,1,D,0,1,A,P Dowd,16,16,5,7,11,13,11,3,2,2,0,1,5.5,3.7,1.67
1946,39,44,18/09/2010,Tottenham Hotspur,Wolverhampton Wanderers,3,1,H,0,1,A,M Jones,20,5,11,2,7,11,5,4,3,3,0,0,1.4,4.5,8.5
1947,41,3,18/09/2010,West Bromwich Albion,Birmingham,3,1,H,0,1,A,C Foy,16,6,10,3,11,8,5,0,1,1,0,0,2.25,3.3,3.25
1948,13,5,19/09/2010,Chelsea,Blackpool,4,0,H,4,0,H,M Clattenburg,27,11,15,4,7,4,9,6,1,2,0,0,1.1,9.0,26.0
1949,26,23,19/09/2010,Manchester United,Liverpool,3,2,H,1,0,H,H Webb,16,7,7,1,15,10,6,1,4,1,0,0,1.7,3.5,5.5
1950,43,25,19/09/2010,Wigan Athletic,Manchester City,0,2,A,0,1,A,L Probert,9,11,3,5,10,14,3,1,1,2,0,0,5.0,3.6,1.73
1951,1,41,25/09/2010,Arsenal,West Bromwich Albion,2,3,A,0,0,D,M Oliver,24,7,12,5,15,14,16,4,4,3,0,0,1.22,6.0,15.0
1952,3,43,25/09/2010,Birmingham,Wigan Athletic,0,0,D,0,0,D,M Clattenburg,10,17,4,10,12,18,3,7,2,3,1,0,1.83,3.5,4.5
1953,5,4,25/09/2010,Blackpool,Blackburn Rovers,1,2,A,0,1,A,M Dean,11,13,8,8,12,11,8,8,2,1,0,0,3.2,3.25,2.3
1954,17,16,25/09/2010,Fulham,Everton,0,0,D,0,0,D,H Webb,12,15,2,7,15,13,4,5,2,1,0,0,2.75,3.2,2.63
1955,23,37,25/09/2010,Liverpool,Sunderland,2,2,D,1,1,D,S Attwell,13,10,5,1,15,7,3,3,3,1,0,0,1.44,4.33,7.5
1956,25,13,25/09/2010,Manchester City,Chelsea,1,0,H,0,0,D,A Marriner,8,15,6,4,10,12,3,4,2,3,0,0,3.6,3.3,2.1
1957,42,39,25/09/2010,West Ham United,Tottenham Hotspur,1,0,H,1,0,H,M Atkinson,22,17,15,11,10,11,14,7,2,0,0,0,3.5,3.4,2.1
1958,6,26,26/09/2010,Bolton Wanderers,Manchester United,2,2,D,1,1,D,P Dowd,15,12,9,6,16,18,7,12,1,2,0,0,7.5,4.0,1.5
1959,28,36,26/09/2010,Newcastle United,Stoke City,1,2,A,1,0,H,M Jones,11,8,7,2,8,11,3,4,0,1,0,0,1.91,3.4,4.2
1960,44,2,26/09/2010,Wolverhampton Wanderers,Aston Villa,1,2,A,0,1,A,M Halsey,14,10,12,8,15,19,5,4,1,2,0,0,2.88,3.25,2.5
1961,3,16,02/10/2010,Birmingham,Everton,0,2,A,0,0,D,P Dowd,6,11,3,6,5,11,6,5,0,0,0,0,2.88,3.1,2.63
1962,36,4,02/10/2010,Stoke City,Blackburn Rovers,1,0,H,0,0,D,H Webb,18,7,11,4,8,13,8,6,2,3,0,0,2.25,3.2,3.4
1963,37,26,02/10/2010,Sunderland,Manchester United,0,0,D,0,0,D,C Foy,14,10,8,4,10,6,10,4,1,2,0,0,5.0,3.5,1.75
1964,39,2,02/10/2010,Tottenham Hotspur,Aston Villa,2,1,H,1,1,D,M Clattenburg,19,13,10,4,12,19,10,4,1,3,0,0,1.91,3.5,4.0
1965,41,6,02/10/2010,West Bromwich Albion,Bolton Wanderers,1,1,D,0,0,D,P Walton,17,10,9,5,8,10,7,4,3,2,0,0,2.1,3.25,3.75
1966,42,17,02/10/2010,West Ham United,Fulham,1,1,D,0,1,A,A Marriner,12,17,5,5,15,8,2,3,3,1,0,0,2.25,3.25,3.3
1967,43,44,02/10/2010,Wigan Athletic,Wolverhampton Wanderers,2,0,H,0,0,D,L Mason,24,2,17,0,9,12,3,3,1,2,0,1,2.25,3.25,3.3
1968,13,1,03/10/2010,Chelsea,Arsenal,2,0,H,1,0,H,M Dean,11,13,6,5,7,12,10,10,1,1,0,0,1.73,3.6,5.0
1969,23,5,03/10/2010,Liverpool,Blackpool,1,2,A,0,2,A,M Jones,19,11,10,7,11,10,5,2,2,1,0,0,1.33,5.0,10.0
1970,25,28,03/10/2010,Manchester City,Newcastle United,2,1,H,1,1,D,M Atkinson,9,8,5,4,11,13,4,4,3,2,0,0,1.44,4.0,8.5
1971,1,3,16/10/2010,Arsenal,Birmingham,2,1,H,1,1,D,M Atkinson,18,6,13,4,16,9,7,3,2,2,1,0,1.29,5.5,11.0
1972,2,13,16/10/2010,Aston Villa,Chelsea,0,0,D,0,0,D,L Mason,11,13,5,6,11,11,9,5,4,3,0,0,5.0,3.6,1.73
1973,6,36,16/10/2010,Bolton Wanderers,Stoke City,2,1,H,1,0,H,P Walton,11,8,6,3,10,8,5,6,2,2,1,0,2.2,3.2,3.5
1974,17,39,16/10/2010,Fulham,Tottenham Hotspur,1,2,A,1,1,D,M Dean,11,14,5,6,9,10,4,11,1,1,0,0,2.88,3.25,2.5
1975,26,41,16/10/2010,Manchester United,West Bromwich Albion,2,2,D,2,0,H,M Jones,16,7,9,2,10,7,3,2,1,2,0,0,1.25,5.75,12.0
1976,28,43,16/10/2010,Newcastle United,Wigan Athletic,2,2,D,0,2,A,M Halsey,9,8,4,4,13,14,6,3,2,1,0,0,1.83,3.5,4.5
1977,44,42,16/10/2010,Wolverhampton Wanderers,West Ham United,1,1,D,1,0,H,M Clattenburg,9,9,5,7,10,8,8,3,0,1,0,0,2.25,3.2,3.4
1978,5,25,17/10/2010,Blackpool,Manchester City,2,3,A,0,0,D,P Dowd,16,13,5,8,9,9,3,9,0,2,0,0,5.5,4.0,1.62
1979,16,23,17/10/2010,Everton,Liverpool,2,0,H,1,0,H,H Webb,9,15,6,9,10,9,8,7,2,2,0,0,2.4,3.25,3.0
1980,4,37,18/10/2010,Blackburn Rovers,Sunderland,0,0,D,0,0,D,L Probert,9,16,3,7,12,11,5,3,2,1,1,0,2.1,3.3,3.6
1981,3,5,23/10/2010,Birmingham,Blackpool,2,0,H,1,0,H,A Taylor,17,14,8,6,8,16,9,10,1,1,0,0,1.83,3.6,4.33
1982,13,44,23/10/2010,Chelsea,Wolverhampton Wanderers,2,0,H,1,0,H,L Probert,17,12,10,9,8,8,8,8,1,2,0,0,1.13,8.5,19.0
1983,37,2,23/10/2010,Sunderland,Aston Villa,1,0,H,1,0,H,M Halsey,13,11,6,7,11,13,4,11,1,2,0,0,2.4,3.25,3.0
1984,39,16,23/10/2010,Tottenham Hotspur,Everton,1,1,D,1,1,D,M Jones,13,7,8,3,15,14,4,4,3,1,0,0,2.1,3.25,3.75
1985,41,17,23/10/2010,West Bromwich Albion,Fulham,2,1,H,2,1,H,K Friend,14,9,7,3,3,8,7,5,0,0,0,0,2.2,3.25,3.4
1986,42,28,23/10/2010,West Ham United,Newcastle United,1,2,A,1,1,D,C Foy,5,13,1,8,12,6,2,6,0,0,0,0,2.38,3.25,3.1
1987,43,6,23/10/2010,Wigan Athletic,Bolton Wanderers,1,1,D,0,0,D,H Webb,15,9,9,2,8,14,5,0,0,2,0,0,2.38,3.25,3.1
1988,23,4,24/10/2010,Liverpool,Blackburn Rovers,2,1,H,0,0,D,P Dowd,17,4,10,2,17,12,15,4,2,3,0,0,1.67,3.6,5.5
1989,25,1,24/10/2010,Manchester City,Arsenal,0,3,A,0,1,A,M Clattenburg,9,12,6,8,11,10,6,7,2,4,1,0,2.5,3.2,2.9
1990,36,26,24/10/2010,Stoke City,Manchester United,1,2,A,0,1,A,A Marriner,6,12,2,5,6,13,5,6,2,2,0,0,5.5,3.75,1.67
1991,1,42,30/10/2010,Arsenal,West Ham United,1,0,H,0,0,D,M Jones,20,6,13,3,14,18,7,4,2,2,0,0,1.17,7.0,17.0
1992,4,13,30/10/2010,Blackburn Rovers,Chelsea,1,2,A,1,1,D,P Walton,13,16,6,9,12,14,4,5,2,2,0,0,7.5,4.33,1.44
1993,16,36,30/10/2010,Everton,Stoke City,1,0,H,0,0,D,L Probert,18,9,10,1,16,14,6,2,1,1,0,0,1.57,3.75,6.5
1994,17,43,30/10/2010,Fulham,Wigan Athletic,2,0,H,2,0,H,A Marriner,15,8,9,3,7,12,7,1,0,0,0,0,1.91,3.4,4.2
1995,26,39,30/10/2010,Manchester United,Tottenham Hotspur,2,0,H,1,0,H,M Clattenburg,18,11,10,5,12,10,1,4,0,3,0,0,1.57,4.0,6.0
1996,44,25,30/10/2010,Wolverhampton Wanderers,Manchester City,2,1,H,1,1,D,M Dean,10,17,6,9,5,14,5,7,1,2,0,0,5.5,3.4,1.73
1997,2,3,31/10/2010,Aston Villa,Birmingham,0,0,D,0,0,D,H Webb,7,10,3,6,13,11,1,4,2,3,0,0,1.8,3.6,4.5
1998,6,23,31/10/2010,Bolton Wanderers,Liverpool,0,1,A,0,0,D,M Atkinson,14,10,10,4,15,13,1,4,2,2,0,0,3.4,3.25,2.2
1999,28,37,31/10/2010,Newcastle United,Sunderland,5,1,H,3,0,H,P Dowd,16,11,12,5,8,18,8,6,3,6,0,1,2.2,3.2,3.5
2000,5,41,01/11/2010,Blackpool,West Bromwich Albion,2,1,H,1,0,H,M Oliver,21,12,8,5,16,13,8,2,2,3,0,2,2.9,3.25,2.5
2001,3,42,06/11/2010,Birmingham,West Ham United,2,2,D,0,0,D,M Oliver,8,16,5,8,12,14,3,4,0,1,0,0,1.91,3.4,4.2
2002,4,43,06/11/2010,Blackburn Rovers,Wigan Athletic,2,1,H,0,0,D,K Friend,10,16,3,10,16,15,3,6,0,2,0,0,1.8,3.6,4.5
2003,5,16,06/11/2010,Blackpool,Everton,2,2,D,1,1,D,A Marriner,11,20,8,14,14,12,3,7,2,1,0,0,4.5,3.6,1.8
2004,6,39,06/11/2010,Bolton Wanderers,Tottenham Hotspur,4,2,H,1,0,H,C Foy,18,11,8,6,13,9,7,6,1,0,0,0,3.0,3.3,2.4
2005,17,2,06/11/2010,Fulham,Aston Villa,1,1,D,0,1,A,P Walton,14,15,10,8,12,4,3,3,1,0,0,0,2.2,3.25,3.4
2006,26,44,06/11/2010,Manchester United,Wolverhampton Wanderers,2,1,H,1,0,H,P Dowd,14,8,10,6,6,11,3,2,1,0,0,0,1.22,6.0,15.0
2007,37,36,06/11/2010,Sunderland,Stoke City,2,0,H,1,0,H,M Atkinson,14,11,7,5,10,13,6,9,0,5,0,0,2.1,3.2,3.75
2008,1,28,07/11/2010,Arsenal,Newcastle United,0,1,A,0,1,A,M Dean,11,7,8,2,16,12,12,2,3,1,1,0,1.29,5.5,11.0
2009,23,13,07/11/2010,Liverpool,Chelsea,2,0,H,2,0,H,H Webb,9,11,7,7,15,17,2,5,0,2,0,0,3.8,3.4,2.0
2010,41,25,07/11/2010,West Bromwich Albion,Manchester City,0,2,A,0,2,A,L Probert,13,9,7,5,15,16,6,1,3,4,1,1,3.6,3.3,2.1
2011,36,3,09/11/2010,Stoke City,Birmingham,3,2,H,1,0,H,M Clattenburg,19,14,12,10,6,8,10,4,0,0,0,0,2.1,3.2,3.75
2012,39,37,09/11/2010,Tottenham Hotspur,Sunderland,1,1,D,0,0,D,H Webb,20,8,12,4,6,15,17,3,2,1,0,0,1.53,4.0,6.5
2013,2,5,10/11/2010,Aston Villa,Blackpool,3,2,H,1,1,D,A Taylor,19,12,12,6,7,10,11,8,2,3,0,0,1.62,3.75,6.0
2014,13,17,10/11/2010,Chelsea,Fulham,1,0,H,1,0,H,M Atkinson,19,5,10,3,14,15,4,4,2,0,1,0,1.2,6.5,15.0
2015,16,6,10/11/2010,Everton,Bolton Wanderers,1,1,D,0,0,D,P Dowd,23,10,12,5,8,12,15,10,0,3,1,0,1.62,3.75,6.0
2016,25,26,10/11/2010,Manchester City,Manchester United,0,0,D,0,0,D,C Foy,6,7,4,4,10,12,8,5,0,2,0,0,2.63,3.25,2.75
2017,28,4,10/11/2010,Newcastle United,Blackburn Rovers,1,2,A,0,1,A,M Jones,9,7,3,5,16,15,4,1,3,4,0,0,1.91,3.4,4.2
2018,42,41,10/11/2010,West Ham United,West Bromwich Albion,2,2,D,1,1,D,M Dean,8,14,5,6,13,5,6,7,3,0,0,0,2.3,3.25,3.2
2019,43,23,10/11/2010,Wigan Athletic,Liverpool,1,1,D,0,1,A,P Walton,10,8,8,3,7,10,5,4,0,2,0,0,4.75,3.6,1.75
2020,44,1,10/11/2010,Wolverhampton Wanderers,Arsenal,0,2,A,0,1,A,M Halsey,14,12,7,8,7,14,5,2,1,2,0,0,5.5,3.6,1.67
2021,2,26,13/11/2010,Aston Villa,Manchester United,2,2,D,0,0,D,M Dean,12,16,6,10,11,9,9,7,3,4,0,0,4.5,3.6,1.8
2022,25,3,13/11/2010,Manchester City,Birmingham,0,0,D,0,0,D,M Jones,21,5,11,3,15,11,6,4,2,0,0,0,1.4,4.5,8.5
2023,28,17,13/11/2010,Newcastle United,Fulham,0,0,D,0,0,D,L Probert,13,10,7,8,11,19,5,5,2,2,0,0,1.91,3.4,4.2
2024,36,23,13/11/2010,Stoke City,Liverpool,2,0,H,0,0,D,M Halsey,14,10,7,6,14,10,4,3,2,3,0,1,3.75,3.25,2.1
2025,39,4,13/11/2010,Tottenham Hotspur,Blackburn Rovers,4,2,H,2,0,H,A Marriner,20,12,12,8,11,11,12,6,2,2,0,0,1.57,3.8,6.5
2026,42,5,13/11/2010,West Ham United,Blackpool,0,0,D,0,0,D,K Friend,17,16,4,5,7,7,8,7,0,1,0,0,1.91,3.6,4.0
2027,43,41,13/11/2010,Wigan Athletic,West Bromwich Albion,1,0,H,0,0,D,A Taylor,13,12,4,6,13,13,5,5,1,1,0,0,2.5,3.25,2.88
2028,44,6,13/11/2010,Wolverhampton Wanderers,Bolton Wanderers,2,3,A,0,1,A,P Walton,10,13,6,7,10,10,12,3,1,0,0,0,2.4,3.1,3.2
2029,13,37,14/11/2010,Chelsea,Sunderland,0,3,A,0,1,A,C Foy,14,19,7,9,9,13,6,3,1,2,0,0,1.22,5.75,15.0
2030,16,1,14/11/2010,Everton,Arsenal,1,2,A,0,1,A,H Webb,14,13,7,8,15,14,9,2,2,2,0,0,3.4,3.3,2.2
2031,1,39,20/11/2010,Arsenal,Tottenham Hotspur,2,3,A,2,0,H,P Dowd,12,10,7,6,17,16,2,6,3,1,0,0,1.62,4.0,5.5
2032,3,13,20/11/2010,Birmingham,Chelsea,1,0,H,1,0,H,M Halsey,1,24,1,9,9,2,4,14,2,0,0,0,5.0,3.6,1.73
2033,5,44,20/11/2010,Blackpool,Wolverhampton Wanderers,2,1,H,2,0,H,M Clattenburg,13,19,9,10,7,9,4,11,0,2,0,0,2.5,3.3,2.88
2034,6,28,20/11/2010,Bolton Wanderers,Newcastle United,5,1,H,2,0,H,H Webb,18,6,9,1,13,9,2,3,0,2,0,1,2.1,3.3,3.6
2035,23,42,20/11/2010,Liverpool,West Ham United,3,0,H,3,0,H,L Probert,19,6,11,1,8,8,10,2,0,1,0,0,1.57,3.8,6.5
2036,26,43,20/11/2010,Manchester United,Wigan Athletic,2,0,H,1,0,H,M Atkinson,17,10,12,4,10,14,11,1,0,2,0,2,1.22,6.0,15.0
2037,41,36,20/11/2010,West Bromwich Albion,Stoke City,0,3,A,0,0,D,C Foy,15,6,8,4,10,9,8,3,0,0,0,0,2.2,3.2,3.5
2038,4,2,21/11/2010,Blackburn Rovers,Aston Villa,2,0,H,1,0,H,M Oliver,14,16,5,11,15,10,5,8,0,1,0,0,2.3,3.25,3.25
2039,17,25,21/11/2010,Fulham,Manchester City,1,4,A,0,3,A,L Mason,9,11,3,8,13,16,7,7,2,1,0,0,3.2,3.1,2.4
2040,37,16,22/11/2010,Sunderland,Everton,2,2,D,1,1,D,P Walton,13,10,8,8,5,7,4,4,0,2,0,0,2.6,3.2,2.8
2041,2,1,27/11/2010,Aston Villa,Arsenal,2,4,A,0,2,A,M Clattenburg,6,17,4,10,10,7,3,8,1,1,0,0,3.4,3.3,2.2
2042,6,5,27/11/2010,Bolton Wanderers,Blackpool,2,2,D,0,1,A,M Dean,24,16,14,10,8,14,4,4,2,2,0,0,1.57,4.2,5.5
2043,16,41,27/11/2010,Everton,West Bromwich Albion,1,4,A,1,2,A,L Mason,12,7,4,3,11,18,2,2,1,3,1,1,1.57,3.8,6.5
2044,17,3,27/11/2010,Fulham,Birmingham,1,1,D,0,1,A,H Webb,11,7,7,3,10,9,7,4,1,0,0,0,2.0,3.3,4.0
2045,26,4,27/11/2010,Manchester United,Blackburn Rovers,7,1,H,3,0,H,L Probert,15,3,11,2,6,6,5,2,0,2,0,0,1.25,5.5,13.0
2046,36,25,27/11/2010,Stoke City,Manchester City,1,1,D,0,0,D,P Walton,16,9,9,4,8,10,6,2,2,2,0,0,3.4,3.25,2.2
2047,42,43,27/11/2010,West Ham United,Wigan Athletic,3,1,H,1,0,H,M Halsey,15,10,9,10,8,8,7,2,0,0,0,0,2.0,3.5,3.75
2048,44,37,27/11/2010,Wolverhampton Wanderers,Sunderland,3,2,H,0,0,D,M Jones,14,15,8,9,11,10,11,5,2,3,0,0,2.6,3.2,2.8
2049,28,13,28/11/2010,Newcastle United,Chelsea,1,1,D,1,1,D,A Marriner,5,17,3,13,9,11,6,7,2,1,0,0,5.0,3.6,1.73
2050,39,23,28/11/2010,Tottenham Hotspur,Liverpool,2,1,H,0,1,A,M Atkinson,20,12,13,8,6,16,5,8,0,5,0,0,2.0,3.4,3.8
2051,1,17,04/12/2010,Arsenal,Fulham,2,1,H,1,1,D,C Foy,15,11,9,7,7,5,3,7,0,0,0,0,1.29,5.25,12.0
2052,3,39,04/12/2010,Birmingham,Tottenham Hotspur,1,1,D,0,1,A,K Friend,13,10,5,5,14,7,6,11,1,1,0,0,3.5,3.4,2.1
2053,4,44,04/12/2010,Blackburn Rovers,Wolverhampton Wanderers,3,0,H,2,0,H,H Webb,10,10,7,7,9,11,8,11,0,2,0,0,1.73,3.6,5.0
2054,13,16,04/12/2010,Chelsea,Everton,1,1,D,1,0,H,L Probert,12,16,5,7,7,11,7,2,1,4,0,0,1.36,4.75,9.0
2055,25,6,04/12/2010,Manchester City,Bolton Wanderers,1,0,H,1,0,H,A Marriner,19,7,10,2,12,18,8,8,3,2,1,0,1.53,4.0,6.5
2056,43,36,04/12/2010,Wigan Athletic,Stoke City,2,2,D,2,2,D,M Jones,15,11,8,7,11,10,5,4,1,4,0,0,2.75,3.2,2.63
2057,37,42,05/12/2010,Sunderland,West Ham United,1,0,H,1,0,H,M Atkinson,17,8,12,2,6,8,9,3,1,3,0,0,1.83,3.5,4.5
2058,41,28,05/12/2010,West Bromwich Albion,Newcastle United,3,1,H,1,0,H,M Dean,20,11,12,7,11,9,7,3,0,5,0,0,2.25,3.3,3.25
2059,23,2,06/12/2010,Liverpool,Aston Villa,3,0,H,2,0,H,P Dowd,12,5,7,2,12,13,4,3,0,1,0,0,1.62,3.75,6.0
2060,2,41,11/12/2010,Aston Villa,West Bromwich Albion,2,1,H,1,0,H,M Halsey,6,11,3,4,8,14,6,13,0,2,0,0,2.1,3.3,3.6
2061,16,43,11/12/2010,Everton,Wigan Athletic,0,0,D,0,0,D,M Oliver,16,5,8,4,13,18,9,4,2,4,0,0,1.4,4.5,9.0
2062,17,37,11/12/2010,Fulham,Sunderland,0,0,D,0,0,D,N Swarbrick,14,11,13,2,14,10,4,3,0,1,0,0,2.2,3.25,3.4
2063,28,23,11/12/2010,Newcastle United,Liverpool,3,1,H,1,0,H,L Mason,8,16,5,7,19,13,2,5,2,1,0,0,3.8,3.4,2.0
2064,36,5,11/12/2010,Stoke City,Blackpool,0,1,A,0,0,D,A Taylor,16,10,5,5,12,11,10,4,0,2,0,0,1.62,4.0,5.5
2065,42,25,11/12/2010,West Ham United,Manchester City,1,3,A,0,1,A,P Dowd,13,12,3,7,10,13,2,6,1,3,0,0,4.5,3.6,1.8
2066,6,4,12/12/2010,Bolton Wanderers,Blackburn Rovers,2,1,H,0,0,D,M Clattenburg,12,16,7,11,12,13,3,10,4,3,1,0,2.0,3.3,4.0
2067,39,13,12/12/2010,Tottenham Hotspur,Chelsea,1,1,D,1,0,H,M Dean,10,13,3,7,9,13,1,7,2,2,0,0,2.8,3.25,2.6
