TeamId,Rank,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,GoalsScored,GoalsConceded,GoalDifference,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
23,1,Liverpool,2019/2020,38,32,3,3,99.0,85.0,33.0,52.0,485.0,12.763157894736842,448.0,11.789473684210526,180.0,4.7368421052631575,160.0,4.2105263157894735,212.0,5.578947368421052,206.0,5.421052631578948,308.0,8.105263157894736,345.0,9.078947368421053,33.0,0.868421052631579,52.0,1.368421052631579,1.0,0.02631578947368421,0.0,0.0
25,2,Man City,2019/2020,38,26,3,9,81.0,102.0,35.0,67.0,547.0,14.394736842105264,477.0,12.552631578947368,205.0,5.394736842105263,173.0,4.552631578947368,208.0,5.473684210526316,188.0,4.947368421052632,337.0,8.868421052631579,336.0,8.842105263157896,54.0,1.4210526315789473,59.0,1.5526315789473684,1.0,0.02631578947368421,4.0,0.10526315789473684
13,3,Chelsea,2019/2020,38,20,6,12,66.0,69.0,54.0,15.0,531.0,13.973684210526315,416.0,10.947368421052632,199.0,5.2368421052631575,141.0,3.710526315789474,206.0,5.421052631578948,174.0,4.578947368421052,359.0,9.447368421052632,424.0,11.157894736842104,69.0,1.8157894736842106,67.0,1.763157894736842,1.0,0.02631578947368421,2.0,0.05263157894736842
26,4,Man United,2019/2020,38,18,12,8,66.0,66.0,36.0,30.0,523.0,13.763157894736842,407.0,10.710526315789474,185.0,4.868421052631579,159.0,4.184210526315789,197.0,5.184210526315789,193.0,5.078947368421052,456.0,12.0,427.0,11.236842105263158,68.0,1.7894736842105263,81.0,2.1315789473684212,2.0,0.05263157894736842,0.0,0.0
22,5,Leicester,2019/2020,38,18,8,12,62.0,67.0,41.0,26.0,471.0,12.394736842105264,446.0,11.736842105263158,169.0,4.447368421052632,158.0,4.157894736842105,210.0,5.526315789473684,187.0,4.921052631578948,439.0,11.552631578947368,439.0,11.552631578947368,50.0,1.3157894736842106,58.0,1.5263157894736843,3.0,0.07894736842105263,3.0,0.07894736842105263
39,6,Tottenham,2019/2020,38,16,11,11,59.0,61.0,47.0,14.0,543.0,14.289473684210526,438.0,11.526315789473685,183.0,4.815789473684211,160.0,4.2105263157894735,229.0,6.026315789473684,178.0,4.684210526315789,445.0,11.710526315789474,420.0,11.052631578947368,83.0,2.1842105263157894,79.0,2.0789473684210527,2.0,0.05263157894736842,2.0,0.05263157894736842
44,7,Wolves,2019/2020,38,15,14,9,59.0,51.0,40.0,11.0,456.0,12.0,399.0,10.5,134.0,3.526315789473684,140.0,3.6842105263157894,181.0,4.7631578947368425,160.0,4.2105263157894735,372.0,9.789473684210526,418.0,11.0,63.0,1.6578947368421053,74.0,1.9473684210526316,3.0,0.07894736842105263,4.0,0.10526315789473684
1,8,Arsenal,2019/2020,38,14,14,10,56.0,56.0,48.0,8.0,500.0,13.157894736842104,464.0,12.210526315789474,180.0,4.7368421052631575,165.0,4.342105263157895,249.0,6.552631578947368,211.0,5.552631578947368,428.0,11.263157894736842,452.0,11.894736842105264,83.0,2.1842105263157894,82.0,2.1578947368421053,3.0,0.07894736842105263,3.0,0.07894736842105263
10,9,Burnley,2019/2020,38,15,9,14,54.0,43.0,50.0,-7.0,526.0,13.842105263157896,401.0,10.552631578947368,173.0,4.552631578947368,131.0,3.4473684210526314,227.0,5.973684210526316,183.0,4.815789473684211,402.0,10.578947368421053,404.0,10.631578947368421,47.0,1.236842105263158,59.0,1.5526315789473684,2.0,0.05263157894736842,1.0,0.02631578947368421
34,10,Sheffield United,2019/2020,38,14,12,12,54.0,39.0,39.0,0.0,461.0,12.131578947368421,323.0,8.5,154.0,4.052631578947368,101.0,2.6578947368421053,266.0,7.0,164.0,4.315789473684211,349.0,9.18421052631579,387.0,10.18421052631579,49.0,1.2894736842105263,57.0,1.5,1.0,0.02631578947368421,1.0,0.02631578947368421
35,11,Southampton,2019/2020,38,15,7,16,52.0,51.0,60.0,-9.0,459.0,12.078947368421053,493.0,12.973684210526315,150.0,3.9473684210526314,199.0,5.2368421052631575,213.0,5.605263157894737,220.0,5.7894736842105265,403.0,10.605263157894736,461.0,12.131578947368421,51.0,1.3421052631578947,67.0,1.763157894736842,7.0,0.18421052631578946,0.0,0.0
16,12,Everton,2019/2020,38,13,10,15,49.0,44.0,56.0,-12.0,478.0,12.578947368421053,419.0,11.026315789473685,178.0,4.684210526315789,132.0,3.473684210526316,202.0,5.315789473684211,183.0,4.815789473684211,424.0,11.157894736842104,458.0,12.052631578947368,53.0,1.394736842105263,76.0,2.0,0.0,0.0,5.0,0.13157894736842105
28,13,Newcastle,2019/2020,38,11,11,16,44.0,38.0,58.0,-20.0,518.0,13.631578947368421,444.0,11.68421052631579,192.0,5.052631578947368,139.0,3.6578947368421053,217.0,5.7105263157894735,186.0,4.894736842105263,416.0,10.947368421052632,388.0,10.210526315789474,58.0,1.5263157894736843,62.0,1.631578947368421,2.0,0.05263157894736842,3.0,0.07894736842105263
14,14,Crystal Palace,2019/2020,38,11,10,17,43.0,31.0,50.0,-19.0,527.0,13.868421052631579,363.0,9.552631578947368,161.0,4.2368421052631575,134.0,3.526315789473684,237.0,6.2368421052631575,175.0,4.605263157894737,451.0,11.868421052631579,469.0,12.342105263157896,76.0,2.0,66.0,1.736842105263158,1.0,0.02631578947368421,6.0,0.15789473684210525
9,15,Brighton,2019/2020,38,9,14,15,41.0,39.0,54.0,-15.0,510.0,13.421052631578947,449.0,11.81578947368421,161.0,4.2368421052631575,151.0,3.973684210526316,210.0,5.526315789473684,172.0,4.526315789473684,346.0,9.105263157894736,379.0,9.973684210526315,56.0,1.4736842105263157,61.0,1.605263157894737,2.0,0.05263157894736842,1.0,0.02631578947368421
42,16,West Ham,2019/2020,38,10,9,19,39.0,49.0,62.0,-13.0,506.0,13.31578947368421,412.0,10.842105263157896,188.0,4.947368421052632,164.0,4.315789473684211,228.0,6.0,181.0,4.7631578947368425,364.0,9.578947368421053,379.0,9.973684210526315,55.0,1.4473684210526316,51.0,1.3421052631578947,0.0,0.0,1.0,0.02631578947368421
2,17,Aston Villa,2019/2020,38,9,8,21,35.0,41.0,67.0,-26.0,581.0,15.289473684210526,485.0,12.763157894736842,175.0,4.605263157894737,160.0,4.2105263157894735,251.0,6.605263157894737,191.0,5.026315789473684,498.0,13.105263157894736,496.0,13.052631578947368,74.0,1.9473684210526316,72.0,1.894736842105263,4.0,0.10526315789473684,4.0,0.10526315789473684
40,18,Watford,2019/2020,38,8,10,20,34.0,36.0,64.0,-28.0,507.0,13.342105263157896,417.0,10.973684210526315,154.0,4.052631578947368,149.0,3.9210526315789473,191.0,5.026315789473684,177.0,4.657894736842105,417.0,10.973684210526315,423.0,11.131578947368421,69.0,1.8157894736842106,71.0,1.868421052631579,2.0,0.05263157894736842,2.0,0.05263157894736842
7,19,Bournemouth,2019/2020,38,9,7,22,34.0,40.0,65.0,-25.0,480.0,12.631578947368421,467.0,12.289473684210526,166.0,4.368421052631579,150.0,3.9473684210526314,228.0,6.0,217.0,5.7105263157894735,355.0,9.342105263157896,433.0,11.394736842105264,64.0,1.6842105263157894,76.0,2.0,4.0,0.10526315789473684,2.0,0.05263157894736842
29,20,Norwich,2019/2020,38,5,6,27,21.0,26.0,75.0,-49.0,517.0,13.605263157894736,496.0,13.052631578947368,175.0,4.605263157894737,170.0,4.473684210526316,226.0,5.947368421052632,202.0,5.315789473684211,399.0,10.5,408.0,10.736842105263158,51.0,1.3421052631578947,72.0,1.894736842105263,3.0,0.07894736842105263,2.0,0.05263157894736842
