TeamId,Rank,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,GoalsScored,GoalsConceded,GoalDifference,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
16,11,Everton,2005/2006,38,14,8,16,50.0,34.0,49.0,-15.0,479.0,12.605263157894736,374.0,9.842105263157896,251.0,6.605263157894737,186.0,4.894736842105263,250.0,6.578947368421052,191.0,5.026315789473684,523.0,13.763157894736842,548.0,14.421052631578947,53.0,1.394736842105263,68.0,1.7894736842105263,6.0,0.15789473684210525,6.0,0.15789473684210525
17,12,Fulham,2005/2006,38,14,6,18,48.0,48.0,58.0,-10.0,443.0,11.657894736842104,363.0,9.552631578947368,246.0,6.473684210526316,175.0,4.605263157894737,217.0,5.7105263157894735,231.0,6.078947368421052,494.0,13.0,497.0,13.078947368421053,57.0,1.5,82.0,2.1578947368421053,2.0,0.05263157894736842,5.0,0.13157894736842105
12,13,Charlton,2005/2006,38,13,8,17,47.0,41.0,55.0,-14.0,492.0,12.947368421052632,384.0,10.105263157894736,253.0,6.657894736842105,195.0,5.131578947368421,218.0,5.7368421052631575,185.0,4.868421052631579,454.0,11.947368421052632,489.0,12.868421052631579,36.0,0.9473684210526315,56.0,1.4736842105263157,3.0,0.07894736842105263,1.0,0.02631578947368421
27,14,Middlesbrough,2005/2006,38,12,9,17,45.0,48.0,58.0,-10.0,476.0,12.526315789473685,397.0,10.447368421052632,259.0,6.815789473684211,211.0,5.552631578947368,208.0,5.473684210526316,171.0,4.5,496.0,13.052631578947368,519.0,13.657894736842104,50.0,1.3157894736842106,65.0,1.7105263157894737,3.0,0.07894736842105263,2.0,0.05263157894736842
25,15,Man City,2005/2006,38,13,4,21,43.0,43.0,48.0,-5.0,463.0,12.18421052631579,356.0,9.368421052631579,238.0,6.2631578947368425,171.0,4.5,234.0,6.157894736842105,172.0,4.526315789473684,488.0,12.842105263157896,498.0,13.105263157894736,43.0,1.131578947368421,71.0,1.868421052631579,1.0,0.02631578947368421,7.0,0.18421052631578946
2,16,Aston Villa,2005/2006,38,10,12,16,42.0,42.0,55.0,-13.0,467.0,12.289473684210526,370.0,9.736842105263158,250.0,6.578947368421052,199.0,5.2368421052631575,251.0,6.605263157894737,234.0,6.157894736842105,493.0,12.973684210526315,511.0,13.447368421052632,52.0,1.368421052631579,61.0,1.605263157894737,0.0,0.0,3.0,0.07894736842105263
31,17,Portsmouth,2005/2006,38,10,8,20,38.0,37.0,62.0,-25.0,487.0,12.81578947368421,320.0,8.421052631578947,264.0,6.947368421052632,166.0,4.368421052631579,266.0,7.0,182.0,4.7894736842105265,448.0,11.789473684210526,472.0,12.421052631578947,48.0,1.263157894736842,52.0,1.368421052631579,3.0,0.07894736842105263,2.0,0.05263157894736842
3,18,Birmingham,2005/2006,38,8,10,20,34.0,28.0,50.0,-22.0,447.0,11.763157894736842,324.0,8.526315789473685,223.0,5.868421052631579,152.0,4.0,244.0,6.421052631578948,184.0,4.842105263157895,501.0,13.18421052631579,510.0,13.421052631578947,42.0,1.105263157894737,54.0,1.4210526315789473,2.0,0.05263157894736842,5.0,0.13157894736842105
41,19,West Brom,2005/2006,38,7,9,22,30.0,31.0,58.0,-27.0,460.0,12.105263157894736,332.0,8.736842105263158,254.0,6.684210526315789,165.0,4.342105263157895,216.0,5.684210526315789,171.0,4.5,500.0,13.157894736842104,498.0,13.105263157894736,38.0,1.0,61.0,1.605263157894737,2.0,0.05263157894736842,4.0,0.10526315789473684
37,20,Sunderland,2005/2006,38,3,6,29,15.0,26.0,69.0,-43.0,468.0,12.31578947368421,344.0,9.052631578947368,264.0,6.947368421052632,181.0,4.7631578947368425,222.0,5.842105263157895,141.0,3.710526315789474,463.0,12.18421052631579,496.0,13.052631578947368,51.0,1.3421052631578947,71.0,1.868421052631579,0.0,0.0,7.0,0.18421052631578946
