TeamId,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,AvgB365H,AvgB365D,AvgB365A,AvgB365Overall,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
11,Man United,2008/09,38,28,6,4,90.0,3.879736842105263,4.627105263157894,7.411842105263159,5.306228070175439,565.0,14.868421052631579,424.0,11.157894736842104,331.0,8.710526315789474,238.0,6.2631578947368425,224.0,5.894736842105263,180.0,4.7368421052631575,430.0,11.31578947368421,422.0,11.105263157894736,58.0,1.5263157894736843,75.0,1.9736842105263157,3.0,0.07894736842105263,4.0,0.10526315789473684
3,Liverpool,2008/09,38,25,11,2,86.0,3.3086842105263155,4.092368421052632,5.895263157894738,4.4321052631578945,508.0,13.368421052631579,367.0,9.657894736842104,260.0,6.842105263157895,193.0,5.078947368421052,250.0,6.578947368421052,155.0,4.078947368421052,414.0,10.894736842105264,434.0,11.421052631578947,54.0,1.4210526315789473,63.0,1.6578947368421053,5.0,0.13157894736842105,5.0,0.13157894736842105
15,Chelsea,2008/09,38,25,8,5,83.0,3.590263157894736,4.387894736842106,6.933421052631581,4.970526315789474,574.0,15.105263157894736,444.0,11.68421052631579,314.0,8.263157894736842,241.0,6.342105263157895,239.0,6.2894736842105265,178.0,4.684210526315789,421.0,11.078947368421053,464.0,12.210526315789474,41.0,1.0789473684210527,66.0,1.736842105263158,0.0,0.0,3.0,0.07894736842105263
12,Arsenal,2008/09,38,20,12,6,72.0,3.025526315789474,3.987368421052631,5.52421052631579,4.179035087719298,500.0,13.157894736842104,391.0,10.289473684210526,280.0,7.368421052631579,217.0,5.7105263157894735,247.0,6.5,166.0,4.368421052631579,432.0,11.368421052631579,456.0,12.0,59.0,1.5526315789473684,71.0,1.868421052631579,3.0,0.07894736842105263,2.0,0.05263157894736842
9,Everton,2008/09,38,17,12,9,63.0,2.3976315789473683,3.5250000000000004,4.253947368421053,3.392192982456141,467.0,12.289473684210526,385.0,10.131578947368421,252.0,6.631578947368421,216.0,5.684210526315789,212.0,5.578947368421052,175.0,4.605263157894737,480.0,12.631578947368421,498.0,13.105263157894736,44.0,1.1578947368421053,68.0,1.7894736842105263,2.0,0.05263157894736842,2.0,0.05263157894736842
17,Aston Villa,2008/09,38,17,11,10,62.0,2.4121052631578945,3.551578947368421,4.321315789473684,3.4283333333333332,502.0,13.210526315789474,360.0,9.473684210526315,276.0,7.2631578947368425,200.0,5.2631578947368425,283.0,7.447368421052632,222.0,5.842105263157895,421.0,11.078947368421053,476.0,12.526315789473685,45.0,1.1842105263157894,72.0,1.894736842105263,1.0,0.02631578947368421,4.0,0.10526315789473684
1,Fulham,2008/09,38,14,11,13,53.0,2.553421052631579,3.5626315789473684,4.322105263157896,3.479385964912281,486.0,12.789473684210526,431.0,11.342105263157896,267.0,7.026315789473684,221.0,5.815789473684211,240.0,6.315789473684211,170.0,4.473684210526316,376.0,9.894736842105264,392.0,10.31578947368421,38.0,1.0,41.0,1.0789473684210527,2.0,0.05263157894736842,2.0,0.05263157894736842
6,Tottenham,2008/09,38,14,9,15,51.0,2.3378947368421055,3.5349999999999997,4.156578947368421,3.343157894736842,545.0,14.342105263157896,385.0,10.131578947368421,298.0,7.842105263157895,227.0,5.973684210526316,245.0,6.447368421052632,193.0,5.078947368421052,445.0,11.710526315789474,441.0,11.605263157894736,56.0,1.4736842105263157,76.0,2.0,3.0,0.07894736842105263,8.0,0.21052631578947367
4,West Ham,2008/09,38,14,9,15,51.0,2.4836842105263166,3.577631578947368,4.513421052631579,3.5249122807017543,552.0,14.526315789473685,448.0,11.789473684210526,301.0,7.921052631578948,244.0,6.421052631578948,254.0,6.684210526315789,191.0,5.026315789473684,430.0,11.31578947368421,485.0,12.763157894736842,60.0,1.5789473684210527,71.0,1.868421052631579,3.0,0.07894736842105263,4.0,0.10526315789473684
20,Man City,2008/09,38,15,5,18,50.0,2.345,3.503421052631579,4.075526315789474,3.3079824561403512,500.0,13.157894736842104,444.0,11.68421052631579,272.0,7.157894736842105,238.0,6.2631578947368425,223.0,5.868421052631579,206.0,5.421052631578948,442.0,11.631578947368421,462.0,12.157894736842104,39.0,1.0263157894736843,76.0,2.0,6.0,0.15789473684210525,5.0,0.13157894736842105
27,Wigan,2008/09,38,12,9,17,45.0,2.630789473684211,3.6152631578947365,4.409999999999999,3.5520175438596495,498.0,13.105263157894736,394.0,10.368421052631579,251.0,6.605263157894737,186.0,4.894736842105263,222.0,5.842105263157895,180.0,4.7368421052631575,434.0,11.421052631578947,458.0,12.052631578947368,45.0,1.1842105263157894,76.0,2.0,3.0,0.07894736842105263,4.0,0.10526315789473684
28,Stoke,2008/09,38,12,9,17,45.0,2.9273684210526314,3.896842105263158,5.143684210526315,3.989298245614035,500.0,13.157894736842104,322.0,8.473684210526315,280.0,7.368421052631579,149.0,3.9210526315789473,211.0,5.552631578947368,167.0,4.394736842105263,409.0,10.763157894736842,440.0,11.578947368421053,59.0,1.5526315789473684,60.0,1.5789473684210527,2.0,0.05263157894736842,6.0,0.15789473684210525
25,Blackburn,2008/09,38,10,11,17,41.0,2.5007894736842107,3.5581578947368424,4.227631578947369,3.4288596491228076,434.0,11.421052631578947,411.0,10.81578947368421,236.0,6.2105263157894735,212.0,5.578947368421052,198.0,5.2105263157894735,214.0,5.631578947368421,424.0,11.157894736842104,462.0,12.157894736842104,53.0,1.394736842105263,71.0,1.868421052631579,2.0,0.05263157894736842,5.0,0.13157894736842105
31,Bolton,2008/09,38,11,8,19,41.0,2.5823684210526316,3.5652631578947367,4.501842105263158,3.549824561403509,588.0,15.473684210526315,436.0,11.473684210526315,330.0,8.68421052631579,230.0,6.052631578947368,268.0,7.052631578947368,204.0,5.368421052631579,461.0,12.131578947368421,459.0,12.078947368421053,50.0,1.3157894736842106,68.0,1.7894736842105263,0.0,0.0,1.0,0.02631578947368421
39,Portsmouth,2008/09,38,10,11,17,41.0,2.380263157894737,3.517105263157895,4.243157894736842,3.3801754385964915,549.0,14.447368421052632,381.0,10.026315789473685,304.0,8.0,192.0,5.052631578947368,248.0,6.526315789473684,173.0,4.552631578947368,412.0,10.842105263157896,414.0,10.894736842105264,43.0,1.131578947368421,62.0,1.631578947368421,4.0,0.10526315789473684,2.0,0.05263157894736842
29,Sunderland,2008/09,38,9,9,20,36.0,2.472631578947368,3.630526315789474,4.766315789473684,3.623157894736842,488.0,12.842105263157896,397.0,10.447368421052632,277.0,7.2894736842105265,212.0,5.578947368421052,223.0,5.868421052631579,172.0,4.526315789473684,391.0,10.289473684210526,405.0,10.657894736842104,61.0,1.605263157894737,72.0,1.894736842105263,2.0,0.05263157894736842,3.0,0.07894736842105263
34,Hull,2008/09,38,8,11,19,35.0,2.6121052631578947,3.7652631578947373,4.873947368421053,3.7504385964912283,523.0,13.763157894736842,439.0,11.552631578947368,273.0,7.184210526315789,221.0,5.815789473684211,268.0,7.052631578947368,186.0,4.894736842105263,495.0,13.026315789473685,510.0,13.421052631578947,58.0,1.5263157894736843,73.0,1.9210526315789473,4.0,0.10526315789473684,3.0,0.07894736842105263
14,Newcastle,2008/09,38,7,13,18,34.0,2.4573684210526316,3.611842105263158,4.428947368421052,3.4993859649122805,497.0,13.078947368421053,405.0,10.657894736842104,261.0,6.868421052631579,213.0,5.605263157894737,198.0,5.2105263157894735,184.0,4.842105263157895,425.0,11.18421052631579,488.0,12.842105263157896,53.0,1.394736842105263,79.0,2.0789473684210527,4.0,0.10526315789473684,5.0,0.13157894736842105
5,West Brom,2008/09,38,8,8,22,32.0,2.784473684210526,3.9165789473684214,5.229736842105264,3.9769298245614038,552.0,14.526315789473685,442.0,11.631578947368421,320.0,8.421052631578947,245.0,6.447368421052632,243.0,6.394736842105263,205.0,5.394736842105263,442.0,11.631578947368421,429.0,11.289473684210526,57.0,1.5,56.0,1.4736842105263157,2.0,0.05263157894736842,3.0,0.07894736842105263
37,Middlesbrough,2008/09,38,7,11,20,32.0,2.452105263157894,3.594736842105263,4.471842105263158,3.5062280701754385,546.0,14.368421052631579,432.0,11.368421052631579,301.0,7.921052631578948,219.0,5.7631578947368425,252.0,6.631578947368421,169.0,4.447368421052632,416.0,10.947368421052632,455.0,11.973684210526315,57.0,1.5,70.0,1.8421052631578947,1.0,0.02631578947368421,3.0,0.07894736842105263
