TeamId,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,AvgB365H,AvgB365D,AvgB365A,AvgB365Overall,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
11,Man United,2010/11,38,23,11,4,80.0,3.258684210526315,4.366842105263157,5.959210526315789,4.528245614035087,534.0,14.052631578947368,402.0,10.578947368421053,297.0,7.815789473684211,206.0,5.421052631578948,238.0,6.2631578947368425,179.0,4.7105263157894735,372.0,9.789473684210526,401.0,10.552631578947368,48.0,1.263157894736842,71.0,1.868421052631579,1.0,0.02631578947368421,4.0,0.10526315789473684
20,Man City,2010/11,38,21,8,9,71.0,2.6589473684210523,3.797368421052631,4.748421052631579,3.7349122807017543,513.0,13.5,396.0,10.421052631578947,286.0,7.526315789473684,215.0,5.657894736842105,238.0,6.2631578947368425,184.0,4.842105263157895,415.0,10.921052631578947,453.0,11.921052631578947,54.0,1.4210526315789473,76.0,2.0,6.0,0.15789473684210525,3.0,0.07894736842105263
15,Chelsea,2010/11,38,21,8,9,71.0,3.602368421052631,4.855526315789473,7.36421052631579,5.274035087719298,509.0,13.394736842105264,514.0,13.526315789473685,281.0,7.394736842105263,274.0,7.2105263157894735,206.0,5.421052631578948,195.0,5.131578947368421,396.0,10.421052631578947,428.0,11.263157894736842,56.0,1.4736842105263157,69.0,1.8157894736842106,2.0,0.05263157894736842,1.0,0.02631578947368421
12,Arsenal,2010/11,38,19,11,8,68.0,2.9973684210526317,4.402105263157895,6.178684210526316,4.526052631578948,521.0,13.710526315789474,406.0,10.68421052631579,303.0,7.973684210526316,225.0,5.921052631578948,248.0,6.526315789473684,194.0,5.105263157894737,420.0,11.052631578947368,419.0,11.026315789473685,58.0,1.5263157894736843,78.0,2.0526315789473686,7.0,0.18421052631578946,8.0,0.21052631578947367
6,Tottenham,2010/11,38,16,14,8,62.0,2.330263157894737,3.7165789473684216,4.501052631578946,3.515964912280701,606.0,15.947368421052632,434.0,11.421052631578947,340.0,8.947368421052632,230.0,6.052631578947368,259.0,6.815789473684211,188.0,4.947368421052632,409.0,10.763157894736842,446.0,11.736842105263158,58.0,1.5263157894736843,72.0,1.894736842105263,1.0,0.02631578947368421,2.0,0.05263157894736842
3,Liverpool,2010/11,38,17,7,14,58.0,2.4010526315789478,3.6997368421052634,4.626842105263158,3.5758771929824564,487.0,12.81578947368421,397.0,10.447368421052632,275.0,7.2368421052631575,202.0,5.315789473684211,207.0,5.447368421052632,174.0,4.578947368421052,432.0,11.368421052631579,433.0,11.394736842105264,54.0,1.4210526315789473,68.0,1.7894736842105263,2.0,0.05263157894736842,3.0,0.07894736842105263
9,Everton,2010/11,38,13,15,10,54.0,2.2936842105263153,3.5718421052631584,4.389736842105263,3.418421052631579,537.0,14.131578947368421,417.0,10.973684210526315,295.0,7.7631578947368425,229.0,6.026315789473684,243.0,6.394736842105263,183.0,4.815789473684211,468.0,12.31578947368421,510.0,13.421052631578947,65.0,1.7105263157894737,65.0,1.7105263157894737,4.0,0.10526315789473684,4.0,0.10526315789473684
1,Fulham,2010/11,38,11,16,11,49.0,2.3086842105263155,3.5863157894736837,4.427368421052631,3.44078947368421,480.0,12.631578947368421,438.0,11.526315789473685,272.0,7.157894736842105,217.0,5.7105263157894735,203.0,5.342105263157895,188.0,4.947368421052632,447.0,11.763157894736842,431.0,11.342105263157896,53.0,1.394736842105263,50.0,1.3157894736842106,2.0,0.05263157894736842,2.0,0.05263157894736842
17,Aston Villa,2010/11,38,12,12,14,48.0,2.3597368421052627,3.5749999999999997,4.105263157894736,3.3466666666666662,521.0,13.710526315789474,424.0,11.157894736842104,289.0,7.605263157894737,234.0,6.157894736842105,246.0,6.473684210526316,239.0,6.2894736842105265,447.0,11.763157894736842,439.0,11.552631578947368,63.0,1.6578947368421053,78.0,2.0526315789473686,2.0,0.05263157894736842,4.0,0.10526315789473684
5,West Brom,2010/11,38,12,11,15,47.0,2.3899999999999992,3.7276315789473684,4.7486842105263145,3.6221052631578936,540.0,14.210526315789474,452.0,11.894736842105264,304.0,8.0,239.0,6.2894736842105265,230.0,6.052631578947368,177.0,4.657894736842105,391.0,10.289473684210526,396.0,10.421052631578947,56.0,1.4736842105263157,65.0,1.7105263157894737,4.0,0.10526315789473684,7.0,0.18421052631578946
