TeamId,Rank,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,GoalsScored,GoalsConceded,GoalDifference,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
26,1,Man United,2007/2008,38,27,6,5,87.0,80.0,22.0,58.0,560.0,14.736842105263158,431.0,11.342105263157896,316.0,8.31578947368421,230.0,6.052631578947368,219.0,5.7631578947368425,188.0,4.947368421052632,438.0,11.526315789473685,418.0,11.0,63.0,1.6578947368421053,74.0,1.9473684210526316,4.0,0.10526315789473684,6.0,0.15789473684210525
13,2,Chelsea,2007/2008,38,25,10,3,85.0,65.0,26.0,39.0,505.0,13.289473684210526,354.0,9.31578947368421,264.0,6.947368421052632,180.0,4.7368421052631575,240.0,6.315789473684211,176.0,4.631578947368421,449.0,11.81578947368421,465.0,12.236842105263158,70.0,1.8421052631578947,70.0,1.8421052631578947,4.0,0.10526315789473684,5.0,0.13157894736842105
1,3,Arsenal,2007/2008,38,24,11,3,83.0,74.0,31.0,43.0,463.0,12.18421052631579,403.0,10.605263157894736,250.0,6.578947368421052,219.0,5.7631578947368425,234.0,6.157894736842105,165.0,4.342105263157895,433.0,11.394736842105264,433.0,11.394736842105264,51.0,1.3421052631578947,87.0,2.289473684210526,4.0,0.10526315789473684,4.0,0.10526315789473684
23,4,Liverpool,2007/2008,38,21,13,4,76.0,67.0,28.0,39.0,493.0,12.973684210526315,392.0,10.31578947368421,252.0,6.631578947368421,201.0,5.2894736842105265,216.0,5.684210526315789,154.0,4.052631578947368,398.0,10.473684210526315,456.0,12.0,47.0,1.236842105263158,70.0,1.8421052631578947,2.0,0.05263157894736842,2.0,0.05263157894736842
16,5,Everton,2007/2008,38,19,8,11,65.0,55.0,33.0,22.0,489.0,12.868421052631579,356.0,9.368421052631579,249.0,6.552631578947368,193.0,5.078947368421052,250.0,6.578947368421052,169.0,4.447368421052632,489.0,12.868421052631579,493.0,12.973684210526315,37.0,0.9736842105263158,64.0,1.6842105263157894,4.0,0.10526315789473684,1.0,0.02631578947368421
2,6,Aston Villa,2007/2008,38,16,12,10,60.0,71.0,51.0,20.0,452.0,11.894736842105264,400.0,10.526315789473685,233.0,6.131578947368421,218.0,5.7368421052631575,253.0,6.657894736842105,208.0,5.473684210526316,488.0,12.842105263157896,511.0,13.447368421052632,57.0,1.5,70.0,1.8421052631578947,6.0,0.15789473684210525,3.0,0.07894736842105263
4,7,Blackburn,2007/2008,38,15,13,10,58.0,50.0,48.0,2.0,475.0,12.5,401.0,10.552631578947368,249.0,6.552631578947368,233.0,6.131578947368421,240.0,6.315789473684211,185.0,4.868421052631579,545.0,14.342105263157896,520.0,13.68421052631579,66.0,1.736842105263158,78.0,2.0526315789473686,5.0,0.13157894736842105,5.0,0.13157894736842105
31,8,Portsmouth,2007/2008,38,16,9,13,57.0,48.0,40.0,8.0,522.0,13.736842105263158,446.0,11.736842105263158,269.0,7.078947368421052,243.0,6.394736842105263,225.0,5.921052631578948,170.0,4.473684210526316,484.0,12.736842105263158,455.0,11.973684210526315,50.0,1.3157894736842106,62.0,1.631578947368421,4.0,0.10526315789473684,3.0,0.07894736842105263
25,9,Man City,2007/2008,38,15,10,13,55.0,45.0,53.0,-8.0,485.0,12.763157894736842,375.0,9.868421052631579,283.0,7.447368421052632,195.0,5.131578947368421,208.0,5.473684210526316,192.0,5.052631578947368,404.0,10.631578947368421,407.0,10.710526315789474,46.0,1.2105263157894737,55.0,1.4473684210526316,4.0,0.10526315789473684,4.0,0.10526315789473684
42,10,West Ham,2007/2008,38,13,10,15,49.0,42.0,50.0,-8.0,475.0,12.5,414.0,10.894736842105264,252.0,6.631578947368421,220.0,5.7894736842105265,270.0,7.105263157894737,194.0,5.105263157894737,495.0,13.026315789473685,506.0,13.31578947368421,55.0,1.4473684210526316,81.0,2.1315789473684212,3.0,0.07894736842105263,3.0,0.07894736842105263
