TeamId,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,AvgB365H,AvgB365D,AvgB365A,AvgB365Overall,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
20,Man City,2020/21,38,27,5,6,86.0,4.576578947368421,5.979210526315789,6.967631578947366,5.841140350877192,473.0,12.447368421052632,416.0,10.947368421052632,167.0,4.394736842105263,152.0,4.0,199.0,5.2368421052631575,160.0,4.2105263157894735,393.0,10.342105263157896,357.0,9.394736842105264,53.0,1.394736842105263,52.0,1.368421052631579,1.0,0.02631578947368421,3.0,0.07894736842105263
11,Man United,2020/21,38,21,11,6,74.0,3.102368421052632,4.2397368421052635,4.136052631578947,3.8260526315789476,514.0,13.526315789473685,425.0,11.18421052631579,179.0,4.7105263157894735,173.0,4.552631578947368,199.0,5.2368421052631575,161.0,4.2368421052631575,447.0,11.763157894736842,416.0,10.947368421052632,75.0,1.9736842105263157,51.0,1.3421052631578947,2.0,0.05263157894736842,2.0,0.05263157894736842
3,Liverpool,2020/21,38,20,9,9,69.0,3.7821052631578946,5.002631578947368,5.144473684210526,4.643070175438596,492.0,12.947368421052632,449.0,11.81578947368421,180.0,4.7368421052631575,178.0,4.684210526315789,215.0,5.657894736842105,167.0,4.394736842105263,397.0,10.447368421052632,354.0,9.31578947368421,50.0,1.3157894736842106,46.0,1.2105263157894737,2.0,0.05263157894736842,0.0,0.0
15,Chelsea,2020/21,38,19,10,9,67.0,3.3365789473684213,4.216052631578948,4.216052631578946,3.922894736842105,451.0,11.868421052631579,443.0,11.657894736842104,168.0,4.421052631578948,150.0,3.9473684210526314,198.0,5.2105263157894735,189.0,4.973684210526316,421.0,11.078947368421053,389.0,10.236842105263158,51.0,1.3421052631578947,50.0,1.3157894736842106,4.0,0.10526315789473684,2.0,0.05263157894736842
16,Leicester,2020/21,38,20,6,12,66.0,2.607894736842105,3.777894736842106,3.6968421052631593,3.360877192982457,427.0,11.236842105263158,426.0,11.210526315789474,157.0,4.131578947368421,167.0,4.394736842105263,208.0,5.473684210526316,187.0,4.921052631578948,441.0,11.605263157894736,415.0,10.921052631578947,46.0,1.2105263157894737,75.0,1.9736842105263157,1.0,0.02631578947368421,0.0,0.0
4,West Ham,2020/21,38,19,8,11,65.0,2.6418421052631578,3.843684210526316,3.6323684210526315,3.3726315789473684,430.0,11.31578947368421,502.0,13.210526315789474,155.0,4.078947368421052,162.0,4.2631578947368425,173.0,4.552631578947368,179.0,4.7105263157894735,388.0,10.210526315789474,353.0,9.289473684210526,47.0,1.236842105263158,51.0,1.3421052631578947,1.0,0.02631578947368421,3.0,0.07894736842105263
6,Tottenham,2020/21,38,18,8,12,62.0,2.741315789473685,3.9589473684210534,4.053157894736842,3.584473684210527,483.0,12.710526315789474,449.0,11.81578947368421,196.0,5.157894736842105,138.0,3.6315789473684212,194.0,5.105263157894737,175.0,4.605263157894737,493.0,12.973684210526315,440.0,11.578947368421053,64.0,1.6842105263157894,66.0,1.736842105263158,2.0,0.05263157894736842,1.0,0.02631578947368421
12,Arsenal,2020/21,38,18,7,13,61.0,2.8542105263157893,3.883947368421053,3.6271052631578953,3.455087719298246,458.0,12.052631578947368,417.0,10.973684210526315,155.0,4.078947368421052,129.0,3.3947368421052633,200.0,5.2631578947368425,174.0,4.578947368421052,397.0,10.447368421052632,369.0,9.710526315789474,56.0,1.4736842105263157,63.0,1.6578947368421053,3.0,0.07894736842105263,4.0,0.10526315789473684
9,Everton,2020/21,38,17,8,13,59.0,2.6405263157894736,3.759210526315789,3.6694736842105264,3.3564035087719297,473.0,12.447368421052632,431.0,11.342105263157896,157.0,4.131578947368421,154.0,4.052631578947368,212.0,5.578947368421052,182.0,4.7894736842105265,400.0,10.526315789473685,395.0,10.394736842105264,57.0,1.5,67.0,1.763157894736842,1.0,0.02631578947368421,2.0,0.05263157894736842
10,Leeds,2020/21,38,18,5,15,59.0,2.522105263157895,3.970789473684211,3.660263157894737,3.384385964912281,588.0,15.473684210526315,492.0,12.947368421052632,221.0,5.815789473684211,179.0,4.7105263157894735,236.0,6.2105263157894735,207.0,5.447368421052632,444.0,11.68421052631579,415.0,10.921052631578947,52.0,1.368421052631579,56.0,1.4736842105263157,1.0,0.02631578947368421,2.0,0.05263157894736842
17,Aston Villa,2020/21,38,16,7,15,55.0,2.891842105263158,3.836315789473684,3.4297368421052625,3.3859649122807016,557.0,14.657894736842104,492.0,12.947368421052632,190.0,5.0,186.0,4.894736842105263,221.0,5.815789473684211,188.0,4.947368421052632,528.0,13.894736842105264,478.0,12.578947368421053,66.0,1.736842105263158,64.0,1.6842105263157894,5.0,0.13157894736842105,4.0,0.10526315789473684
14,Newcastle,2020/21,38,12,9,17,45.0,3.0810526315789475,4.164473684210526,4.49921052631579,3.914912280701754,553.0,14.552631578947368,416.0,10.947368421052632,185.0,4.868421052631579,150.0,3.9473684210526314,215.0,5.657894736842105,175.0,4.605263157894737,402.0,10.578947368421053,418.0,11.0,54.0,1.4210526315789473,64.0,1.6842105263157894,2.0,0.05263157894736842,4.0,0.10526315789473684
18,Wolves,2020/21,38,12,9,17,45.0,2.66421052631579,3.5668421052631576,3.8026315789473686,3.344561403508772,519.0,13.657894736842104,385.0,10.131578947368421,174.0,4.578947368421052,137.0,3.6052631578947367,228.0,6.0,167.0,4.394736842105263,444.0,11.68421052631579,385.0,10.131578947368421,56.0,1.4736842105263157,57.0,1.5,0.0,0.0,5.0,0.13157894736842105
