TeamId,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,AvgB365H,AvgB365D,AvgB365A,AvgB365Overall,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
20,Man City,2023/24,38,28,7,3,91.0,4.385526315789474,6.528421052631579,7.450789473684209,6.12157894736842,546.0,14.368421052631579,438.0,11.526315789473685,194.0,5.105263157894737,195.0,5.131578947368421,240.0,6.315789473684211,175.0,4.605263157894737,349.0,9.18421052631579,359.0,9.447368421052632,63.0,1.6578947368421053,78.0,2.0526315789473686,4.0,0.10526315789473684,0.0,0.0
12,Arsenal,2023/24,38,28,5,5,89.0,3.944210526315789,5.295789473684211,5.895263157894739,5.045087719298246,544.0,14.31578947368421,435.0,11.447368421052632,169.0,4.447368421052632,145.0,3.8157894736842106,191.0,5.026315789473684,178.0,4.684210526315789,415.0,10.921052631578947,383.0,10.078947368421053,71.0,1.868421052631579,68.0,1.7894736842105263,1.0,0.02631578947368421,3.0,0.07894736842105263
3,Liverpool,2023/24,38,24,10,4,82.0,3.3621052631578947,5.340000000000001,5.5426315789473675,4.7482456140350875,723.0,19.026315789473685,484.0,12.736842105263158,260.0,6.842105263157895,166.0,4.368421052631579,256.0,6.7368421052631575,183.0,4.815789473684211,408.0,10.736842105263158,446.0,11.736842105263158,68.0,1.7894736842105263,88.0,2.3157894736842106,2.0,0.05263157894736842,7.0,0.18421052631578946
17,Aston Villa,2023/24,38,20,8,10,68.0,2.4705263157894737,4.177368421052631,3.9368421052631577,3.5282456140350873,530.0,13.947368421052632,438.0,11.526315789473685,212.0,5.578947368421052,159.0,4.184210526315789,205.0,5.394736842105263,189.0,4.973684210526316,434.0,11.421052631578947,462.0,12.157894736842104,89.0,2.3421052631578947,95.0,2.5,3.0,0.07894736842105263,2.0,0.05263157894736842
6,Tottenham,2023/24,38,20,6,12,66.0,2.697105263157895,4.445,3.781315789473684,3.6411403508771927,590.0,15.526315789473685,478.0,12.578947368421053,206.0,5.421052631578948,180.0,4.7368421052631575,280.0,7.368421052631579,191.0,5.026315789473684,466.0,12.263157894736842,489.0,12.868421052631579,77.0,2.026315789473684,107.0,2.8157894736842106,3.0,0.07894736842105263,5.0,0.13157894736842105
15,Chelsea,2023/24,38,18,9,11,63.0,2.678684210526316,4.171842105263159,4.099473684210525,3.65,611.0,16.07894736842105,493.0,12.973684210526315,229.0,6.026315789473684,174.0,4.578947368421052,216.0,5.684210526315789,178.0,4.684210526315789,438.0,11.526315789473685,471.0,12.394736842105264,89.0,2.3421052631578947,108.0,2.8421052631578947,4.0,0.10526315789473684,3.0,0.07894736842105263
14,Newcastle,2023/24,38,18,6,14,60.0,2.534473684210526,4.15421052631579,3.8631578947368426,3.517280701754386,630.0,16.57894736842105,455.0,11.973684210526315,245.0,6.447368421052632,170.0,4.473684210526316,219.0,5.7631578947368425,169.0,4.447368421052632,423.0,11.131578947368421,444.0,11.68421052631579,77.0,2.026315789473684,93.0,2.4473684210526314,1.0,0.02631578947368421,3.0,0.07894736842105263
11,Man United,2023/24,38,18,6,14,60.0,2.5789473684210527,4.280526315789475,3.9939473684210527,3.61780701754386,697.0,18.342105263157894,520.0,13.68421052631579,227.0,5.973684210526316,176.0,4.631578947368421,305.0,8.026315789473685,200.0,5.2631578947368425,358.0,9.421052631578947,392.0,10.31578947368421,78.0,2.0526315789473686,86.0,2.263157894736842,0.0,0.0,2.0,0.05263157894736842
4,West Ham,2023/24,38,14,10,14,52.0,2.592894736842105,4.14157894736842,3.8489473684210522,3.527807017543859,607.0,15.973684210526315,495.0,13.026315789473685,227.0,5.973684210526316,169.0,4.447368421052632,217.0,5.7105263157894735,180.0,4.7368421052631575,379.0,9.973684210526315,418.0,11.0,67.0,1.763157894736842,78.0,2.0526315789473686,3.0,0.07894736842105263,2.0,0.05263157894736842
2,Crystal Palace,2023/24,38,13,10,15,49.0,2.5823684210526316,3.9581578947368428,4.163684210526315,3.568070175438597,518.0,13.631578947368421,397.0,10.447368421052632,186.0,4.894736842105263,138.0,3.6315789473684212,224.0,5.894736842105263,152.0,4.0,443.0,11.657894736842104,453.0,11.921052631578947,72.0,1.894736842105263,73.0,1.9210526315789473,1.0,0.02631578947368421,3.0,0.07894736842105263
