TeamId,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,AvgB365H,AvgB365D,AvgB365A,AvgB365Overall,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
2,Crystal Palace,2013/14,38,13,6,19,45.0,3.2028947368421057,4.286842105263158,5.781842105263159,4.423859649122808,482.0,12.68421052631579,458.0,12.052631578947368,165.0,4.342105263157895,146.0,3.8421052631578947,239.0,6.2894736842105265,183.0,4.815789473684211,388.0,10.210526315789474,402.0,10.578947368421053,52.0,1.368421052631579,61.0,1.605263157894737,1.0,0.02631578947368421,6.0,0.15789473684210525
30,Swansea,2013/14,38,11,9,18,42.0,2.501578947368421,3.752631578947369,4.411842105263159,3.5553508771929834,500.0,13.157894736842104,476.0,12.526315789473685,177.0,4.657894736842105,139.0,3.6578947368421053,228.0,6.0,187.0,4.921052631578948,370.0,9.736842105263158,396.0,10.421052631578947,55.0,1.4473684210526316,71.0,1.868421052631579,3.0,0.07894736842105263,1.0,0.02631578947368421
4,West Ham,2013/14,38,11,7,20,40.0,2.7357894736842105,4.010526315789474,4.792894736842105,3.84640350877193,613.0,16.13157894736842,481.0,12.657894736842104,184.0,4.842105263157895,141.0,3.710526315789474,247.0,6.5,197.0,5.184210526315789,383.0,10.078947368421053,406.0,10.68421052631579,40.0,1.0526315789473684,62.0,1.631578947368421,2.0,0.05263157894736842,5.0,0.13157894736842105
29,Sunderland,2013/14,38,10,8,20,38.0,2.7363157894736845,4.113947368421052,5.006842105263158,3.9523684210526313,644.0,16.94736842105263,481.0,12.657894736842104,196.0,5.157894736842105,154.0,4.052631578947368,227.0,5.973684210526316,177.0,4.657894736842105,465.0,12.236842105263158,446.0,11.736842105263158,65.0,1.7105263157894737,68.0,1.7894736842105263,3.0,0.07894736842105263,7.0,0.18421052631578946
17,Aston Villa,2013/14,38,10,8,20,38.0,2.6402631578947373,3.934473684210527,4.697368421052633,3.7573684210526324,508.0,13.368421052631579,413.0,10.868421052631579,167.0,4.394736842105263,136.0,3.5789473684210527,205.0,5.394736842105263,168.0,4.421052631578948,422.0,11.105263157894736,426.0,11.210526315789474,61.0,1.605263157894737,80.0,2.1052631578947367,1.0,0.02631578947368421,2.0,0.05263157894736842
34,Hull,2013/14,38,10,7,21,37.0,2.7097368421052637,3.995526315789475,5.172894736842106,3.9593859649122813,536.0,14.105263157894736,420.0,11.052631578947368,163.0,4.2894736842105265,127.0,3.3421052631578947,227.0,5.973684210526316,144.0,3.789473684210526,401.0,10.552631578947368,435.0,11.447368421052632,52.0,1.368421052631579,50.0,1.3157894736842106,2.0,0.05263157894736842,8.0,0.21052631578947367
5,West Brom,2013/14,38,7,15,16,36.0,2.564473684210527,3.9484210526315793,4.651842105263158,3.721578947368421,531.0,13.973684210526315,449.0,11.81578947368421,173.0,4.552631578947368,142.0,3.736842105263158,218.0,5.7368421052631575,156.0,4.105263157894737,420.0,11.052631578947368,460.0,12.105263157894736,59.0,1.5526315789473684,66.0,1.736842105263158,0.0,0.0,1.0,0.02631578947368421
32,Norwich,2013/14,38,8,9,21,33.0,2.7547368421052636,4.064473684210526,4.972631578947369,3.9306140350877192,608.0,16.0,438.0,11.526315789473685,195.0,5.131578947368421,143.0,3.763157894736842,251.0,6.605263157894737,167.0,4.394736842105263,407.0,10.710526315789474,423.0,11.131578947368421,47.0,1.236842105263158,62.0,1.631578947368421,3.0,0.07894736842105263,5.0,0.13157894736842105
1,Fulham,2013/14,38,9,5,24,32.0,2.938421052631579,4.168421052631579,5.088947368421053,4.065263157894737,653.0,17.18421052631579,447.0,11.763157894736842,240.0,6.315789473684211,151.0,3.973684210526316,266.0,7.0,178.0,4.684210526315789,384.0,10.105263157894736,401.0,10.552631578947368,49.0,1.2894736842105263,57.0,1.5,0.0,0.0,2.0,0.05263157894736842
35,Cardiff,2013/14,38,7,9,22,30.0,2.912894736842105,4.2368421052631575,5.395263157894737,4.181666666666667,602.0,15.842105263157896,509.0,13.394736842105264,189.0,4.973684210526316,169.0,4.447368421052632,250.0,6.578947368421052,205.0,5.394736842105263,349.0,9.18421052631579,374.0,9.842105263157896,47.0,1.236842105263158,60.0,1.5789473684210527,0.0,0.0,3.0,0.07894736842105263
