TeamId,Rank,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,GoalsScored,GoalsConceded,GoalDifference,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
23,1,Liverpool,2024/2025,38,25,9,4,84.0,86.0,41.0,45.0,520.0,13.68421052631579,515.0,13.552631578947368,193.0,5.078947368421052,179.0,4.7105263157894735,186.0,4.894736842105263,208.0,5.473684210526316,394.0,10.368421052631579,407.0,10.710526315789474,68.0,1.7894736842105263,76.0,2.0,3.0,0.07894736842105263,2.0,0.05263157894736842
1,2,Arsenal,2024/2025,38,20,14,4,74.0,69.0,34.0,35.0,510.0,13.421052631578947,399.0,10.5,177.0,4.657894736842105,131.0,3.4473684210526314,206.0,5.421052631578948,163.0,4.2894736842105265,400.0,10.526315789473685,406.0,10.68421052631579,69.0,1.8157894736842106,76.0,2.0,4.0,0.10526315789473684,4.0,0.10526315789473684
25,3,Man City,2024/2025,38,21,8,9,71.0,72.0,44.0,28.0,520.0,13.68421052631579,442.0,11.631578947368421,189.0,4.973684210526316,160.0,4.2105263157894735,204.0,5.368421052631579,173.0,4.552631578947368,325.0,8.552631578947368,349.0,9.18421052631579,74.0,1.9473684210526316,69.0,1.8157894736842106,1.0,0.02631578947368421,3.0,0.07894736842105263
13,4,Chelsea,2024/2025,38,20,9,9,69.0,64.0,43.0,21.0,546.0,14.368421052631579,447.0,11.763157894736842,212.0,5.578947368421052,163.0,4.2894736842105265,198.0,5.2105263157894735,179.0,4.7105263157894735,456.0,12.0,437.0,11.5,102.0,2.6842105263157894,92.0,2.4210526315789473,2.0,0.05263157894736842,2.0,0.05263157894736842
2,5,Aston Villa,2024/2025,38,19,9,10,66.0,58.0,51.0,7.0,562.0,14.789473684210526,385.0,10.131578947368421,203.0,5.342105263157895,127.0,3.3421052631578947,250.0,6.578947368421052,154.0,4.052631578947368,458.0,12.052631578947368,457.0,12.026315789473685,74.0,1.9473684210526316,99.0,2.6052631578947367,1.0,0.02631578947368421,5.0,0.13157894736842105
28,6,Newcastle,2024/2025,38,20,6,12,66.0,68.0,47.0,21.0,531.0,13.973684210526315,466.0,12.263157894736842,182.0,4.7894736842105265,158.0,4.157894736842105,218.0,5.7368421052631575,202.0,5.315789473684211,430.0,11.31578947368421,427.0,11.236842105263158,77.0,2.026315789473684,86.0,2.263157894736842,1.0,0.02631578947368421,3.0,0.07894736842105263
30,7,Nott'm Forest,2024/2025,38,19,8,11,65.0,58.0,46.0,12.0,525.0,13.81578947368421,469.0,12.342105263157896,185.0,4.868421052631579,157.0,4.131578947368421,208.0,5.473684210526316,193.0,5.078947368421052,390.0,10.263157894736842,434.0,11.421052631578947,80.0,2.1052631578947367,105.0,2.763157894736842,0.0,0.0,4.0,0.10526315789473684
9,8,Brighton,2024/2025,38,16,13,9,61.0,66.0,59.0,7.0,512.0,13.473684210526315,448.0,11.789473684210526,177.0,4.657894736842105,163.0,4.2894736842105265,192.0,5.052631578947368,181.0,4.7631578947368425,420.0,11.052631578947368,445.0,11.710526315789474,70.0,1.8421052631578947,87.0,2.289473684210526,4.0,0.10526315789473684,4.0,0.10526315789473684
8,9,Brentford,2024/2025,38,16,8,14,56.0,66.0,57.0,9.0,592.0,15.578947368421053,496.0,13.052631578947368,222.0,5.842105263157895,171.0,4.5,239.0,6.2894736842105265,181.0,4.7631578947368425,318.0,8.368421052631579,366.0,9.631578947368421,66.0,1.736842105263158,74.0,1.9473684210526316,1.0,0.02631578947368421,3.0,0.07894736842105263
7,10,Bournemouth,2024/2025,38,15,11,12,56.0,58.0,46.0,12.0,570.0,15.0,497.0,13.078947368421053,209.0,5.5,167.0,4.394736842105263,209.0,5.5,204.0,5.368421052631579,474.0,12.473684210526315,450.0,11.842105263157896,83.0,2.1842105263157894,101.0,2.6578947368421053,4.0,0.10526315789473684,4.0,0.10526315789473684
17,11,Fulham,2024/2025,38,15,9,14,54.0,54.0,54.0,0.0,484.0,12.736842105263158,469.0,12.342105263157896,174.0,4.578947368421052,161.0,4.2368421052631575,190.0,5.0,188.0,4.947368421052632,373.0,9.81578947368421,430.0,11.31578947368421,67.0,1.763157894736842,78.0,2.0526315789473686,3.0,0.07894736842105263,2.0,0.05263157894736842
14,12,Crystal Palace,2024/2025,38,13,14,11,53.0,51.0,51.0,0.0,526.0,13.842105263157896,474.0,12.473684210526315,168.0,4.421052631578948,173.0,4.552631578947368,186.0,4.894736842105263,201.0,5.2894736842105265,394.0,10.368421052631579,441.0,11.605263157894736,69.0,1.8157894736842106,82.0,2.1578947368421053,6.0,0.15789473684210525,2.0,0.05263157894736842
16,13,Everton,2024/2025,38,11,15,12,48.0,42.0,44.0,-2.0,482.0,12.68421052631579,403.0,10.605263157894736,168.0,4.421052631578948,146.0,3.8421052631578947,208.0,5.473684210526316,178.0,4.684210526315789,402.0,10.578947368421053,413.0,10.868421052631579,64.0,1.6842105263157894,60.0,1.5789473684210527,2.0,0.05263157894736842,2.0,0.05263157894736842
42,14,West Ham,2024/2025,38,11,10,17,43.0,46.0,62.0,-16.0,533.0,14.026315789473685,526.0,13.842105263157896,163.0,4.2894736842105265,170.0,4.473684210526316,204.0,5.368421052631579,159.0,4.184210526315789,421.0,11.078947368421053,432.0,11.368421052631579,69.0,1.8157894736842106,65.0,1.7105263157894737,2.0,0.05263157894736842,2.0,0.05263157894736842
44,15,Wolves,2024/2025,38,12,6,20,42.0,54.0,69.0,-15.0,466.0,12.263157894736842,438.0,11.526315789473685,171.0,4.5,163.0,4.2894736842105265,185.0,4.868421052631579,182.0,4.7894736842105265,462.0,12.157894736842104,460.0,12.105263157894736,74.0,1.9473684210526316,82.0,2.1578947368421053,3.0,0.07894736842105263,2.0,0.05263157894736842
26,16,Man United,2024/2025,38,11,9,18,42.0,44.0,54.0,-10.0,497.0,13.078947368421053,445.0,11.710526315789474,171.0,4.5,155.0,4.078947368421052,216.0,5.684210526315789,165.0,4.342105263157895,383.0,10.078947368421053,415.0,10.921052631578947,71.0,1.868421052631579,83.0,2.1842105263157894,4.0,0.10526315789473684,2.0,0.05263157894736842
39,17,Tottenham,2024/2025,38,11,5,22,38.0,64.0,65.0,-1.0,538.0,14.157894736842104,481.0,12.657894736842104,187.0,4.921052631578948,184.0,4.842105263157895,236.0,6.2105263157894735,213.0,5.605263157894737,462.0,12.157894736842104,478.0,12.578947368421053,75.0,1.9736842105263157,79.0,2.0789473684210527,1.0,0.02631578947368421,3.0,0.07894736842105263
22,18,Leicester,2024/2025,38,6,7,25,25.0,33.0,80.0,-47.0,513.0,13.5,463.0,12.18421052631579,173.0,4.552631578947368,154.0,4.052631578947368,203.0,5.342105263157895,169.0,4.447368421052632,411.0,10.81578947368421,412.0,10.842105263157896,71.0,1.868421052631579,71.0,1.868421052631579,2.0,0.05263157894736842,0.0,0.0
20,19,Ipswich,2024/2025,38,4,10,24,22.0,36.0,82.0,-46.0,540.0,14.210526315789474,443.0,11.657894736842104,178.0,4.684210526315789,165.0,4.342105263157895,218.0,5.7368421052631575,179.0,4.7105263157894735,387.0,10.18421052631579,457.0,12.026315789473685,65.0,1.7105263157894737,82.0,2.1578947368421053,4.0,0.10526315789473684,3.0,0.07894736842105263
35,20,Southampton,2024/2025,38,2,6,30,12.0,26.0,86.0,-60.0,485.0,12.763157894736842,540.0,14.210526315789474,172.0,4.526315789473684,195.0,5.131578947368421,168.0,4.421052631578948,230.0,6.052631578947368,440.0,11.578947368421053,454.0,11.947368421052632,60.0,1.5789473684210527,83.0,2.1842105263157894,4.0,0.10526315789473684,0.0,0.0
