TeamId,Rank,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,GoalsScored,GoalsConceded,GoalDifference,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
13,1,Chelsea,2009/2010,38,27,5,6,86.0,103.0,32.0,71.0,562.0,14.789473684210526,443.0,11.657894736842104,319.0,8.394736842105264,228.0,6.0,237.0,6.2368421052631575,207.0,5.447368421052632,436.0,11.473684210526315,457.0,12.026315789473685,46.0,1.2105263157894737,69.0,1.8157894736842106,3.0,0.07894736842105263,4.0,0.10526315789473684
26,2,Man United,2009/2010,38,27,4,7,85.0,86.0,28.0,58.0,553.0,14.552631578947368,425.0,11.18421052631579,314.0,8.263157894736842,227.0,5.973684210526316,242.0,6.368421052631579,182.0,4.7894736842105265,420.0,11.052631578947368,433.0,11.394736842105264,56.0,1.4736842105263157,59.0,1.5526315789473684,1.0,0.02631578947368421,5.0,0.13157894736842105
1,3,Arsenal,2009/2010,38,23,6,9,75.0,83.0,41.0,42.0,491.0,12.921052631578947,382.0,10.052631578947368,289.0,7.605263157894737,219.0,5.7631578947368425,207.0,5.447368421052632,183.0,4.815789473684211,460.0,12.105263157894736,477.0,12.552631578947368,65.0,1.7105263157894737,72.0,1.894736842105263,4.0,0.10526315789473684,1.0,0.02631578947368421
39,4,Tottenham,2009/2010,38,21,7,10,70.0,67.0,41.0,26.0,611.0,16.07894736842105,436.0,11.473684210526315,352.0,9.263157894736842,255.0,6.7105263157894735,245.0,6.447368421052632,190.0,5.0,439.0,11.552631578947368,464.0,12.210526315789474,58.0,1.5263157894736843,71.0,1.868421052631579,2.0,0.05263157894736842,3.0,0.07894736842105263
25,5,Man City,2009/2010,38,18,13,7,67.0,73.0,45.0,28.0,485.0,12.763157894736842,393.0,10.342105263157896,258.0,6.7894736842105265,209.0,5.5,249.0,6.552631578947368,186.0,4.894736842105263,441.0,11.605263157894736,431.0,11.342105263157896,59.0,1.5526315789473684,77.0,2.026315789473684,4.0,0.10526315789473684,4.0,0.10526315789473684
2,6,Aston Villa,2009/2010,38,17,13,8,64.0,52.0,39.0,13.0,505.0,13.289473684210526,436.0,11.473684210526315,284.0,7.473684210526316,264.0,6.947368421052632,291.0,7.657894736842105,211.0,5.552631578947368,418.0,11.0,460.0,12.105263157894736,47.0,1.236842105263158,73.0,1.9210526315789473,3.0,0.07894736842105263,3.0,0.07894736842105263
23,7,Liverpool,2009/2010,38,18,9,11,63.0,61.0,35.0,26.0,499.0,13.131578947368421,348.0,9.157894736842104,275.0,7.2368421052631575,193.0,5.078947368421052,240.0,6.315789473684211,170.0,4.473684210526316,457.0,12.026315789473685,474.0,12.473684210526315,54.0,1.4210526315789473,77.0,2.026315789473684,3.0,0.07894736842105263,6.0,0.15789473684210525
16,8,Everton,2009/2010,38,16,13,9,61.0,60.0,49.0,11.0,522.0,13.736842105263158,406.0,10.68421052631579,298.0,7.842105263157895,249.0,6.552631578947368,228.0,6.0,199.0,5.2368421052631575,432.0,11.368421052631579,553.0,14.552631578947368,44.0,1.1578947368421053,75.0,1.9736842105263157,2.0,0.05263157894736842,5.0,0.13157894736842105
3,9,Birmingham,2009/2010,38,13,11,14,50.0,38.0,47.0,-9.0,499.0,13.131578947368421,432.0,11.368421052631579,291.0,7.657894736842105,234.0,6.157894736842105,232.0,6.105263157894737,201.0,5.2894736842105265,429.0,11.289473684210526,469.0,12.342105263157896,55.0,1.4473684210526316,73.0,1.9210526315789473,1.0,0.02631578947368421,3.0,0.07894736842105263
4,10,Blackburn,2009/2010,38,13,11,14,50.0,41.0,55.0,-14.0,505.0,13.289473684210526,381.0,10.026315789473685,292.0,7.684210526315789,206.0,5.421052631578948,208.0,5.473684210526316,179.0,4.7105263157894735,474.0,12.473684210526315,500.0,13.157894736842104,50.0,1.3157894736842106,69.0,1.8157894736842106,2.0,0.05263157894736842,2.0,0.05263157894736842
36,11,Stoke,2009/2010,38,11,14,13,47.0,34.0,48.0,-14.0,468.0,12.31578947368421,367.0,9.657894736842104,265.0,6.973684210526316,203.0,5.342105263157895,245.0,6.447368421052632,179.0,4.7105263157894735,421.0,11.078947368421053,405.0,10.657894736842104,46.0,1.2105263157894737,75.0,1.9736842105263157,3.0,0.07894736842105263,3.0,0.07894736842105263
17,12,Fulham,2009/2010,38,12,10,16,46.0,39.0,46.0,-7.0,504.0,13.263157894736842,322.0,8.473684210526315,277.0,7.2894736842105265,167.0,4.394736842105263,235.0,6.184210526315789,154.0,4.052631578947368,394.0,10.368421052631579,457.0,12.026315789473685,39.0,1.0263157894736843,50.0,1.3157894736842106,0.0,0.0,3.0,0.07894736842105263
37,13,Sunderland,2009/2010,38,11,11,16,44.0,48.0,56.0,-8.0,486.0,12.789473684210526,405.0,10.657894736842104,270.0,7.105263157894737,216.0,5.684210526315789,204.0,5.368421052631579,215.0,5.657894736842105,439.0,11.552631578947368,513.0,13.5,61.0,1.605263157894737,83.0,2.1842105263157894,4.0,0.10526315789473684,10.0,0.2631578947368421
6,14,Bolton,2009/2010,38,10,9,19,39.0,42.0,67.0,-25.0,538.0,14.157894736842104,469.0,12.342105263157896,296.0,7.7894736842105265,258.0,6.7894736842105265,248.0,6.526315789473684,214.0,5.631578947368421,476.0,12.526315789473685,495.0,13.026315789473685,54.0,1.4210526315789473,69.0,1.8157894736842106,2.0,0.05263157894736842,4.0,0.10526315789473684
44,15,Wolves,2009/2010,38,9,11,18,38.0,32.0,56.0,-24.0,500.0,13.157894736842104,382.0,10.052631578947368,284.0,7.473684210526316,205.0,5.394736842105263,226.0,5.947368421052632,198.0,5.2105263157894735,410.0,10.789473684210526,485.0,12.763157894736842,38.0,1.0,66.0,1.736842105263158,1.0,0.02631578947368421,6.0,0.15789473684210525
43,16,Wigan,2009/2010,38,9,9,20,36.0,37.0,79.0,-42.0,556.0,14.631578947368421,413.0,10.868421052631579,307.0,8.078947368421053,230.0,6.052631578947368,214.0,5.631578947368421,171.0,4.5,483.0,12.710526315789474,478.0,12.578947368421053,61.0,1.605263157894737,75.0,1.9736842105263157,1.0,0.02631578947368421,5.0,0.13157894736842105
42,17,West Ham,2009/2010,38,8,11,19,35.0,47.0,66.0,-19.0,536.0,14.105263157894736,447.0,11.763157894736842,296.0,7.7894736842105265,259.0,6.815789473684211,240.0,6.315789473684211,193.0,5.078947368421052,448.0,11.789473684210526,532.0,14.0,55.0,1.4473684210526316,82.0,2.1578947368421053,4.0,0.10526315789473684,7.0,0.18421052631578946
10,18,Burnley,2009/2010,38,8,6,24,30.0,42.0,82.0,-40.0,529.0,13.921052631578947,438.0,11.526315789473685,296.0,7.7894736842105265,253.0,6.657894736842105,209.0,5.5,178.0,4.684210526315789,422.0,11.105263157894736,453.0,11.921052631578947,51.0,1.3421052631578947,64.0,1.6842105263157894,0.0,0.0,4.0,0.10526315789473684
19,19,Hull,2009/2010,38,6,12,20,30.0,34.0,75.0,-41.0,528.0,13.894736842105264,401.0,10.552631578947368,296.0,7.7894736842105265,211.0,5.552631578947368,257.0,6.7631578947368425,170.0,4.473684210526316,501.0,13.18421052631579,527.0,13.868421052631579,55.0,1.4473684210526316,82.0,2.1578947368421053,3.0,0.07894736842105263,5.0,0.13157894736842105
31,20,Portsmouth,2009/2010,38,7,7,24,28.0,34.0,66.0,-32.0,557.0,14.657894736842104,420.0,11.052631578947368,311.0,8.18421052631579,220.0,5.7894736842105265,267.0,7.026315789473684,202.0,5.315789473684211,446.0,11.736842105263158,479.0,12.605263157894736,58.0,1.5263157894736843,61.0,1.605263157894737,3.0,0.07894736842105263,7.0,0.18421052631578946
