TeamId,Rank,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,GoalsScored,GoalsConceded,GoalDifference,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
36,12,Stoke,2008/2009,38,12,9,17,45.0,38.0,55.0,-17.0,500.0,13.157894736842104,322.0,8.473684210526315,280.0,7.368421052631579,149.0,3.9210526315789473,211.0,5.552631578947368,167.0,4.394736842105263,409.0,10.763157894736842,440.0,11.578947368421053,59.0,1.5526315789473684,60.0,1.5789473684210527,2.0,0.05263157894736842,6.0,0.15789473684210525
43,11,Wigan,2008/2009,38,12,9,17,45.0,34.0,45.0,-11.0,498.0,13.105263157894736,394.0,10.368421052631579,251.0,6.605263157894737,186.0,4.894736842105263,222.0,5.842105263157895,180.0,4.7368421052631575,434.0,11.421052631578947,458.0,12.052631578947368,45.0,1.1842105263157894,76.0,2.0,3.0,0.07894736842105263,4.0,0.10526315789473684
4,13,Blackburn,2008/2009,38,10,11,17,41.0,40.0,60.0,-20.0,434.0,11.421052631578947,411.0,10.81578947368421,236.0,6.2105263157894735,212.0,5.578947368421052,198.0,5.2105263157894735,214.0,5.631578947368421,424.0,11.157894736842104,462.0,12.157894736842104,53.0,1.394736842105263,71.0,1.868421052631579,2.0,0.05263157894736842,5.0,0.13157894736842105
6,14,Bolton,2008/2009,38,11,8,19,41.0,41.0,53.0,-12.0,588.0,15.473684210526315,436.0,11.473684210526315,330.0,8.68421052631579,230.0,6.052631578947368,268.0,7.052631578947368,204.0,5.368421052631579,461.0,12.131578947368421,459.0,12.078947368421053,50.0,1.3157894736842106,68.0,1.7894736842105263,0.0,0.0,1.0,0.02631578947368421
31,15,Portsmouth,2008/2009,38,10,11,17,41.0,38.0,57.0,-19.0,549.0,14.447368421052632,381.0,10.026315789473685,304.0,8.0,192.0,5.052631578947368,248.0,6.526315789473684,173.0,4.552631578947368,412.0,10.842105263157896,414.0,10.894736842105264,43.0,1.131578947368421,62.0,1.631578947368421,4.0,0.10526315789473684,2.0,0.05263157894736842
37,16,Sunderland,2008/2009,38,9,9,20,36.0,34.0,54.0,-20.0,488.0,12.842105263157896,397.0,10.447368421052632,277.0,7.2894736842105265,212.0,5.578947368421052,223.0,5.868421052631579,172.0,4.526315789473684,391.0,10.289473684210526,405.0,10.657894736842104,61.0,1.605263157894737,72.0,1.894736842105263,2.0,0.05263157894736842,3.0,0.07894736842105263
19,17,Hull,2008/2009,38,8,11,19,35.0,39.0,64.0,-25.0,523.0,13.763157894736842,439.0,11.552631578947368,273.0,7.184210526315789,221.0,5.815789473684211,268.0,7.052631578947368,186.0,4.894736842105263,495.0,13.026315789473685,510.0,13.421052631578947,58.0,1.5263157894736843,73.0,1.9210526315789473,4.0,0.10526315789473684,3.0,0.07894736842105263
28,18,Newcastle,2008/2009,38,7,13,18,34.0,40.0,59.0,-19.0,497.0,13.078947368421053,405.0,10.657894736842104,261.0,6.868421052631579,213.0,5.605263157894737,198.0,5.2105263157894735,184.0,4.842105263157895,425.0,11.18421052631579,488.0,12.842105263157896,53.0,1.394736842105263,79.0,2.0789473684210527,4.0,0.10526315789473684,5.0,0.13157894736842105
41,19,West Brom,2008/2009,38,8,8,22,32.0,36.0,67.0,-31.0,552.0,14.526315789473685,442.0,11.631578947368421,320.0,8.421052631578947,245.0,6.447368421052632,243.0,6.394736842105263,205.0,5.394736842105263,442.0,11.631578947368421,429.0,11.289473684210526,57.0,1.5,56.0,1.4736842105263157,2.0,0.05263157894736842,3.0,0.07894736842105263
27,20,Middlesbrough,2008/2009,38,7,11,20,32.0,28.0,57.0,-29.0,546.0,14.368421052631579,432.0,11.368421052631579,301.0,7.921052631578948,219.0,5.7631578947368425,252.0,6.631578947368421,169.0,4.447368421052632,416.0,10.947368421052632,455.0,11.973684210526315,57.0,1.5,70.0,1.8421052631578947,1.0,0.02631578947368421,3.0,0.07894736842105263
