TeamId,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,AvgB365H,AvgB365D,AvgB365A,AvgB365Overall,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
20,Man City,2022/23,38,28,5,5,89.0,4.298421052631579,6.285,7.738421052631579,6.107280701754386,481.0,12.657894736842104,415.0,10.921052631578947,164.0,4.315789473684211,151.0,3.973684210526316,194.0,5.105263157894737,143.0,3.763157894736842,372.0,9.789473684210526,377.0,9.921052631578947,55.0,1.4473684210526316,66.0,1.736842105263158,3.0,0.07894736842105263,0.0,0.0
12,Arsenal,2022/23,38,26,6,6,84.0,3.113421052631579,4.416842105263158,4.703157894736841,4.077807017543859,554.0,14.578947368421053,380.0,10.0,192.0,5.052631578947368,148.0,3.8947368421052633,218.0,5.7368421052631575,146.0,3.8421052631578947,415.0,10.921052631578947,415.0,10.921052631578947,59.0,1.5526315789473684,74.0,1.9473684210526316,0.0,0.0,1.0,0.02631578947368421
11,Man United,2022/23,38,23,6,9,75.0,2.6650000000000005,4.102631578947369,4.134736842105264,3.6341228070175444,613.0,16.13157894736842,460.0,12.105263157894736,211.0,5.552631578947368,148.0,3.8947368421052633,222.0,5.842105263157895,180.0,4.7368421052631575,356.0,9.368421052631579,377.0,9.921052631578947,58.0,1.5263157894736843,70.0,1.8421052631578947,1.0,0.02631578947368421,0.0,0.0
14,Newcastle,2022/23,38,19,14,5,71.0,2.7205263157894737,3.8757894736842107,3.9421052631578952,3.51280701754386,577.0,15.18421052631579,381.0,10.026315789473685,186.0,4.894736842105263,143.0,3.763157894736842,261.0,6.868421052631579,172.0,4.526315789473684,408.0,10.736842105263158,417.0,10.973684210526315,68.0,1.7894736842105263,68.0,1.7894736842105263,3.0,0.07894736842105263,0.0,0.0
3,Liverpool,2022/23,38,19,10,9,67.0,3.3381578947368427,4.832105263157896,5.3618421052631575,4.510701754385965,541.0,14.236842105263158,433.0,11.394736842105264,205.0,5.394736842105263,167.0,4.394736842105263,208.0,5.473684210526316,164.0,4.315789473684211,354.0,9.31578947368421,393.0,10.342105263157896,50.0,1.3157894736842106,66.0,1.736842105263158,2.0,0.05263157894736842,0.0,0.0
7,Brighton,2022/23,38,18,8,12,62.0,2.5444736842105264,4.01078947368421,4.253684210526315,3.6029824561403507,573.0,15.078947368421053,427.0,11.236842105263158,208.0,5.473684210526316,156.0,4.105263157894737,225.0,5.921052631578948,144.0,3.789473684210526,418.0,11.0,434.0,11.421052631578947,71.0,1.868421052631579,80.0,2.1052631578947367,1.0,0.02631578947368421,0.0,0.0
17,Aston Villa,2022/23,38,18,7,13,61.0,2.555263157894737,3.7605263157894737,3.638421052631579,3.318070175438596,467.0,12.289473684210526,387.0,10.18421052631579,187.0,4.921052631578948,123.0,3.236842105263158,209.0,5.5,168.0,4.421052631578948,462.0,12.157894736842104,452.0,11.894736842105264,78.0,2.0526315789473686,80.0,2.1052631578947367,2.0,0.05263157894736842,2.0,0.05263157894736842
6,Tottenham,2022/23,38,18,6,14,60.0,2.6281578947368422,3.927631578947369,3.819210526315789,3.4583333333333335,581.0,15.289473684210526,456.0,12.0,213.0,5.605263157894737,162.0,4.2631578947368425,234.0,6.157894736842105,166.0,4.368421052631579,418.0,11.0,385.0,10.131578947368421,79.0,2.0789473684210527,73.0,1.9210526315789473,2.0,0.05263157894736842,3.0,0.07894736842105263
22,Brentford,2022/23,38,15,14,9,59.0,2.4763157894736847,3.7915789473684205,3.815,3.3609649122807017,544.0,14.31578947368421,414.0,10.894736842105264,216.0,5.684210526315789,151.0,3.973684210526316,220.0,5.7894736842105265,157.0,4.131578947368421,381.0,10.026315789473685,387.0,10.18421052631579,56.0,1.4736842105263157,59.0,1.5526315789473684,1.0,0.02631578947368421,1.0,0.02631578947368421
1,Fulham,2022/23,38,15,7,16,52.0,2.82,3.9989473684210535,4.1071052631578935,3.6420175438596494,517.0,13.605263157894736,417.0,10.973684210526315,177.0,4.657894736842105,172.0,4.526315789473684,212.0,5.578947368421052,177.0,4.657894736842105,395.0,10.394736842105264,435.0,11.447368421052632,55.0,1.4473684210526316,80.0,2.1052631578947367,4.0,0.10526315789473684,2.0,0.05263157894736842
2,Crystal Palace,2022/23,38,11,12,15,45.0,2.6310526315789473,3.7868421052631582,4.289736842105262,3.569210526315789,466.0,12.263157894736842,415.0,10.921052631578947,146.0,3.8421052631578947,152.0,4.0,195.0,5.131578947368421,169.0,4.447368421052632,452.0,11.894736842105264,481.0,12.657894736842104,74.0,1.9473684210526316,85.0,2.236842105263158,4.0,0.10526315789473684,2.0,0.05263157894736842
15,Chelsea,2022/23,38,11,11,16,44.0,2.755,3.9507894736842113,4.048947368421052,3.5849122807017544,489.0,12.868421052631579,433.0,11.394736842105264,173.0,4.552631578947368,153.0,4.026315789473684,213.0,5.605263157894737,178.0,4.684210526315789,431.0,11.342105263157896,433.0,11.394736842105264,65.0,1.7105263157894737,78.0,2.0526315789473686,2.0,0.05263157894736842,2.0,0.05263157894736842
18,Wolves,2022/23,38,11,8,19,41.0,2.66,3.775789473684211,3.896052631578948,3.4439473684210533,498.0,13.105263157894736,470.0,12.368421052631579,182.0,4.7894736842105265,125.0,3.289473684210526,193.0,5.078947368421052,197.0,5.184210526315789,436.0,11.473684210526315,441.0,11.605263157894736,79.0,2.0789473684210527,79.0,2.0789473684210527,3.0,0.07894736842105263,2.0,0.05263157894736842
4,West Ham,2022/23,38,11,7,20,40.0,2.5621052631578944,3.771842105263158,3.845263157894736,3.3930701754385963,541.0,14.236842105263158,433.0,11.394736842105264,176.0,4.631578947368421,143.0,3.763157894736842,224.0,5.894736842105263,177.0,4.657894736842105,340.0,8.947368421052632,348.0,9.157894736842104,46.0,1.2105263157894737,52.0,1.368421052631579,0.0,0.0,0.0,0.0
21,Bournemouth,2022/23,38,11,6,21,39.0,3.028684210526316,4.451315789473685,5.350526315789473,4.276842105263158,534.0,14.052631578947368,447.0,11.763157894736842,181.0,4.7631578947368425,158.0,4.157894736842105,238.0,6.2631578947368425,178.0,4.684210526315789,384.0,10.105263157894736,382.0,10.052631578947368,48.0,1.263157894736842,71.0,1.868421052631579,0.0,0.0,0.0,0.0
23,Nott'm Forest,2022/23,38,9,11,18,38.0,3.053421052631579,4.324473684210527,4.892631578947368,4.090175438596491,503.0,13.236842105263158,426.0,11.210526315789474,183.0,4.815789473684211,125.0,3.289473684210526,177.0,4.657894736842105,190.0,5.0,423.0,11.131578947368421,436.0,11.473684210526315,76.0,2.0,73.0,1.9210526315789473,0.0,0.0,0.0,0.0
