TeamId,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,AvgB365H,AvgB365D,AvgB365A,AvgB365Overall,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
20,Man City,2017/18,38,32,4,2,100.0,5.372894736842105,6.848157894736842,9.407105263157893,7.20938596491228,479.0,12.605263157894736,423.0,11.131578947368421,198.0,5.2105263157894735,150.0,3.9473684210526314,194.0,5.105263157894737,193.0,5.078947368421052,355.0,9.342105263157896,355.0,9.342105263157896,62.0,1.631578947368421,72.0,1.894736842105263,2.0,0.05263157894736842,3.0,0.07894736842105263
11,Man United,2017/18,38,25,6,7,81.0,3.500526315789474,4.747631578947368,6.5131578947368425,4.920438596491228,535.0,14.078947368421053,414.0,10.894736842105264,174.0,4.578947368421052,153.0,4.026315789473684,217.0,5.7105263157894735,178.0,4.684210526315789,420.0,11.052631578947368,419.0,11.026315789473685,64.0,1.6842105263157894,68.0,1.7894736842105263,1.0,0.02631578947368421,1.0,0.02631578947368421
6,Tottenham,2017/18,38,23,8,7,77.0,3.616578947368421,5.040789473684211,6.689473684210528,5.11561403508772,537.0,14.131578947368421,440.0,11.578947368421053,184.0,4.842105263157895,159.0,4.184210526315789,232.0,6.105263157894737,174.0,4.578947368421052,382.0,10.052631578947368,409.0,10.763157894736842,59.0,1.5526315789473684,65.0,1.7105263157894737,1.0,0.02631578947368421,2.0,0.05263157894736842
3,Liverpool,2017/18,38,21,12,5,75.0,3.6013157894736842,5.065526315789473,6.178684210526316,4.948508771929824,523.0,13.763157894736842,399.0,10.5,201.0,5.2894736842105265,135.0,3.5526315789473686,198.0,5.2105263157894735,158.0,4.157894736842105,329.0,8.657894736842104,339.0,8.921052631578947,39.0,1.0263157894736843,54.0,1.4210526315789473,0.0,0.0,1.0,0.02631578947368421
15,Chelsea,2017/18,38,21,7,10,70.0,3.41421052631579,4.79157894736842,6.399473684210527,4.868421052631579,565.0,14.868421052631579,418.0,11.0,201.0,5.2894736842105265,139.0,3.6578947368421053,237.0,6.2368421052631575,152.0,4.0,378.0,9.947368421052632,402.0,10.578947368421053,59.0,1.5526315789473684,55.0,1.4473684210526316,3.0,0.07894736842105263,2.0,0.05263157894736842
12,Arsenal,2017/18,38,19,6,13,63.0,2.9084210526315792,4.560526315789473,5.334210526315789,4.267719298245614,581.0,15.289473684210526,435.0,11.447368421052632,226.0,5.947368421052632,157.0,4.131578947368421,218.0,5.7368421052631575,187.0,4.921052631578948,380.0,10.0,394.0,10.368421052631579,50.0,1.3157894736842106,55.0,1.4473684210526316,3.0,0.07894736842105263,3.0,0.07894736842105263
19,Burnley,2017/18,38,14,12,12,54.0,2.9884210526315793,4.018421052631578,5.163684210526315,4.056842105263158,506.0,13.31578947368421,435.0,11.447368421052632,150.0,3.9473684210526314,141.0,3.710526315789474,224.0,5.894736842105263,183.0,4.815789473684211,381.0,10.026315789473685,410.0,10.789473684210526,54.0,1.4210526315789473,54.0,1.4210526315789473,2.0,0.05263157894736842,4.0,0.10526315789473684
9,Everton,2017/18,38,13,10,15,49.0,2.630263157894737,3.7994736842105254,4.555526315789472,3.6617543859649118,490.0,12.894736842105264,412.0,10.842105263157896,162.0,4.2631578947368425,143.0,3.763157894736842,194.0,5.105263157894737,168.0,4.421052631578948,421.0,11.078947368421053,421.0,11.078947368421053,51.0,1.3421052631578947,46.0,1.2105263157894737,4.0,0.10526315789473684,4.0,0.10526315789473684
16,Leicester,2017/18,38,12,11,15,47.0,2.6226315789473684,3.931315789473683,4.464736842105263,3.6728947368421045,501.0,13.18421052631579,411.0,10.81578947368421,174.0,4.578947368421052,142.0,3.736842105263158,239.0,6.2894736842105265,180.0,4.7368421052631575,352.0,9.263157894736842,380.0,10.0,46.0,1.2105263157894737,58.0,1.5263157894736843,2.0,0.05263157894736842,4.0,0.10526315789473684
21,Bournemouth,2017/18,38,11,11,16,44.0,2.7668421052631578,4.253684210526315,4.976315789473684,3.9989473684210526,561.0,14.763157894736842,456.0,12.0,174.0,4.578947368421052,161.0,4.2368421052631575,243.0,6.394736842105263,187.0,4.921052631578948,397.0,10.447368421052632,381.0,10.026315789473685,68.0,1.7894736842105263,59.0,1.5526315789473684,1.0,0.02631578947368421,1.0,0.02631578947368421
