TeamId,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,AvgB365H,AvgB365D,AvgB365A,AvgB365Overall,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
17,Aston Villa,2006/07,38,11,17,10,50.0,2.3176315789473683,3.402631578947368,4.088684210526316,3.2696491228070172,488.0,12.842105263157896,355.0,9.342105263157896,239.0,6.2894736842105265,189.0,4.973684210526316,245.0,6.447368421052632,180.0,4.7368421052631575,478.0,12.578947368421053,521.0,13.710526315789474,47.0,1.236842105263158,62.0,1.631578947368421,1.0,0.02631578947368421,4.0,0.10526315789473684
37,Middlesbrough,2006/07,38,12,10,16,46.0,2.4210526315789473,3.438947368421053,4.07842105263158,3.3128070175438595,519.0,13.657894736842104,338.0,8.894736842105264,251.0,6.605263157894737,178.0,4.684210526315789,276.0,7.2631578947368425,163.0,4.2894736842105265,444.0,11.68421052631579,491.0,12.921052631578947,42.0,1.105263157894737,65.0,1.7105263157894737,1.0,0.02631578947368421,4.0,0.10526315789473684
14,Newcastle,2006/07,38,11,10,17,43.0,2.317105263157895,3.4507894736842104,4.226315789473685,3.33140350877193,527.0,13.868421052631579,382.0,10.052631578947368,281.0,7.394736842105263,194.0,5.105263157894737,233.0,6.131578947368421,182.0,4.7894736842105265,480.0,12.631578947368421,509.0,13.394736842105264,60.0,1.5789473684210527,82.0,2.1578947368421053,2.0,0.05263157894736842,1.0,0.02631578947368421
20,Man City,2006/07,38,11,9,18,42.0,2.397894736842106,3.430526315789474,4.0610526315789475,3.2964912280701757,443.0,11.657894736842104,343.0,9.026315789473685,230.0,6.052631578947368,163.0,4.2894736842105265,239.0,6.2894736842105265,158.0,4.157894736842105,482.0,12.68421052631579,503.0,13.236842105263158,47.0,1.236842105263158,68.0,1.7894736842105263,1.0,0.02631578947368421,3.0,0.07894736842105263
4,West Ham,2006/07,38,12,5,21,41.0,2.463421052631579,3.44421052631579,3.9621052631578957,3.289912280701755,518.0,13.631578947368421,367.0,9.657894736842104,265.0,6.973684210526316,185.0,4.868421052631579,237.0,6.2368421052631575,187.0,4.921052631578948,519.0,13.657894736842104,510.0,13.421052631578947,75.0,1.9736842105263157,83.0,2.1842105263157894,2.0,0.05263157894736842,2.0,0.05263157894736842
1,Fulham,2006/07,38,8,15,15,39.0,2.441842105263158,3.53578947368421,4.470526315789474,3.482719298245614,470.0,12.368421052631579,359.0,9.447368421052632,236.0,6.2105263157894735,167.0,4.394736842105263,233.0,6.131578947368421,207.0,5.447368421052632,518.0,13.631578947368421,523.0,13.763157894736842,46.0,1.2105263157894737,72.0,1.894736842105263,4.0,0.10526315789473684,3.0,0.07894736842105263
8,Sheffield United,2006/07,38,10,8,20,38.0,2.6657894736842103,3.6994736842105267,4.693157894736842,3.6861403508771935,477.0,12.552631578947368,364.0,9.578947368421053,260.0,6.842105263157895,160.0,4.2105263157894735,247.0,6.5,174.0,4.578947368421052,470.0,12.368421052631579,448.0,11.789473684210526,61.0,1.605263157894737,76.0,2.0,2.0,0.05263157894736842,3.0,0.07894736842105263
27,Wigan,2006/07,38,10,8,20,38.0,2.378421052631579,3.5323684210526314,4.294210526315791,3.4016666666666673,457.0,12.026315789473685,335.0,8.81578947368421,230.0,6.052631578947368,180.0,4.7368421052631575,229.0,6.026315789473684,166.0,4.368421052631579,447.0,11.763157894736842,482.0,12.68421052631579,60.0,1.5789473684210527,75.0,1.9736842105263157,0.0,0.0,3.0,0.07894736842105263
44,Charlton,2006/07,38,8,10,20,34.0,2.5560526315789467,3.6065789473684213,4.523421052631579,3.5620175438596484,506.0,13.31578947368421,372.0,9.789473684210526,250.0,6.578947368421052,187.0,4.921052631578948,249.0,6.552631578947368,199.0,5.2368421052631575,420.0,11.052631578947368,426.0,11.210526315789474,43.0,1.131578947368421,58.0,1.5263157894736843,1.0,0.02631578947368421,5.0,0.13157894736842105
33,Watford,2006/07,38,5,13,20,28.0,2.7055263157894736,3.8121052631578944,5.111315789473684,3.876315789473684,478.0,12.578947368421053,365.0,9.605263157894736,242.0,6.368421052631579,184.0,4.842105263157895,246.0,6.473684210526316,186.0,4.894736842105263,468.0,12.31578947368421,502.0,13.210526315789474,45.0,1.1842105263157894,48.0,1.263157894736842,1.0,0.02631578947368421,2.0,0.05263157894736842
