TeamId,Rank,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,GoalsScored,GoalsConceded,GoalDifference,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
26,1,Man United,2010/2011,38,23,11,4,80.0,78.0,37.0,41.0,534.0,14.052631578947368,402.0,10.578947368421053,297.0,7.815789473684211,206.0,5.421052631578948,238.0,6.2631578947368425,179.0,4.7105263157894735,372.0,9.789473684210526,401.0,10.552631578947368,48.0,1.263157894736842,71.0,1.868421052631579,1.0,0.02631578947368421,4.0,0.10526315789473684
25,2,Man City,2010/2011,38,21,8,9,71.0,60.0,33.0,27.0,513.0,13.5,396.0,10.421052631578947,286.0,7.526315789473684,215.0,5.657894736842105,238.0,6.2631578947368425,184.0,4.842105263157895,415.0,10.921052631578947,453.0,11.921052631578947,54.0,1.4210526315789473,76.0,2.0,6.0,0.15789473684210525,3.0,0.07894736842105263
13,3,Chelsea,2010/2011,38,21,8,9,71.0,69.0,33.0,36.0,509.0,13.394736842105264,514.0,13.526315789473685,281.0,7.394736842105263,274.0,7.2105263157894735,206.0,5.421052631578948,195.0,5.131578947368421,396.0,10.421052631578947,428.0,11.263157894736842,56.0,1.4736842105263157,69.0,1.8157894736842106,2.0,0.05263157894736842,1.0,0.02631578947368421
1,4,Arsenal,2010/2011,38,19,11,8,68.0,72.0,43.0,29.0,521.0,13.710526315789474,406.0,10.68421052631579,303.0,7.973684210526316,225.0,5.921052631578948,248.0,6.526315789473684,194.0,5.105263157894737,420.0,11.052631578947368,419.0,11.026315789473685,58.0,1.5263157894736843,78.0,2.0526315789473686,7.0,0.18421052631578946,8.0,0.21052631578947367
39,5,Tottenham,2010/2011,38,16,14,8,62.0,55.0,46.0,9.0,606.0,15.947368421052632,434.0,11.421052631578947,340.0,8.947368421052632,230.0,6.052631578947368,259.0,6.815789473684211,188.0,4.947368421052632,409.0,10.763157894736842,446.0,11.736842105263158,58.0,1.5263157894736843,72.0,1.894736842105263,1.0,0.02631578947368421,2.0,0.05263157894736842
23,6,Liverpool,2010/2011,38,17,7,14,58.0,59.0,44.0,15.0,487.0,12.81578947368421,397.0,10.447368421052632,275.0,7.2368421052631575,202.0,5.315789473684211,207.0,5.447368421052632,174.0,4.578947368421052,432.0,11.368421052631579,433.0,11.394736842105264,54.0,1.4210526315789473,68.0,1.7894736842105263,2.0,0.05263157894736842,3.0,0.07894736842105263
16,7,Everton,2010/2011,38,13,15,10,54.0,51.0,45.0,6.0,537.0,14.131578947368421,417.0,10.973684210526315,295.0,7.7631578947368425,229.0,6.026315789473684,243.0,6.394736842105263,183.0,4.815789473684211,468.0,12.31578947368421,510.0,13.421052631578947,65.0,1.7105263157894737,65.0,1.7105263157894737,4.0,0.10526315789473684,4.0,0.10526315789473684
17,8,Fulham,2010/2011,38,11,16,11,49.0,49.0,43.0,6.0,480.0,12.631578947368421,438.0,11.526315789473685,272.0,7.157894736842105,217.0,5.7105263157894735,203.0,5.342105263157895,188.0,4.947368421052632,447.0,11.763157894736842,431.0,11.342105263157896,53.0,1.394736842105263,50.0,1.3157894736842106,2.0,0.05263157894736842,2.0,0.05263157894736842
2,9,Aston Villa,2010/2011,38,12,12,14,48.0,48.0,59.0,-11.0,521.0,13.710526315789474,424.0,11.157894736842104,289.0,7.605263157894737,234.0,6.157894736842105,246.0,6.473684210526316,239.0,6.2894736842105265,447.0,11.763157894736842,439.0,11.552631578947368,63.0,1.6578947368421053,78.0,2.0526315789473686,2.0,0.05263157894736842,4.0,0.10526315789473684
37,11,Sunderland,2010/2011,38,12,11,15,47.0,45.0,56.0,-11.0,509.0,13.394736842105264,424.0,11.157894736842104,278.0,7.315789473684211,216.0,5.684210526315789,218.0,5.7368421052631575,176.0,4.631578947368421,393.0,10.342105263157896,410.0,10.789473684210526,55.0,1.4473684210526316,75.0,1.9736842105263157,4.0,0.10526315789473684,4.0,0.10526315789473684
41,10,West Brom,2010/2011,38,12,11,15,47.0,56.0,71.0,-15.0,540.0,14.210526315789474,452.0,11.894736842105264,304.0,8.0,239.0,6.2894736842105265,230.0,6.052631578947368,177.0,4.657894736842105,391.0,10.289473684210526,396.0,10.421052631578947,56.0,1.4736842105263157,65.0,1.7105263157894737,4.0,0.10526315789473684,7.0,0.18421052631578946
36,12,Stoke,2010/2011,38,13,7,18,46.0,46.0,48.0,-2.0,493.0,12.973684210526315,374.0,9.842105263157896,264.0,6.947368421052632,196.0,5.157894736842105,221.0,5.815789473684211,166.0,4.368421052631579,392.0,10.31578947368421,416.0,10.947368421052632,40.0,1.0526315789473684,78.0,2.0526315789473686,1.0,0.02631578947368421,2.0,0.05263157894736842
28,13,Newcastle,2010/2011,38,11,13,14,46.0,56.0,57.0,-1.0,466.0,12.263157894736842,396.0,10.421052631578947,270.0,7.105263157894737,221.0,5.815789473684211,196.0,5.157894736842105,179.0,4.7105263157894735,478.0,12.578947368421053,460.0,12.105263157894736,65.0,1.7105263157894737,90.0,2.3684210526315788,3.0,0.07894736842105263,4.0,0.10526315789473684
6,14,Bolton,2010/2011,38,12,10,16,46.0,52.0,56.0,-4.0,565.0,14.868421052631579,445.0,11.710526315789474,314.0,8.263157894736842,237.0,6.2368421052631575,234.0,6.157894736842105,216.0,5.684210526315789,429.0,11.289473684210526,454.0,11.947368421052632,51.0,1.3421052631578947,71.0,1.868421052631579,8.0,0.21052631578947367,2.0,0.05263157894736842
4,15,Blackburn,2010/2011,38,11,10,17,43.0,46.0,59.0,-13.0,542.0,14.263157894736842,386.0,10.157894736842104,282.0,7.421052631578948,231.0,6.078947368421052,244.0,6.421052631578948,200.0,5.2631578947368425,436.0,11.473684210526315,443.0,11.657894736842104,58.0,1.5263157894736843,72.0,1.894736842105263,3.0,0.07894736842105263,3.0,0.07894736842105263
43,16,Wigan,2010/2011,38,9,15,14,42.0,40.0,61.0,-21.0,514.0,13.526315789473685,378.0,9.947368421052632,282.0,7.421052631578948,218.0,5.7368421052631575,229.0,6.026315789473684,151.0,3.973684210526316,428.0,11.263157894736842,454.0,11.947368421052632,52.0,1.368421052631579,74.0,1.9473684210526316,2.0,0.05263157894736842,5.0,0.13157894736842105
44,17,Wolves,2010/2011,38,11,7,20,40.0,46.0,66.0,-20.0,484.0,12.736842105263158,390.0,10.263157894736842,279.0,7.342105263157895,221.0,5.815789473684211,239.0,6.2894736842105265,191.0,5.026315789473684,411.0,10.81578947368421,467.0,12.289473684210526,51.0,1.3421052631578947,74.0,1.9473684210526316,1.0,0.02631578947368421,3.0,0.07894736842105263
