TeamId,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,AvgB365H,AvgB365D,AvgB365A,AvgB365Overall,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
11,Man United,2007/08,38,27,6,5,87.0,4.113947368421053,4.82578947368421,7.582894736842106,5.507543859649123,560.0,14.736842105263158,431.0,11.342105263157896,316.0,8.31578947368421,230.0,6.052631578947368,219.0,5.7631578947368425,188.0,4.947368421052632,438.0,11.526315789473685,418.0,11.0,63.0,1.6578947368421053,74.0,1.9473684210526316,4.0,0.10526315789473684,6.0,0.15789473684210525
15,Chelsea,2007/08,38,25,10,3,85.0,3.5415789473684205,4.422894736842105,6.623421052631579,4.862631578947368,505.0,13.289473684210526,354.0,9.31578947368421,264.0,6.947368421052632,180.0,4.7368421052631575,240.0,6.315789473684211,176.0,4.631578947368421,449.0,11.81578947368421,465.0,12.236842105263158,70.0,1.8421052631578947,70.0,1.8421052631578947,4.0,0.10526315789473684,5.0,0.13157894736842105
12,Arsenal,2007/08,38,24,11,3,83.0,3.2863157894736843,4.1947368421052635,6.407105263157895,4.629385964912281,463.0,12.18421052631579,403.0,10.605263157894736,250.0,6.578947368421052,219.0,5.7631578947368425,234.0,6.157894736842105,165.0,4.342105263157895,433.0,11.394736842105264,433.0,11.394736842105264,51.0,1.3421052631578947,87.0,2.289473684210526,4.0,0.10526315789473684,4.0,0.10526315789473684
3,Liverpool,2007/08,38,21,13,4,76.0,2.956842105263158,3.9192105263157897,5.661315789473684,4.179122807017544,493.0,12.973684210526315,392.0,10.31578947368421,252.0,6.631578947368421,201.0,5.2894736842105265,216.0,5.684210526315789,154.0,4.052631578947368,398.0,10.473684210526315,456.0,12.0,47.0,1.236842105263158,70.0,1.8421052631578947,2.0,0.05263157894736842,2.0,0.05263157894736842
9,Everton,2007/08,38,19,8,11,65.0,2.336578947368421,3.530263157894737,4.254473684210526,3.3737719298245614,489.0,12.868421052631579,356.0,9.368421052631579,249.0,6.552631578947368,193.0,5.078947368421052,250.0,6.578947368421052,169.0,4.447368421052632,489.0,12.868421052631579,493.0,12.973684210526315,37.0,0.9736842105263158,64.0,1.6842105263157894,4.0,0.10526315789473684,1.0,0.02631578947368421
17,Aston Villa,2007/08,38,16,12,10,60.0,2.4831578947368422,3.522631578947368,4.18578947368421,3.39719298245614,452.0,11.894736842105264,400.0,10.526315789473685,233.0,6.131578947368421,218.0,5.7368421052631575,253.0,6.657894736842105,208.0,5.473684210526316,488.0,12.842105263157896,511.0,13.447368421052632,57.0,1.5,70.0,1.8421052631578947,6.0,0.15789473684210525,3.0,0.07894736842105263
25,Blackburn,2007/08,38,15,13,10,58.0,2.293157894736842,3.5797368421052633,4.386052631578948,3.4196491228070176,475.0,12.5,401.0,10.552631578947368,249.0,6.552631578947368,233.0,6.131578947368421,240.0,6.315789473684211,185.0,4.868421052631579,545.0,14.342105263157896,520.0,13.68421052631579,66.0,1.736842105263158,78.0,2.0526315789473686,5.0,0.13157894736842105,5.0,0.13157894736842105
39,Portsmouth,2007/08,38,16,9,13,57.0,2.424473684210527,3.5368421052631582,4.143947368421053,3.368421052631579,522.0,13.736842105263158,446.0,11.736842105263158,269.0,7.078947368421052,243.0,6.394736842105263,225.0,5.921052631578948,170.0,4.473684210526316,484.0,12.736842105263158,455.0,11.973684210526315,50.0,1.3157894736842106,62.0,1.631578947368421,4.0,0.10526315789473684,3.0,0.07894736842105263
20,Man City,2007/08,38,15,10,13,55.0,2.364736842105263,3.4552631578947364,4.049736842105264,3.2899122807017545,485.0,12.763157894736842,375.0,9.868421052631579,283.0,7.447368421052632,195.0,5.131578947368421,208.0,5.473684210526316,192.0,5.052631578947368,404.0,10.631578947368421,407.0,10.710526315789474,46.0,1.2105263157894737,55.0,1.4473684210526316,4.0,0.10526315789473684,4.0,0.10526315789473684
4,West Ham,2007/08,38,13,10,15,49.0,2.3718421052631573,3.6599999999999997,4.423684210526316,3.485175438596491,475.0,12.5,414.0,10.894736842105264,252.0,6.631578947368421,220.0,5.7894736842105265,270.0,7.105263157894737,194.0,5.105263157894737,495.0,13.026315789473685,506.0,13.31578947368421,55.0,1.4473684210526316,81.0,2.1315789473684212,3.0,0.07894736842105263,3.0,0.07894736842105263
6,Tottenham,2007/08,38,11,13,14,46.0,2.3618421052631584,3.5539473684210527,4.187105263157894,3.367631578947369,510.0,13.421052631578947,403.0,10.605263157894736,292.0,7.684210526315789,233.0,6.131578947368421,243.0,6.394736842105263,181.0,4.7631578947368425,482.0,12.68421052631579,441.0,11.605263157894736,50.0,1.3157894736842106,76.0,2.0,1.0,0.02631578947368421,3.0,0.07894736842105263
14,Newcastle,2007/08,38,11,10,17,43.0,2.4718421052631583,3.599473684210527,4.4428947368421055,3.504736842105263,537.0,14.131578947368421,376.0,9.894736842105264,295.0,7.7631578947368425,210.0,5.526315789473684,239.0,6.2894736842105265,184.0,4.842105263157895,462.0,12.157894736842104,459.0,12.078947368421053,52.0,1.368421052631579,75.0,1.9736842105263157,0.0,0.0,2.0,0.05263157894736842
37,Middlesbrough,2007/08,38,10,12,16,42.0,2.507368421052631,3.642105263157894,4.686842105263158,3.6121052631578947,461.0,12.131578947368421,379.0,9.973684210526315,256.0,6.7368421052631575,213.0,5.605263157894737,248.0,6.526315789473684,179.0,4.7105263157894735,449.0,11.81578947368421,504.0,13.263157894736842,54.0,1.4210526315789473,86.0,2.263157894736842,0.0,0.0,3.0,0.07894736842105263
27,Wigan,2007/08,38,10,10,18,40.0,2.787631578947368,3.81,4.875263157894737,3.8242982456140346,448.0,11.789473684210526,365.0,9.605263157894736,225.0,5.921052631578948,190.0,5.0,212.0,5.578947368421052,168.0,4.421052631578948,457.0,12.026315789473685,488.0,12.842105263157896,45.0,1.1842105263157894,72.0,1.894736842105263,4.0,0.10526315789473684,4.0,0.10526315789473684
29,Sunderland,2007/08,38,11,6,21,39.0,2.5934210526315784,3.7578947368421063,5.29078947368421,3.880701754385965,459.0,12.078947368421053,383.0,10.078947368421053,243.0,6.394736842105263,210.0,5.526315789473684,216.0,5.684210526315789,163.0,4.2894736842105265,450.0,11.842105263157896,461.0,12.131578947368421,52.0,1.368421052631579,67.0,1.763157894736842,1.0,0.02631578947368421,3.0,0.07894736842105263
31,Bolton,2007/08,38,9,10,19,37.0,2.4207894736842106,3.7271052631578945,4.823157894736842,3.6570175438596486,483.0,12.710526315789474,356.0,9.368421052631579,278.0,7.315789473684211,200.0,5.2631578947368425,262.0,6.894736842105263,198.0,5.2105263157894735,485.0,12.763157894736842,511.0,13.447368421052632,55.0,1.4473684210526316,67.0,1.763157894736842,1.0,0.02631578947368421,1.0,0.02631578947368421
1,Fulham,2007/08,38,8,12,18,36.0,2.6342105263157896,3.655263157894737,4.536315789473685,3.60859649122807,471.0,12.394736842105264,393.0,10.342105263157896,252.0,6.631578947368421,208.0,5.473684210526316,243.0,6.394736842105263,207.0,5.447368421052632,433.0,11.394736842105264,447.0,11.763157894736842,37.0,0.9736842105263158,54.0,1.4210526315789473,5.0,0.13157894736842105,3.0,0.07894736842105263
40,Reading,2007/08,38,10,6,22,36.0,2.5781578947368415,3.7039473684210518,4.649736842105263,3.643947368421052,483.0,12.710526315789474,413.0,10.868421052631579,271.0,7.131578947368421,210.0,5.526315789473684,278.0,7.315789473684211,216.0,5.684210526315789,425.0,11.18421052631579,459.0,12.078947368421053,43.0,1.131578947368421,67.0,1.763157894736842,4.0,0.10526315789473684,2.0,0.05263157894736842
38,Birmingham,2007/08,38,8,11,19,35.0,2.402894736842105,3.715789473684211,5.059473684210527,3.726052631578948,495.0,13.026315789473685,372.0,9.789473684210526,266.0,7.0,200.0,5.2631578947368425,233.0,6.131578947368421,187.0,4.921052631578948,440.0,11.578947368421053,477.0,12.552631578947368,48.0,1.263157894736842,74.0,1.9473684210526316,4.0,0.10526315789473684,2.0,0.05263157894736842
36,Derby,2007/08,38,1,8,29,11.0,3.767105263157895,4.45078947368421,6.5542105263157895,4.9240350877192975,498.0,13.105263157894736,390.0,10.263157894736842,275.0,7.2368421052631575,216.0,5.684210526315789,219.0,5.7631578947368425,172.0,4.526315789473684,434.0,11.421052631578947,481.0,12.657894736842104,44.0,1.1578947368421053,61.0,1.605263157894737,2.0,0.05263157894736842,1.0,0.02631578947368421
