TeamId,Rank,Team,Season,MatchesPlayed,Wins,Draws,Losses,Points,GoalsScored,GoalsConceded,GoalDifference,TotalHS,PerGameHS,TotalAS,PerGameAS,TotalHST,PerGameHST,TotalAST,PerGameAST,TotalHC,PerGameHC,TotalAC,PerGameAC,TotalHF,PerGameHF,TotalAF,PerGameAF,TotalHY,PerGameHY,TotalAY,PerGameAY,TotalHR,PerGameHR,TotalAR,PerGameAR
28,11,Newcastle,2021/2022,38,13,10,15,49.0,44.0,62.0,-18.0,494.0,13.0,474.0,12.473684210526315,161.0,4.2368421052631575,158.0,4.157894736842105,175.0,4.605263157894737,176.0,4.631578947368421,405.0,10.657894736842104,368.0,9.68421052631579,73.0,1.9210526315789473,81.0,2.1315789473684212,4.0,0.10526315789473684,1.0,0.02631578947368421
14,12,Crystal Palace,2021/2022,38,11,15,12,48.0,50.0,46.0,4.0,488.0,12.842105263157896,367.0,9.657894736842104,164.0,4.315789473684211,129.0,3.3947368421052633,192.0,5.052631578947368,168.0,4.421052631578948,444.0,11.68421052631579,471.0,12.394736842105264,61.0,1.605263157894737,75.0,1.9736842105263157,1.0,0.02631578947368421,3.0,0.07894736842105263
8,13,Brentford,2021/2022,38,13,7,18,46.0,48.0,56.0,-8.0,515.0,13.552631578947368,429.0,11.289473684210526,188.0,4.947368421052632,149.0,3.9210526315789473,213.0,5.605263157894737,178.0,4.684210526315789,381.0,10.026315789473685,367.0,9.657894736842104,57.0,1.5,54.0,1.4210526315789473,4.0,0.10526315789473684,2.0,0.05263157894736842
2,14,Aston Villa,2021/2022,38,13,6,19,45.0,52.0,54.0,-2.0,487.0,12.81578947368421,444.0,11.68421052631579,163.0,4.2894736842105265,156.0,4.105263157894737,206.0,5.421052631578948,212.0,5.578947368421052,449.0,11.81578947368421,464.0,12.210526315789474,78.0,2.0526315789473686,83.0,2.1842105263157894,2.0,0.05263157894736842,1.0,0.02631578947368421
35,15,Southampton,2021/2022,38,9,13,16,40.0,43.0,67.0,-24.0,480.0,12.631578947368421,499.0,13.131578947368421,188.0,4.947368421052632,171.0,4.5,214.0,5.631578947368421,217.0,5.7105263157894735,405.0,10.657894736842104,374.0,9.842105263157896,61.0,1.605263157894737,63.0,1.6578947368421053,1.0,0.02631578947368421,2.0,0.05263157894736842
16,16,Everton,2021/2022,38,11,6,21,39.0,43.0,66.0,-23.0,516.0,13.578947368421053,444.0,11.68421052631579,184.0,4.842105263157895,144.0,3.789473684210526,215.0,5.657894736842105,165.0,4.342105263157895,344.0,9.052631578947368,425.0,11.18421052631579,70.0,1.8421052631578947,76.0,2.0,5.0,0.13157894736842105,1.0,0.02631578947368421
21,17,Leeds,2021/2022,38,9,11,18,38.0,42.0,79.0,-37.0,572.0,15.052631578947368,495.0,13.026315789473685,198.0,5.2105263157894735,187.0,4.921052631578948,190.0,5.0,163.0,4.2894736842105265,432.0,11.368421052631579,423.0,11.131578947368421,83.0,2.1842105263157894,85.0,2.236842105263158,5.0,0.13157894736842105,1.0,0.02631578947368421
10,18,Burnley,2021/2022,38,7,14,17,35.0,34.0,53.0,-19.0,572.0,15.052631578947368,438.0,11.526315789473685,172.0,4.526315789473684,140.0,3.6842105263157894,247.0,6.5,192.0,5.052631578947368,368.0,9.68421052631579,365.0,9.605263157894736,54.0,1.4210526315789473,58.0,1.5263157894736843,0.0,0.0,2.0,0.05263157894736842
40,19,Watford,2021/2022,38,6,5,27,23.0,34.0,77.0,-43.0,511.0,13.447368421052632,446.0,11.736842105263158,160.0,4.2105263157894735,160.0,4.2105263157894735,208.0,5.473684210526316,189.0,4.973684210526316,387.0,10.18421052631579,416.0,10.947368421052632,68.0,1.7894736842105263,51.0,1.3421052631578947,1.0,0.02631578947368421,3.0,0.07894736842105263
29,20,Norwich,2021/2022,38,5,7,26,22.0,23.0,84.0,-61.0,567.0,14.921052631578947,438.0,11.526315789473685,180.0,4.7368421052631575,159.0,4.184210526315789,234.0,6.157894736842105,184.0,4.842105263157895,398.0,10.473684210526315,401.0,10.552631578947368,51.0,1.3421052631578947,63.0,1.6578947368421053,1.0,0.02631578947368421,2.0,0.05263157894736842
